intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,1606,59.845570135988005,12.579719981904637,74.31306491893953,205.10405917627307,126.0,highway,low,336,187,0.0,0.0,,,0
T1,1,traditional,1324,62.819044192254445,16.260983199690827,61.18370908621536,182.9392901677839,126.0,highway,low,249,118,0.0,0.0,,,0
T1,2,traditional,1671,62.21337548295559,15.220209218817299,79.11462178421239,236.552719134795,126.0,highway,low,360,170,0.0,0.0,,,0
T1,3,traditional,1997,63.01803618287777,17.345060371421745,97.52965182642502,291.6136589610108,126.0,highway,low,399,193,0.0,0.0,,,0
T1,4,traditional,1436,62.94857263004609,15.699176553140774,66.97705561597662,200.26139629177013,126.0,highway,low,293,150,0.0,0.0,,,0
T1,5,traditional,2514,62.70227562818645,15.811063019578317,127.48349361755886,381.175645916501,126.0,highway,low,514,272,0.0,0.0,,,0
T1,6,traditional,3130,91.29861134370981,17.280695781375094,195.65927084210307,585.0212198178881,180.0,highway,low,599,302,0.0,0.0,,,0
T1,7,traditional,7867,90.03787775967442,15.706695855947466,667.4187786156132,1995.5821480606835,180.0,highway,low,1640,791,0.0,0.0,,,0
T1,8,traditional,9787,88.98009913224507,13.396363605384,826.2414433414148,2470.46191559083,180.0,highway,low,1938,1002,0.0,0.0,,,0
T1,9,traditional,4109,89.06700836101952,12.22866205025404,338.0716529488527,1010.8342423170697,180.0,highway,low,806,399,0.0,0.0,,,0
T1,10,traditional,7350,89.79362431142029,17.062376304230842,519.1444357673499,1552.2418629443762,180.0,highway,low,1413,715,0.0,0.0,,,0
T1,11,traditional,5500,89.88975788089789,13.059866484319876,388.6499105538297,1162.063232555951,180.0,highway,low,1138,570,0.0,0.0,,,0
T1,12,traditional,6181,88.52086145167307,16.30575609663183,433.90944484454207,1297.3892400851807,180.0,highway,low,1243,615,0.0,0.0,,,0
T1,13,traditional,7331,89.35472105855834,17.538513293221012,516.6701347685467,1544.8437029579547,180.0,highway,low,1537,730,0.0,0.0,,,0
T1,14,traditional,4738,89.44989511644313,14.374961368141104,322.03267517253977,962.8776987658938,180.0,highway,low,924,468,0.0,0.0,,,0
