control_type,hour,day,intersection_id,intersection_type,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std,vehicle_count,vehicles_waited,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits
traditional,0,0,T1,highway_low,0.0,0.0,inf,0.0,0.0,1082,0,0,0,0,0
traditional,1,0,T1,highway_low,1.5874999999999944,2.199999999999992,1.2999999999999954,1.2999999999999954,0.37562448003291665,1169,8,8,4,0,0
traditional,2,0,T1,highway_low,6.681250000000014,12.300000000000031,1.2999999999999954,6.800000000000013,5.107741520231833,1105,16,20,12,0,0
traditional,3,0,T1,highway_low,20.35416666666679,27.300000000000157,11.400000000000034,22.650000000000176,6.302643570139674,1119,24,36,12,12,0
traditional,4,0,T1,highway_low,28.70625000000026,37.400000000000375,22.200000000000173,26.400000000000162,5.506015886055979,1020,32,56,12,24,0
traditional,5,0,T1,highway_low,39.687179487179925,52.40000000000052,25.100000000000342,37.400000000000375,9.739167012429295,2690,39,79,12,44,0
traditional,6,0,T1,highway_low,39.687179487179925,52.40000000000052,25.100000000000342,37.400000000000375,9.739167012429295,1802,39,79,12,44,0
traditional,7,0,T1,highway_low,33.5258064516133,52.40000000000052,1.6000000000001435,47.30000000000053,20.290105132431574,6783,31,106,12,48,0
traditional,8,0,T1,highway_low,8.411428571428663,17.500000000000114,1.6000000000001435,7.500000000000057,6.242424960522586,6918,35,141,16,63,0
traditional,9,0,T1,highway_low,10.84000000000007,17.500000000000114,1.8999999999999932,12.70000000000004,5.254233667108068,1862,35,180,13,50,0
traditional,10,0,T1,highway_low,27.787234042553376,42.60000000000029,12.000000000000043,27.00000000000017,10.444618221662758,3714,47,223,13,93,0
traditional,11,0,T1,highway_low,31.605454545454805,42.60000000000029,15.300000000000129,32.600000000000236,7.8568422567806975,3996,55,270,13,105,0
traditional,12,0,T1,highway_low,45.83939393939443,67.70000000000064,15.300000000000129,48.10000000000054,15.035814605295444,4446,66,320,13,159,0
traditional,13,0,T1,highway_low,45.83939393939443,67.70000000000064,15.300000000000129,48.10000000000054,15.035814605295444,4050,66,320,13,159,0
traditional,14,0,T1,highway_low,43.3568965517246,67.70000000000064,2.200000000000152,49.05000000000054,21.354561105857197,4517,58,375,13,163,0
traditional,15,0,T1,highway_low,15.682456140351018,32.80000000000023,2.200000000000152,14.200000000000124,10.775803349496735,4127,57,435,16,191,0
traditional,16,0,T1,highway_low,17.26909090909104,32.80000000000023,2.499999999999991,14.300000000000125,9.718190492385014,6479,55,500,14,175,0
traditional,17,0,T1,highway_low,34.852857142857395,57.90000000000042,5.499999999999904,35.750000000000284,15.411838876364644,5439,70,568,14,257,0
traditional,18,0,T1,highway_low,36.34935064935093,57.90000000000042,5.499999999999904,37.70000000000041,13.465874360977065,5951,77,640,14,266,0
traditional,19,0,T1,highway_low,53.60000000000056,83.00000000000077,15.300000000000132,53.40000000000053,19.136382530761736,2678,88,715,14,345,0
traditional,20,0,T1,highway_low,53.60000000000056,83.00000000000077,15.300000000000132,53.40000000000053,19.136382530761736,2864,88,715,14,345,0
traditional,21,0,T1,highway_low,53.07160493827216,83.00000000000077,2.8000000000001535,55.70000000000062,22.7439273380284,2869,81,795,14,348,0
traditional,22,0,T1,highway_low,23.781818181818373,48.10000000000034,2.8000000000001535,22.70000000000018,15.007242643442304,947,77,881,18,373,0
traditional,23,0,T1,highway_low,24.31898734177233,48.10000000000034,3.099999999999989,20.800000000000196,14.054478775752266,1261,79,973,19,362,0
ai,0,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,1095,4,4,0,0,0
ai,1,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,1152,4,8,0,0,0
ai,2,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,935,4,8,0,0,0
ai,3,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,943,4,20,0,0,0
ai,4,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,1047,4,20,0,0,0
ai,5,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,2213,4,20,0,0,0
ai,6,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,2025,4,20,0,0,0
ai,7,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,6023,4,20,0,0,0
ai,8,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,6173,4,20,0,0,0
ai,9,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,2537,4,20,0,0,0
ai,10,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,3674,4,20,0,0,0
ai,11,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,4214,4,20,0,0,0
ai,12,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,4240,4,20,0,0,0
ai,13,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,4283,4,20,0,0,0
ai,14,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,3672,4,20,0,0,0
ai,15,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,4277,4,20,0,0,0
ai,16,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,5845,4,20,0,0,0
ai,17,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,4201,4,20,0,0,0
ai,18,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,5957,4,20,0,0,0
ai,19,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,2728,4,20,0,0,0
ai,20,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,2693,4,20,0,0,0
ai,21,0,A1,highway_low,22.025000000000176,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,2576,4,20,0,0,0
