intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,90,52.64379971666852,15.0,3.4454208515850553,7.924467958645627,100,suburban,medium,20,4,0.0,0.0,,,0
T1,1,traditional,95,51.36115017215605,15.0,3.5399192605887917,8.14181429935422,100,suburban,medium,24,7,0.0,0.0,,,0
T1,2,traditional,104,42.91544475567438,15.0,3.608482466106251,8.299509672044376,100,suburban,medium,13,11,0.0,0.0,,,0
T1,3,traditional,104,47.31121057989927,15.0,3.757498927547474,8.642247533359189,100,suburban,medium,17,9,0.0,0.0,,,0
T1,4,traditional,115,51.88257889724696,15.0,4.3274192463685655,9.953064266647699,100,suburban,medium,21,19,0.0,0.0,,,0
T1,5,traditional,229,47.97547260284341,15.0,8.45223902980226,19.440149768545197,100,suburban,medium,38,14,0.0,0.0,,,0
T1,6,traditional,131,53.655389805214384,15.0,5.044397333754808,11.602113867636056,100,suburban,medium,25,22,0.0,0.0,,,0
T1,7,traditional,647,50.42393999526837,15.0,31.503498262790593,72.45804600441836,100,suburban,medium,126,65,0.0,0.0,,,0
T1,8,traditional,670,50.12223682436866,15.0,32.72521587424149,75.26799651075542,100,suburban,medium,118,71,0.0,0.0,,,0
T1,9,traditional,209,49.103625533850604,15.0,9.362370061094241,21.533451140516753,100,suburban,medium,57,30,0.0,0.0,,,0
T1,10,traditional,449,50.728213623469145,15.0,17.52719723383361,40.3125536378173,100,suburban,medium,83,45,0.0,0.0,,,0
T1,11,traditional,384,52.58403899147752,15.0,15.155804124623609,34.858349486634296,100,suburban,medium,72,38,0.0,0.0,,,0
T1,12,traditional,448,51.24987437190878,15.0,17.572673754892815,40.41714963625347,100,suburban,medium,98,52,0.0,0.0,,,0
T1,13,traditional,372,50.8963636778018,15.0,14.455436762645718,33.24750455408515,100,suburban,medium,64,38,0.0,0.0,,,0
T1,14,traditional,525,48.468314476973404,15.0,20.35473465923049,46.815889716230124,100,suburban,medium,125,42,0.0,0.0,,,0
T1,15,traditional,480,50.27710269488486,15.0,18.853493066869763,43.363034053800455,100,suburban,medium,94,34,0.0,0.0,,,0
T1,16,traditional,619,51.02870742106673,15.0,30.1097755848887,69.252483845244,100,suburban,medium,119,49,0.0,0.0,,,0
T1,17,traditional,621,50.76457238865687,15.0,30.241449012863033,69.55533272958498,100,suburban,medium,126,69,0.0,0.0,,,0
T1,18,traditional,647,50.527222973832885,15.0,31.529897392111685,72.51876400185687,100,suburban,medium,136,64,0.0,0.0,,,0
T1,19,traditional,281,49.362165831861724,15.0,10.659495233975136,24.51683903814281,100,suburban,medium,47,29,0.0,0.0,,,0
T1,20,traditional,291,49.475982949192804,15.0,11.064294901571085,25.447878273613494,100,suburban,medium,66,21,0.0,0.0,,,0
T1,21,traditional,335,49.43718160088171,15.0,12.78438961295481,29.40409610979606,100,suburban,medium,63,25,0.0,0.0,,,0
T1,22,traditional,117,49.451842335285725,15.0,4.3106051929743865,9.914391943841089,100,suburban,medium,27,11,0.0,0.0,,,0
T1,23,traditional,98,46.23026459007867,15.0,3.453828890143033,7.943806447328976,100,suburban,medium,22,14,0.0,0.0,,,0
T1,0,traditional,98,45.006238384459515,15.0,3.41527206466603,7.855125748731869,100,suburban,medium,15,6,0.0,0.0,,,1
T1,1,traditional,93,57.89173158271787,15.0,3.6322973609024,8.35428393007552,100,suburban,medium,20,11,0.0,0.0,,,1
T1,2,traditional,87,42.47082773680462,15.0,2.981510675511224,6.857474553675814,100,suburban,medium,17,14,0.0,0.0,,,1
T1,3,traditional,95,56.22512738852282,15.0,3.6899729577137066,8.486937802741524,100,suburban,medium,21,10,0.0,0.0,,,1
T1,4,traditional,116,46.84406409010941,15.0,4.139243533507931,9.52026012706824,100,suburban,medium,22,18,0.0,0.0,,,1
T1,5,traditional,181,49.79780175028933,15.0,6.7964094239671855,15.631741675124525,100,suburban,medium,35,12,0.0,0.0,,,1
T1,6,traditional,185,45.40464881814051,15.0,6.663829263716185,15.326807306547224,100,suburban,medium,28,16,0.0,0.0,,,1
T1,7,traditional,681,52.25039514437504,15.0,33.83579120447731,77.82231977029781,100,suburban,medium,123,83,0.0,0.0,,,1
T1,8,traditional,738,50.185777438306644,15.0,36.26621782113243,83.41230098860458,100,suburban,medium,152,68,0.0,0.0,,,1
