intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,vehicles_simulated,vehicles_waited,wait_time_max,wait_time_min,wait_time_median,wait_time_std,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits,day
T1,traditional,0,2286,114,0.0,0.0,157.5509829896849,66.62623333333333,153.24033666666665,0,highway_medium,8,0,0.0,inf,0.0,0.0,0,0,0,0,0
T1,traditional,1,3063,146,1.9571428571428502,0.0,158.3266058631429,100.31217047619047,230.71799209523806,0,highway_medium,16,7,2.199999999999992,1.2999999999999954,1.999999999999993,0.2821202522590204,7,4,0,0,0
T1,traditional,2,2752,141,7.386666666666681,0.0,135.06432471650663,91.8332614814815,211.21650140740743,0,highway_medium,24,15,12.300000000000031,1.2999999999999954,11.400000000000034,5.086959362483227,18,9,3,0,0
T1,traditional,3,2720,135,20.066666666666773,0.0,138.4590529980331,101.85835851851863,281.12906951111137,0,highway_medium,32,21,27.300000000000157,11.400000000000034,22.400000000000176,6.485906577108932,31,9,12,0,0
T1,traditional,4,2901,132,29.33103448275889,0.0,141.18082894381612,119.45766111111138,329.70314466666736,0,highway_medium,40,29,37.400000000000375,21.500000000000178,27.100000000000158,5.637687435420786,50,9,24,0,0
T1,traditional,5,4507,204,39.072972972973396,0.0,162.96241522066927,227.54008880880946,628.010645112314,0,highway_medium,48,37,52.40000000000052,25.100000000000342,37.400000000000375,9.6747553540869,71,9,41,0,0
T1,traditional,6,5243,257,39.072972972973396,0.0,150.9864515761363,279.3211799599607,770.9264566894915,0,highway_medium,56,37,52.40000000000052,25.100000000000342,37.400000000000375,9.6747553540869,71,9,41,0,0
T1,traditional,7,15770,792,32.34827586206935,0.0,141.0646734203062,977.896394896554,2698.994049914489,0,highway_medium,64,29,52.40000000000052,1.6000000000001435,42.40000000000046,20.290198426820986,98,9,45,0,0
T1,traditional,8,15461,778,8.196875000000091,0.0,153.54682568938156,810.8145802500004,1864.8735345750008,0,highway_medium,72,32,17.500000000000114,1.6000000000001435,6.800000000000061,6.126810159811976,130,12,58,0,0
T1,traditional,9,4925,254,10.656666666666732,0.0,158.22820923237444,263.0093030000001,725.9056762800002,0,highway_medium,80,30,17.500000000000114,1.8999999999999932,12.60000000000013,5.371944609625954,167,10,42,0,0
T1,traditional,10,9932,460,27.833333333333524,0.0,147.60484151919243,498.37400833333396,1375.5122630000017,0,highway_medium,88,42,42.60000000000029,12.000000000000043,27.700000000000166,10.161263201062726,207,10,82,0,0
T1,traditional,11,11870,615,31.022000000000258,0.0,135.92728688668907,608.1862762000011,1678.5941223120028,0,highway_medium,96,50,42.60000000000029,15.300000000000129,32.05000000000028,7.9662862112781845,252,10,92,0,0
T1,traditional,12,9535,441,44.95000000000048,0.0,136.4844507948642,532.2849475000015,1469.106455100004,0,highway_medium,104,62,67.70000000000064,15.300000000000129,47.20000000000054,15.185453034762311,300,10,144,0,0
T1,traditional,13,9382,474,44.95000000000048,0.0,137.12579707176573,523.7594675000015,1445.576130300004,0,highway_medium,112,62,67.70000000000064,15.300000000000129,47.20000000000054,15.185453034762311,300,10,144,0,0
T1,traditional,14,12444,629,43.44444444444492,0.0,140.75881003622354,688.5372333333353,1900.362764000005,0,highway_medium,120,54,67.70000000000064,2.200000000000152,49.00000000000054,20.32816570641978,353,10,146,0,0
T1,traditional,15,9125,461,15.283018867924662,0.0,161.39840031620224,420.07334905660423,1159.4024433962275,0,highway_medium,128,53,32.80000000000023,2.200000000000152,14.10000000000013,10.572440782240639,412,14,170,0,0
T1,traditional,16,11161,549,16.34909090909103,0.0,142.93703334853012,621.3245184000004,1714.855670784001,0,highway_medium,136,55,32.80000000000023,2.499999999999991,14.10000000000013,9.50620606335723,477,15,159,0,0
T1,traditional,17,12826,628,33.16760563380306,0.0,160.21424191826281,799.3404181690154,2206.179554146482,0,highway_medium,144,71,57.90000000000042,5.499999999999904,32.50000000000025,15.325903457944202,544,15,242,0,0
T1,traditional,18,12734,626,35.313924050633204,0.0,156.29328769716582,804.5064552911406,2220.4378166035476,0,highway_medium,152,79,57.90000000000042,5.499999999999904,37.40000000000032,13.14005119325352,617,15,254,0,0
T1,traditional,19,6891,341,51.720879120879665,0.0,160.58433448538835,400.0877628571441,1104.2422254857177,0,highway_medium,160,91,83.00000000000077,15.300000000000132,52.700000000000536,18.842024088579905,692,15,333,0,0
T1,traditional,20,6117,298,51.720879120879665,0.0,138.02737422192038,355.10790615384724,980.0978209846182,0,highway_medium,168,91,83.00000000000077,15.300000000000132,52.700000000000536,18.842024088579905,692,15,333,0,0
T1,traditional,21,6883,337,50.52168674698849,0.0,149.11371011199955,396.82706801204944,1095.2427077132563,0,highway_medium,176,83,83.00000000000077,2.8000000000001535,53.600000000000534,23.33334161430449,773,15,337,0,0
T1,traditional,22,2768,125,22.252564102564286,0.0,157.76773704999786,106.05656407407423,292.71611684444485,0,highway_medium,184,78,48.10000000000034,2.8000000000001535,20.800000000000196,14.821170966222487,858,19,360,0,0
T1,traditional,23,2506,120,23.28461538461556,0.0,145.5000303657729,94.37286648148164,260.46911148888927,0,highway_medium,192,78,48.10000000000034,3.099999999999989,20.800000000000196,13.795364112843137,951,19,344,0,0
T1,traditional,0,2510,109,0.0,3.1592015432608545,150.1411336870894,75.3720462962963,173.3557064814815,0,highway_medium,8,0,0.0,inf,0.0,0.0,0,0,0,0,1
T1,traditional,1,2754,145,1.9285714285714217,0.0,147.25365092140328,86.96121428571428,200.01079285714283,0,highway_medium,16,7,2.199999999999992,1.2999999999999954,1.999999999999993,0.26572964625340295,7,3,0,0,1
T1,traditional,2,2265,114,7.240000000000014,0.0,144.36536449042868,71.27014022222224,163.92132251111113,0,highway_medium,24,15,12.300000000000031,1.2999999999999954,11.400000000000034,4.979665316732326,19,10,1,0,1
T1,traditional,3,2739,121,20.18260869565229,0.0,161.87369972763094,102.76398096618368,283.62858746666694,0,highway_medium,32,23,27.300000000000157,11.400000000000034,22.400000000000176,6.345875221365649,34,10,12,0,1
T1,traditional,4,2417,134,28.870967741935747,0.0,137.99416547930508,94.69059560931922,261.346043881721,0,highway_medium,40,31,37.400000000000375,21.500000000000178,27.100000000000158,5.647391264622492,54,10,24,0,1
T1,traditional,5,5111,261,39.53589743589787,0.0,148.07045421565869,270.5730514387472,746.7816219709422,0,highway_medium,48,39,52.40000000000052,25.100000000000342,37.400000000000375,9.596807353182486,77,10,43,0,1
T1,traditional,6,5305,264,39.53589743589787,0.0,147.54966185676537,284.72108423077003,785.8301924769252,0,highway_medium,56,39,52.40000000000052,25.100000000000342,37.400000000000375,9.596807353182486,77,10,43,0,1
T1,traditional,7,15300,756,33.31290322580685,0.0,159.33891410259292,954.5962180645186,2634.6855618580707,0,highway_medium,64,31,52.40000000000052,1.6000000000001435,42.60000000000046,20.097468014741168,105,10,47,0,1
T1,traditional,8,16058,734,8.262857142857232,0.0,144.82756636210422,842.4589152000005,1937.655504960001,0,highway_medium,72,35,17.500000000000114,1.6000000000001435,7.500000000000057,6.0899488956000845,140,14,62,0,1
T1,traditional,9,6176,298,10.651428571428637,0.0,143.0919276705659,329.7715474285716,910.1694709028574,0,highway_medium,80,35,17.500000000000114,1.8999999999999932,12.400000000000126,5.181581194333427,180,12,48,0,1
T1,traditional,10,10161,474,27.710869565217582,0.0,159.91287273157596,509.4690034782615,1406.1344496000017,0,highway_medium,88,46,42.60000000000029,12.000000000000043,27.700000000000166,10.440665234945806,222,12,91,0,1
T1,traditional,11,9994,532,31.61481481481508,0.0,158.3433665151335,513.9530133333342,1418.510316800002,0,highway_medium,96,54,42.60000000000029,15.300000000000129,32.80000000000024,7.782016481687951,270,12,103,0,1
T1,traditional,12,10345,515,45.69692307692356,0.0,137.15865829608256,580.059592384617,1600.9644749815425,0,highway_medium,104,65,67.70000000000064,15.300000000000129,47.20000000000054,15.036406784670564,319,12,156,0,1
T1,traditional,13,11168,531,45.69692307692356,0.0,152.39788897764367,626.1548827692326,1728.1874764430818,0,highway_medium,112,65,67.70000000000064,15.300000000000129,47.20000000000054,15.036406784670564,319,12,156,0,1
T1,traditional,14,10932,586,43.147368421053095,0.0,153.74206494695122,603.7990300000017,1666.4853228000047,0,highway_medium,120,57,67.70000000000064,2.200000000000152,49.200000000000536,21.443439312900065,375,12,160,0,1
T1,traditional,15,10790,537,15.224137931034617,0.0,140.0596750075994,496.59858793103496,1370.6121026896562,0,highway_medium,128,58,32.80000000000023,2.200000000000152,14.200000000000127,10.738495212517085,436,16,187,0,1
T1,traditional,16,12864,619,16.72631578947381,0.0,164.53109696086977,718.0418311578953,1981.795453995791,0,highway_medium,136,57,32.80000000000023,2.499999999999991,14.300000000000125,9.67997619099207,503,14,172,0,1
T1,traditional,17,11896,601,34.28472222222247,0.0,142.3036673922001,746.6308704166678,2060.701202350003,0,highway_medium,144,72,57.90000000000042,5.499999999999904,33.40000000000025,15.28849113006103,572,14,255,0,1
T1,traditional,18,12683,610,35.98734177215218,0.0,146.56074117831395,804.6053156962039,2220.7106713215226,0,highway_medium,152,79,57.90000000000042,5.499999999999904,37.40000000000032,13.283685311895688,646,14,266,0,1
T1,traditional,19,7127,378,52.851648351648905,0.0,164.60272495744502,416.41536593406727,1149.3064099780254,0,highway_medium,160,91,83.00000000000077,15.300000000000132,53.600000000000534,19.121372672675438,723,14,347,0,1
T1,traditional,20,6972,379,52.851648351648905,0.0,164.35527477006406,407.37728928571556,1124.3613184285748,0,highway_medium,168,91,83.00000000000077,15.300000000000132,53.600000000000534,19.121372672675438,723,14,347,0,1
T1,traditional,21,6613,304,51.98095238095293,0.0,146.4357625566118,384.4390466666679,1061.0517688000032,0,highway_medium,176,84,83.00000000000077,2.8000000000001535,54.650000000000574,23.033239315795203,804,14,350,0,1
T1,traditional,22,2780,158,23.29873417721538,0.0,159.03085282299148,107.7035550304737,297.2618118841074,0,highway_medium,184,79,48.10000000000034,2.8000000000001535,20.800000000000196,14.851394629741973,892,18,375,0,1
T1,traditional,23,2379,115,24.100000000000176,0.0,158.97578061630193,89.06747611111123,245.82623406666696,0,highway_medium,192,80,48.10000000000034,3.099999999999989,20.800000000000196,13.831874421061059,984,19,361,0,1
T1,traditional,0,2457,135,0.0,3.40928841909519,159.78580064497427,73.237425,168.4460775,0,highway_medium,8,0,0.0,inf,0.0,0.0,0,0,0,0,2
T1,traditional,1,2599,144,1.5874999999999944,5.412835626958352,135.32331600170136,80.19467951388889,184.4477628819444,0,highway_medium,16,8,2.199999999999992,1.2999999999999954,1.2999999999999954,0.37562448003291665,8,4,0,0,2
T1,traditional,2,2602,143,6.806250000000014,0.0,153.3632619312783,84.8463955439815,195.14670975115743,0,highway_medium,24,16,12.300000000000031,1.2999999999999954,6.800000000000013,5.23204892346203,20,11,1,0,2
T1,traditional,3,2319,127,20.300000000000114,0.0,140.18262276826695,83.3863272222223,230.14626313333355,0,highway_medium,32,23,27.300000000000157,11.400000000000034,22.400000000000176,6.292991270487791,35,11,12,0,2
T1,traditional,4,2657,137,28.833333333333595,0.0,144.19950131741857,106.48568611111136,293.90049366666733,0,highway_medium,40,30,37.400000000000375,21.500000000000178,26.400000000000162,5.678340915756678,54,11,24,0,2
T1,traditional,5,5467,266,39.69729729729773,0.0,159.66637603440338,295.6780454054062,816.071405318921,0,highway_medium,48,37,52.40000000000052,25.100000000000342,37.400000000000375,9.793116349279973,76,11,43,0,2
