control_type,hour,day,intersection_id,intersection_type,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std,vehicle_count,vehicles_waited,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits
traditional,0,0,T1,suburban_low,0.0,0.0,inf,0.0,0.0,36,0,0,0,0,0
traditional,1,0,T1,suburban_low,1.828571428571422,2.199999999999992,1.2999999999999954,1.999999999999993,0.3410667538946651,28,7,7,3,0,0
traditional,2,0,T1,suburban_low,6.857142857142871,12.300000000000031,1.2999999999999954,6.800000000000013,5.043342752822692,38,14,18,8,2,0
traditional,3,0,T1,suburban_low,20.410000000000117,27.300000000000157,11.400000000000034,22.650000000000176,6.4877499951832895,28,20,31,8,12,0
traditional,4,0,T1,suburban_low,29.017857142857405,37.400000000000375,22.400000000000176,27.100000000000158,5.386958694810328,39,28,50,8,23,0
traditional,5,0,T1,suburban_low,39.07500000000043,52.40000000000052,25.100000000000342,37.400000000000375,9.806952607433459,72,36,71,8,40,0
traditional,6,0,T1,suburban_low,39.07500000000043,52.40000000000052,25.100000000000342,37.400000000000375,9.806952607433459,73,36,71,8,40,0
traditional,7,0,T1,suburban_low,33.3500000000004,52.40000000000052,1.6000000000001435,42.050000000000466,19.921372227549426,140,28,98,8,43,0
traditional,8,0,T1,suburban_low,8.556666666666757,17.500000000000114,1.6000000000001435,6.800000000000061,6.158175234777138,199,30,129,10,56,0
traditional,9,0,T1,suburban_low,11.038709677419424,17.500000000000114,2.5999999999999908,12.60000000000013,5.012351030324699,74,31,168,10,43,0
traditional,10,0,T1,suburban_low,27.21904761904781,42.60000000000029,12.000000000000043,27.900000000000166,10.68535352926394,164,42,206,10,81,0
traditional,11,0,T1,suburban_low,31.477551020408434,42.60000000000029,15.300000000000129,32.20000000000033,8.015374647338312,153,49,252,10,93,0
traditional,12,0,T1,suburban_low,44.73934426229555,67.70000000000064,15.300000000000129,43.20000000000047,15.263814261170776,133,61,298,10,143,0
traditional,13,0,T1,suburban_low,44.73934426229555,67.70000000000064,15.300000000000129,43.20000000000047,15.263814261170776,145,61,298,10,143,0
traditional,14,0,T1,suburban_low,41.69444444444489,67.70000000000064,2.200000000000152,47.90000000000054,21.711359176338053,169,54,351,10,147,0
traditional,15,0,T1,suburban_low,14.779245283019005,32.80000000000023,2.200000000000152,13.000000000000128,10.882292323902005,135,53,408,13,169,0
traditional,16,0,T1,suburban_low,16.42500000000012,32.80000000000023,2.499999999999991,13.80000000000009,9.793755369150835,254,52,472,11,154,0
traditional,17,0,T1,suburban_low,33.34925373134353,57.90000000000042,5.499999999999904,32.50000000000025,15.530137990702196,211,67,536,11,235,0
traditional,18,0,T1,suburban_low,35.268000000000285,57.90000000000042,5.499999999999904,33.70000000000034,13.41169797850629,181,75,608,11,246,0
traditional,19,0,T1,suburban_low,51.665116279070304,83.00000000000077,15.300000000000132,52.700000000000536,19.19215420754066,103,86,679,11,322,0
traditional,20,0,T1,suburban_low,51.665116279070304,83.00000000000077,15.300000000000132,52.700000000000536,19.19215420754066,101,86,679,11,322,0
traditional,21,0,T1,suburban_low,50.819230769231304,83.00000000000077,2.8000000000001535,53.40000000000053,23.356100930813444,93,78,759,11,325,0
traditional,22,0,T1,suburban_low,22.32027027027045,48.10000000000034,2.8000000000001535,20.800000000000196,15.030392450773016,37,74,841,15,344,0
traditional,23,0,T1,suburban_low,23.188000000000166,48.10000000000034,3.099999999999989,20.800000000000196,14.011471110010895,32,75,933,16,330,0
ai,0,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,33,3,3,0,0,0
ai,1,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,22,3,7,0,0,0
ai,2,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,29,3,7,0,0,0
ai,3,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,35,3,7,0,0,0
ai,4,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,23,3,7,0,0,0
ai,5,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,66,3,7,0,0,0
ai,6,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,63,3,7,0,0,0
ai,7,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,217,3,7,0,0,0
ai,8,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,278,3,7,0,0,0
ai,9,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,82,3,7,0,0,0
ai,10,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,114,3,7,0,0,0
ai,11,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,184,3,7,0,0,0
ai,12,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,98,3,7,0,0,0
ai,13,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,145,3,7,0,0,0
ai,14,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,161,3,7,0,0,0
ai,15,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,122,3,7,0,0,0
ai,16,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,199,3,7,0,0,0
ai,17,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,127,3,7,0,0,0
ai,18,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,218,3,7,0,0,0
ai,19,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,85,3,7,0,0,0
ai,20,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,87,3,7,0,0,0
ai,21,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,117,3,7,0,0,0
ai,22,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,37,3,7,0,0,0
ai,23,0,A1,suburban_low,21.933333333333508,22.300000000000175,21.400000000000176,22.100000000000172,0.38586123009300644,36,3,7,0,0,0
