intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,1590,63.919834600930685,15.0,75.731153881775,226.43615010650723,126.0,highway,low,290,151,0.0,0.0,,,0
T1,1,traditional,1166,61.97780166412816,15.0,52.79621028227535,157.86066874400328,126.0,highway,low,250,111,0.0,0.0,,,0
T1,2,traditional,1242,63.17343007169805,15.0,57.15141094285677,170.88271871914174,126.0,highway,low,233,117,0.0,0.0,,,0
T1,3,traditional,1454,62.431576523164985,15.0,67.72823852594604,202.50743319257865,126.0,highway,low,285,146,0.0,0.0,,,0
T1,4,traditional,1293,62.25222730905622,15.0,59.312036222292505,177.3429883046546,126.0,highway,low,270,126,0.0,0.0,,,0
T1,5,traditional,2641,61.14259319356702,15.0,133.8561160791245,400.22978707658217,126.0,highway,low,548,207,0.0,0.0,,,0
T1,6,traditional,2600,90.47791411304942,15.0,156.59301327195936,468.21310968315845,180.0,highway,low,525,263,0.0,0.0,,,0
T1,7,traditional,8060,89.23374743900168,15.0,681.364705725908,2037.280470120465,180.0,highway,low,1610,801,0.0,0.0,,,0
T1,8,traditional,7867,89.38061813762391,15.0,665.3715989256199,1989.4610807876034,180.0,highway,low,1669,813,0.0,0.0,,,0
T1,9,traditional,2777,89.40004235674698,15.0,208.66444255345348,623.9066832348259,180.0,highway,low,528,268,0.0,0.0,,,0
T1,10,traditional,5343,89.32456330586803,15.0,375.2444015984271,1121.980760779297,180.0,highway,low,1078,541,0.0,0.0,,,0
T1,11,traditional,5107,91.85252379560762,15.0,358.39435801676564,1071.5991304701292,180.0,highway,low,1012,539,0.0,0.0,,,0
T1,12,traditional,5070,90.2848196247242,15.0,352.57394838079273,1054.1961056585703,180.0,highway,low,1072,480,0.0,0.0,,,0
T1,13,traditional,5544,90.22668423972311,15.0,392.2836281428776,1172.928048147204,180.0,highway,low,1126,559,0.0,0.0,,,0
T1,14,traditional,6192,90.1314109196472,15.0,437.9539659382932,1309.4823581554967,180.0,highway,low,1254,600,0.0,0.0,,,0
T1,15,traditional,5613,91.46551259114278,15.0,399.3929698381304,1194.18497981601,180.0,highway,low,1127,581,0.0,0.0,,,0
T1,16,traditional,6676,89.84371007996917,15.0,565.7619726283344,1691.6282981587196,180.0,highway,low,1354,631,0.0,0.0,,,0
T1,17,traditional,6139,90.732668527079,15.0,522.3709405606903,1561.889112276464,180.0,highway,low,1225,660,0.0,0.0,,,0
