intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,vehicles_simulated,vehicles_waited,wait_time_max,wait_time_min,wait_time_median,wait_time_std,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits,day
T1,traditional,0,1082,56,0.0,3.4151058921998234,164.15765768888423,26.594205555555554,61.16667277777777,0,highway_low,8,0,0.0,inf,0.0,0.0,0,0,0,0,0
T1,traditional,1,1169,56,1.5874999999999944,3.8377178363932423,137.76164437322413,29.690939189814813,68.28916013657407,0,highway_low,16,8,2.199999999999992,1.2999999999999954,1.2999999999999954,0.37562448003291665,8,4,0,0,0
T1,traditional,2,1105,53,6.681250000000014,2.988209041652571,143.15238234902452,29.68169940972223,68.26790864236112,0,highway_low,24,16,12.300000000000031,1.2999999999999954,6.800000000000013,5.107741520231833,20,12,0,0,0
T1,traditional,3,1119,54,20.35416666666679,2.175280070867607,145.10527924659704,35.118701736111156,96.92761679166678,0,highway_low,32,24,27.300000000000157,11.400000000000034,22.650000000000176,6.302643570139674,36,12,12,0,0
T1,traditional,4,1020,42,28.70625000000026,3.358660837049678,140.14912418438686,34.52219041666675,95.28124555000024,0,highway_low,40,32,37.400000000000375,22.200000000000173,26.400000000000162,5.506015886055979,56,12,24,0,0
T1,traditional,5,2690,143,39.687179487179925,0.0,161.6650781393381,117.84568886039925,325.2541012547019,0,highway_low,48,39,52.40000000000052,25.100000000000342,37.400000000000375,9.739167012429295,79,12,44,0,0
T1,traditional,6,1802,91,39.687179487179925,0.0,164.083263629851,72.81777863247889,200.97706902564173,0,highway_low,56,39,52.40000000000052,25.100000000000342,37.400000000000375,9.739167012429295,79,12,44,0,0
T1,traditional,7,6783,340,33.5258064516133,0.0,160.50056693906367,423.63482496774304,1169.2321169109707,0,highway_low,64,31,52.40000000000052,1.6000000000001435,47.30000000000053,20.290105132431574,106,12,48,0,0
T1,traditional,8,6918,349,8.411428571428663,0.0,161.76425669518522,363.2708653714288,835.5229903542861,0,highway_low,72,35,17.500000000000114,1.6000000000001435,7.500000000000057,6.242424960522586,141,16,63,0,0
T1,traditional,9,1862,81,10.84000000000007,0.0,153.04787425754714,72.70182640000004,200.6570408640001,0,highway_low,80,35,17.500000000000114,1.8999999999999932,12.70000000000004,5.254233667108068,180,13,50,0,0
T1,traditional,10,3714,208,27.787234042553376,0.0,150.53678675150613,162.50168581560305,448.50465285106435,0,highway_low,88,47,42.60000000000029,12.000000000000043,27.00000000000017,10.444618221662758,223,13,93,0,0
T1,traditional,11,3996,219,31.605454545454805,0.0,140.70295253776544,184.09634827272765,508.1059212327283,0,highway_low,96,55,42.60000000000029,15.300000000000129,32.600000000000236,7.8568422567806975,270,13,105,0,0
T1,traditional,12,4446,207,45.83939393939443,0.0,147.69583488832652,233.30402863636436,643.9191190363656,0,highway_low,104,66,67.70000000000064,15.300000000000129,48.10000000000054,15.035814605295444,320,13,159,0,0
T1,traditional,13,4050,193,45.83939393939443,0.0,142.56256511091732,206.55810000000065,570.1003560000017,0,highway_low,112,66,67.70000000000064,15.300000000000129,48.10000000000054,15.035814605295444,320,13,159,0,0
T1,traditional,14,4517,275,43.3568965517246,0.0,160.9021356409982,234.60001988505815,647.4960548827604,0,highway_low,120,58,67.70000000000064,2.200000000000152,49.05000000000054,21.354561105857197,375,13,163,0,0
T1,traditional,15,4127,230,15.682456140351018,0.0,141.15836519940186,170.55350134502947,470.72766371228124,0,highway_low,128,57,32.80000000000023,2.200000000000152,14.200000000000124,10.775803349496735,435,16,191,0,0
T1,traditional,16,6479,322,17.26909090909104,0.0,143.39085282452996,362.9119651636367,1001.6370238516372,0,highway_low,136,55,32.80000000000023,2.499999999999991,14.300000000000125,9.718190492385014,500,14,175,0,0
T1,traditional,17,5439,299,34.852857142857395,0.0,153.0142093837866,342.4851396857148,945.2589855325728,0,highway_low,144,70,57.90000000000042,5.499999999999904,35.750000000000284,15.411838876364644,568,14,257,0,0
T1,traditional,18,5951,276,36.34935064935093,0.0,139.5291525554343,378.38634000000064,1044.3462984000016,0,highway_low,152,77,57.90000000000042,5.499999999999904,37.70000000000041,13.465874360977065,640,14,266,0,0
T1,traditional,19,2678,128,53.60000000000056,0.0,142.36209961024525,129.3674974074079,357.0542928444458,0,highway_low,160,88,83.00000000000077,15.300000000000132,53.40000000000053,19.136382530761736,715,14,345,0,0
T1,traditional,20,2864,145,53.60000000000056,0.0,156.7259745449978,140.44570518518572,387.6301463111125,0,highway_low,168,88,83.00000000000077,15.300000000000132,53.40000000000053,19.136382530761736,715,14,345,0,0
T1,traditional,21,2869,150,53.07160493827216,0.0,146.01381940790924,140.1690914197536,386.86669231851994,0,highway_low,176,81,83.00000000000077,2.8000000000001535,55.70000000000062,22.7439273380284,795,14,348,0,0
T1,traditional,22,947,46,23.781818181818373,0.0,147.81993441145227,30.198605050505112,83.3481499393941,0,highway_low,184,77,48.10000000000034,2.8000000000001535,22.70000000000018,15.007242643442304,881,18,373,0,0
T1,traditional,23,1261,59,24.31898734177233,0.0,155.26214346962826,41.973618270042266,115.84718642531664,0,highway_low,192,79,48.10000000000034,3.099999999999989,20.800000000000196,14.054478775752266,973,19,362,0,0
A1,ai,0,1095,52,22.025000000000176,1.7488197039813866,14.20443802785105,26.819905972222287,55.51720536250013,26,highway_low,8,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,4,0,0,0,0
A1,ai,1,1152,71,22.025000000000176,0.0,15.62326824176193,28.399767083333405,58.787517862500145,31,highway_low,16,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,8,0,0,0,0
A1,ai,2,935,45,22.025000000000176,0.0,15.099523759609493,22.498534120370426,46.571965629166776,26,highway_low,24,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,8,0,0,0,0
A1,ai,3,943,48,22.025000000000176,0.0,14.627461929743097,22.69457393518524,46.977768045833436,32,highway_low,32,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,20,0,0,0,0
A1,ai,4,1047,55,22.025000000000176,0.0,14.083912647194301,25.508152222222286,52.801875100000125,32,highway_low,40,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,20,0,0,0,0
A1,ai,5,2213,123,22.025000000000176,0.0,13.673257073893911,60.79330393518531,125.84213914583358,63,highway_low,48,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,20,0,0,0,0
A1,ai,6,2025,93,22.025000000000176,0.0,15.582899956267557,54.63169375000011,113.0876060625002,59,highway_low,56,4,22.300000000000175,21.400000000000176,22.200000000000173,0.3699662146737178,20,0,0,0,0
