intersection_id,hour,control_type,vehicle_count,emergency_vehicle_count,emergency_preemption_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,day,ai_model_loss,ai_model_val_loss
T1,14,traditional,5109,0,0,36.71092678502386,0.0,180.0,265.56892773466006,732.9702405476618,highway,medium,3533,675,0.0,0.0,1,,
T1,15,traditional,5529,0,0,37.18604374736401,0.0,180.0,294.38432867988035,812.5007471564696,highway,medium,3912,593,0.0,0.0,1,,
T1,16,traditional,5684,0,0,44.298187833457554,0.0,180.0,379.2748699728995,1046.7986411252025,highway,medium,3985,822,0.0,0.0,1,,
T1,17,traditional,8930,0,0,45.0431467644146,0.0,180.0,598.6411790400641,1652.2496541505768,highway,medium,5352,1307,0.0,0.0,1,,
T1,18,traditional,6308,0,0,43.629978699795096,0.0,180.0,419.1663116142403,1156.899020055303,highway,medium,3968,749,0.0,0.0,1,,
T1,19,traditional,3458,0,0,43.941436340618466,0.0,162.0,166.30205504439243,458.99367192252305,highway,medium,1789,436,0.0,0.0,1,,
T1,20,traditional,3603,0,0,37.34556788130382,0.0,162.0,167.44187936829258,462.1395870564874,highway,medium,2223,433,0.0,0.0,1,,
T1,21,traditional,4462,0,0,36.83738481834911,0.0,162.0,221.23213713666564,610.6006984971971,highway,medium,3226,640,0.0,0.0,1,,
T1,22,traditional,1490,0,0,30.75313646499388,0.0,126.0,54.0944746072449,149.3007499159959,highway,medium,857,171,0.0,0.0,1,,
T1,23,traditional,1390,0,0,28.825773933297327,0.0,126.0,49.05220657727756,135.38409015328605,highway,medium,1019,204,0.0,0.0,1,,
T1,0,traditional,1592,0,0,28.58168753842062,0.0,126.0,57.22786798440502,157.94891563695782,highway,medium,1169,164,0.0,0.0,2,,
T1,1,traditional,1480,0,0,27.82103212194259,0.0,126.0,52.24319949576417,144.1912306083091,highway,medium,829,162,0.0,0.0,2,,
T1,2,traditional,1504,0,0,28.358217136573582,0.0,126.0,53.4476028409898,147.51538384113184,highway,medium,892,177,0.0,0.0,2,,
T1,3,traditional,1634,0,0,30.0363341727309,0.0,126.0,59.781350926341474,164.99652855670246,highway,medium,951,230,0.0,0.0,2,,
T1,4,traditional,1610,0,0,30.02493590840736,0.0,126.0,58.79762807776646,162.28145349463543,highway,medium,1201,192,0.0,0.0,2,,
T1,5,traditional,2767,0,0,33.20228120573287,0.0,126.0,116.03877775427776,320.26702660180655,highway,medium,1946,347,0.0,0.0,2,,
T1,6,traditional,3006,0,0,37.39569394878884,0.0,180.0,132.90870872400873,366.82803607826406,highway,medium,1602,406,0.0,0.0,2,,
T1,7,traditional,9526,0,0,45.27586414640651,0.0,180.0,639.3008664553428,1764.470391416746,highway,medium,6804,1009,0.0,0.0,2,,
T1,8,traditional,9541,0,0,44.46753310057637,0.0,180.0,637.3592252486814,1759.1114616863604,highway,medium,6969,1381,0.0,0.0,2,,
T1,9,traditional,3387,0,0,44.87095857717333,0.0,180.0,206.1178819069017,568.8853540630486,highway,medium,1986,425,0.0,0.0,2,,
T1,10,traditional,5485,0,0,37.36482835080788,0.0,180.0,292.43352514220436,807.1165293924839,highway,medium,3490,770,0.0,0.0,2,,
T1,11,traditional,5890,0,0,37.513849229517874,0.0,180.0,314.40566874741387,867.7596457428623,highway,medium,4212,828,0.0,0.0,2,,
T1,12,traditional,5296,0,0,37.810305885085555,0.0,180.0,280.9890143168432,775.5296795144872,highway,medium,2749,726,0.0,0.0,2,,
T1,13,traditional,5670,0,0,37.7796589015321,0.0,180.0,303.15951977065674,836.7202745670126,highway,medium,4242,680,0.0,0.0,2,,
T1,14,traditional,6222,0,0,37.19717815450342,0.0,180.0,331.41022717447237,914.6922270015436,highway,medium,4649,846,0.0,0.0,2,,
T1,15,traditional,6057,0,0,37.47684182973398,0.0,180.0,323.1599730283574,891.9215255582662,highway,medium,4501,627,0.0,0.0,2,,
T1,16,traditional,7099,0,0,44.46689036077555,0.0,180.0,474.0844086028154,1308.4729677437704,highway,medium,3734,897,0.0,0.0,2,,
T1,17,traditional,8374,0,0,44.59749958704525,0.0,180.0,559.8034696308072,1545.0575761810276,highway,medium,4232,1104,0.0,0.0,2,,
T1,18,traditional,7576,0,0,44.34476192770341,0.0,180.0,505.60637549737527,1395.4735963727555,highway,medium,4141,829,0.0,0.0,2,,
T1,19,traditional,3394,0,0,44.09564143651173,0.0,162.0,162.63294311528148,448.8669229981768,highway,medium,1782,406,0.0,0.0,2,,
T1,20,traditional,3926,0,0,37.11017027532999,0.0,162.0,186.9539818528724,515.9929899139278,highway,medium,2752,433,0.0,0.0,2,,
T1,21,traditional,3765,0,0,37.555737971505174,0.0,162.0,177.58304321815532,490.12919928210863,highway,medium,2760,399,0.0,0.0,2,,
T1,22,traditional,1588,0,0,30.110923589673934,0.0,126.0,57.81144262952482,159.55958165748848,highway,medium,873,215,0.0,0.0,2,,
T1,23,traditional,1645,0,0,29.27138830655848,0.0,126.0,59.82830967028421,165.1261346899844,highway,medium,1117,213,0.0,0.0,2,,
T1,0,traditional,1309,0,0,28.39762378384275,0.0,126.0,45.506254065358746,125.59726122039012,highway,medium,684,182,0.0,0.0,3,,
T1,1,traditional,1470,0,0,29.1648616577341,0.0,126.0,52.48629105683348,144.86216331686038,highway,medium,1021,198,0.0,0.0,3,,
T1,2,traditional,1396,0,0,28.853513744138308,0.0,126.0,49.21786977672348,135.84132058375678,highway,medium,976,144,0.0,0.0,3,,
T1,3,traditional,1405,0,0,29.210385134226463,0.0,126.0,49.78431765269477,137.40471672143752,highway,medium,887,203,0.0,0.0,3,,
T1,4,traditional,1560,0,0,32.23880805294741,0.0,126.0,57.81520505232399,159.5699659444142,highway,medium,879,207,0.0,0.0,3,,
T1,5,traditional,2694,0,0,32.95942132196608,0.0,126.0,112.02640845336572,309.19288733128934,highway,medium,1671,370,0.0,0.0,3,,
T1,6,traditional,3219,0,0,37.96322373359012,0.0,180.0,145.52387306520143,401.6458896599559,highway,medium,1853,367,0.0,0.0,3,,
T1,7,traditional,8419,0,0,44.46789943116777,0.0,180.0,562.2755045821846,1551.8803926468293,highway,medium,4410,997,0.0,0.0,3,,
T1,8,traditional,9321,0,0,44.3745561898398,0.0,180.0,622.3180620209656,1717.597851177865,highway,medium,6637,993,0.0,0.0,3,,
T1,9,traditional,3237,0,0,43.55198245119488,0.0,180.0,192.6422819957689,531.6926983083222,highway,medium,1950,453,0.0,0.0,3,,
T1,10,traditional,5374,0,0,37.41450324421941,0.0,180.0,286.0856105482973,789.5962851133006,highway,medium,3069,592,0.0,0.0,3,,
T1,11,traditional,5596,0,0,36.838485629910025,0.0,180.0,297.32831869996943,820.6261596119156,highway,medium,3591,687,0.0,0.0,3,,
T1,12,traditional,4656,0,0,37.28223221717012,0.0,180.0,234.89914879318616,648.3216506691938,highway,medium,3262,502,0.0,0.0,3,,
T1,13,traditional,5118,0,0,37.51129184479737,0.0,180.0,267.5765284298691,738.5112184664385,highway,medium,2645,537,0.0,0.0,3,,
T1,14,traditional,5740,0,0,37.345876821656546,0.0,180.0,306.0805598755818,844.7823452566056,highway,medium,4071,607,0.0,0.0,3,,
T1,15,traditional,6105,0,0,37.176216566872185,0.0,180.0,325.1184765981656,897.326995410937,highway,medium,3576,793,0.0,0.0,3,,
T1,16,traditional,8193,0,0,44.087442359128865,0.0,180.0,545.9833827895288,1506.9141364990994,highway,medium,5759,954,0.0,0.0,3,,
T1,17,traditional,7014,0,0,43.78551316751152,0.0,180.0,466.6181214867062,1287.866015303309,highway,medium,4363,954,0.0,0.0,3,,
T1,18,traditional,8256,0,0,44.320487773389345,0.0,180.0,550.9241958287902,1520.5507804874608,highway,medium,4991,1144,0.0,0.0,3,,
T1,19,traditional,4576,0,0,44.21886493927381,0.0,162.0,239.94100339108047,662.2371693593819,highway,medium,2961,533,0.0,0.0,3,,
T1,20,traditional,3141,0,0,36.765960174576215,0.0,162.0,139.9087712662292,386.1482086947926,highway,medium,2263,319,0.0,0.0,3,,
T1,21,traditional,4491,0,0,37.93946476176863,0.0,162.0,224.8106632708459,620.4774306275347,highway,medium,3193,637,0.0,0.0,3,,
T1,22,traditional,1326,0,0,30.82209068805764,0.0,126.0,47.253470330231394,130.41957811143865,highway,medium,809,137,0.0,0.0,3,,
T1,23,traditional,1721,0,0,29.18124839554674,0.0,126.0,63.06076918190492,174.04772294205753,highway,medium,1193,243,0.0,0.0,3,,
T1,0,traditional,1452,0,0,28.423576364268943,0.0,126.0,51.34454273994931,141.7109379622601,highway,medium,994,163,0.0,0.0,4,,
T1,1,traditional,1589,0,0,28.811122176521415,0.0,126.0,57.164021718114945,157.77269994199722,highway,medium,1071,159,0.0,0.0,4,,
T1,2,traditional,1469,0,0,29.054683976890168,0.0,126.0,52.28918199036646,144.3181422934114,highway,medium,990,200,0.0,0.0,4,,
T1,3,traditional,1482,0,0,29.287940037928397,0.0,126.0,52.99731301064482,146.27258390937968,highway,medium,1066,210,0.0,0.0,4,,
T1,4,traditional,1539,0,0,31.33066793719149,0.0,126.0,56.34773211075923,155.51974062569545,highway,medium,848,194,0.0,0.0,4,,
T1,5,traditional,3352,0,0,33.35196307534428,0.0,126.0,148.20761465204342,409.05301643963975,highway,medium,2201,487,0.0,0.0,4,,
T1,6,traditional,3041,0,0,38.495203127003336,0.0,180.0,136.03378036960234,375.4532338201024,highway,medium,1817,454,0.0,0.0,4,,
T1,7,traditional,7393,0,0,44.35530489961594,0.0,180.0,493.440445061902,1361.8956283708494,highway,medium,3980,992,0.0,0.0,4,,
T1,8,traditional,9453,0,0,44.22668063478994,0.0,180.0,630.4943522757013,1740.1644122809355,highway,medium,5831,957,0.0,0.0,4,,
T1,9,traditional,2862,0,0,43.98466564065102,0.0,180.0,164.9603323176679,455.29051719676335,highway,medium,1792,416,0.0,0.0,4,,
T1,10,traditional,4769,0,0,37.730053863214245,0.0,180.0,243.33670503357132,671.6093058926568,highway,medium,2596,505,0.0,0.0,4,,
T1,11,traditional,6084,0,0,37.05453012842339,0.0,180.0,323.76955832678425,893.6039809819243,highway,medium,3536,793,0.0,0.0,4,,
T1,12,traditional,6026,0,0,37.4766505076932,0.0,180.0,321.4542120466672,887.2136252488012,highway,medium,4158,858,0.0,0.0,4,,
T1,13,traditional,6501,0,0,37.293454722434895,0.0,180.0,346.49446037962286,956.324710647759,highway,medium,4428,738,0.0,0.0,4,,
T1,14,traditional,6048,0,0,37.75812955314303,0.0,180.0,323.18746845852036,891.9974129455161,highway,medium,3069,781,0.0,0.0,4,,
T1,15,traditional,6796,0,0,36.86609228299307,0.0,180.0,361.17824898462806,996.8519671975732,highway,medium,3754,757,0.0,0.0,4,,
T1,16,traditional,8416,0,0,44.07483908036634,0.0,180.0,560.7859043576198,1547.7690960270304,highway,medium,5670,867,0.0,0.0,4,,
T1,17,traditional,7838,0,0,44.567602708613926,0.0,180.0,523.7861403883957,1445.649747471972,highway,medium,5344,1048,0.0,0.0,4,,
T1,18,traditional,7511,0,0,44.23392872301009,0.0,180.0,501.04193466508315,1382.8757396756291,highway,medium,5370,757,0.0,0.0,4,,
T1,19,traditional,3801,0,0,43.83895604339326,0.0,162.0,187.7069953228596,518.0713070910924,highway,medium,1946,480,0.0,0.0,4,,
T1,20,traditional,3937,0,0,37.05673244264368,0.0,162.0,187.61862934918727,517.8274170037569,highway,medium,2312,499,0.0,0.0,4,,
T1,21,traditional,4489,0,0,37.59201336848293,0.0,162.0,224.06826008025945,618.428397821516,highway,medium,2398,606,0.0,0.0,4,,
T1,22,traditional,1165,0,0,29.973732202748124,0.0,126.0,40.50383114591181,111.7905739627166,highway,medium,865,171,0.0,0.0,4,,
T1,23,traditional,1600,0,0,29.623514441622664,0.0,126.0,58.15973414369529,160.52086623659898,highway,medium,1191,182,0.0,0.0,4,,
A1,0,ai,1462,3,3,3.0230959006001936,0.0472299307922321,15.0,28.09391541592136,48.462004092464355,highway,medium,988,194,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,1,ai,1349,0,0,2.803104185562375,0.0,15.0,25.38732690480646,43.79313891079114,highway,medium,724,150,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,2,ai,1258,0,0,2.9271269536765487,0.0,15.0,23.42391999320449,40.40626198827774,highway,medium,724,127,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,3,ai,1328,0,0,3.8540401409952927,0.0,15.0,25.382022342856523,43.7839885414275,highway,medium,797,162,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,4,ai,1430,0,0,3.8365951569593615,0.0,15.0,27.76512166197653,47.894834866909505,highway,medium,888,188,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,5,ai,2871,0,0,4.718058045405288,0.0,15.0,67.54939860813668,116.52271259903576,highway,medium,1830,416,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,6,ai,2579,0,0,5.562359209045323,0.0,15.0,59.35100505194024,102.3804837145969,highway,medium,1661,385,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,7,ai,9806,0,0,8.24378325651085,0.0,15.0,369.6334504827613,637.6177020827631,highway,medium,7303,1000,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,8,ai,7229,0,0,10.21998567094944,0.0,15.0,278.11210659627545,575.69206065429,highway,medium,5100,794,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,9,ai,3104,0,0,8.464366439651494,0.0,15.0,100.68178282373766,173.67607537094747,highway,medium,1593,387,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,10,ai,4995,0,0,6.369875545762731,0.0,15.0,148.43343691808514,256.04767868369686,highway,medium,2673,588,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,11,ai,5204,0,0,6.429445351039061,0.0,15.0,157.64588768616196,271.9391562586294,highway,medium,3376,553,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,12,ai,5805,0,0,7.69443812797219,0.0,15.0,181.29400318078592,312.7321554868557,highway,medium,3661,655,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,13,ai,6904,0,0,5.856532231218274,0.0,15.0,211.4475947694921,364.74710097737386,highway,medium,3651,815,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,14,ai,5494,0,0,5.8971542187214165,0.0,15.0,168.32918173685442,290.3678384960739,highway,medium,3259,573,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,15,ai,5897,0,0,7.289226956649518,0.0,15.0,183.37819104416164,316.3273795511788,highway,medium,3445,817,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,16,ai,6554,0,0,8.803147621998098,0.0,15.0,248.5175117013704,428.69270768486393,highway,medium,4252,843,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,17,ai,7296,0,0,7.781403845201281,0.0,15.0,273.65960621378724,472.0628207187829,highway,medium,5357,844,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,18,ai,8546,0,0,7.674405254535545,0.0,15.0,320.1994013452497,552.3439673205557,highway,medium,5936,1055,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,19,ai,3874,0,0,8.516019088798608,0.0,15.0,106.32495424733648,183.4105460766554,highway,medium,2633,504,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,20,ai,4142,0,0,4.7739996029468434,0.0,15.0,111.51988897966892,192.37180848992892,highway,medium,2143,555,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,21,ai,3705,0,0,3.7519157919250543,0.0,15.0,94.19209277399008,162.4813600351329,highway,medium,2040,484,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,22,ai,1581,0,0,2.7197773294467384,0.0,15.0,30.72924245512908,53.00794323509767,highway,medium,853,164,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,23,ai,1458,0,0,2.716497392820396,0.0,15.0,27.82804869777163,48.00338400365605,highway,medium,888,166,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,0,ai,1610,0,0,2.8441509363648647,0.0,15.0,31.502863133231394,54.34243890482415,highway,medium,1081,185,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,1,ai,1578,0,0,2.8751592980330525,0.0,15.0,30.707416985714048,52.97029430035673,highway,medium,1078,207,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,2,ai,1705,0,0,2.305745545851068,0.0,15.0,33.45814152526684,57.71529413108529,highway,medium,1181,190,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,3,ai,1601,0,0,3.173940852499522,0.0,15.0,31.44305558493456,54.239270884012114,highway,medium,1094,198,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,4,ai,1527,0,0,2.710432262290628,0.0,15.0,29.443154378614885,50.78944130311067,highway,medium,910,181,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,5,ai,2720,0,0,4.677637712318844,0.0,15.0,62.89121057354035,108.48733823935711,highway,medium,1415,395,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,6,ai,3025,0,0,5.2111359648725095,0.0,15.0,72.88960535339599,125.73456923460807,highway,medium,1724,332,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,7,ai,6574,0,0,7.538384383887509,0.0,15.0,245.9841068743824,424.3225843583096,highway,medium,3580,901,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,8,ai,8877,0,0,9.904101086617382,0.0,15.0,340.4773460071123,587.3234218622687,highway,medium,5541,1017,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,9,ai,2837,0,0,6.4838425088661396,0.0,15.0,86.88676772265525,149.8796743215803,highway,medium,1702,315,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,10,ai,6204,0,0,5.997540070767215,0.0,15.0,190.2933647708534,328.2560542297221,highway,medium,4579,927,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,11,ai,6372,0,0,5.5087111317572255,0.0,15.0,194.4212388478498,335.37663701254087,highway,medium,3796,797,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,12,ai,6140,0,0,7.09169512391108,0.0,15.0,190.5871926600686,328.76290733861833,highway,medium,3999,853,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,13,ai,5903,0,0,7.023306453361781,0.0,15.0,183.02713349130872,315.7218052725075,highway,medium,4379,656,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,14,ai,5373,0,0,5.264067624440053,0.0,15.0,163.08442025417637,281.3206249384542,highway,medium,3135,632,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,15,ai,6142,0,0,6.865249835263978,0.0,15.0,190.15108552867068,328.0106225369569,highway,medium,3207,778,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,16,ai,6098,0,0,8.904437359536443,0.0,15.0,231.41793089844907,399.1959307998246,highway,medium,3746,651,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,17,ai,7823,0,0,9.440627882374296,0.0,15.0,298.58381336427084,515.0570780533671,highway,medium,4082,1028,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,18,ai,8491,0,0,7.7417647882235405,0.0,15.0,318.42372288859906,549.2809219828334,highway,medium,6075,982,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,19,ai,3932,0,0,8.229323119851497,0.0,15.0,108.15259092935985,186.56321935314568,highway,medium,2922,457,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,20,ai,3887,0,0,4.5680271551235805,0.0,15.0,101.74539941829944,175.5108139965665,highway,medium,2064,552,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,21,ai,3939,0,0,4.3222314123710275,0.0,15.0,103.29857304865487,178.19003850892966,highway,medium,2716,467,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,22,ai,1404,0,0,2.552154096890642,0.0,15.0,26.543302131450677,45.78719617675242,highway,medium,945,168,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,23,ai,1770,0,0,2.820674157085238,0.0,15.0,35.37244744182015,61.01747183713975,highway,medium,1172,251,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,0,ai,1463,0,0,3.030427700148967,0.0,15.0,28.101331469153106,48.4747967842891,highway,medium,933,192,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,1,ai,1401,0,0,2.4944985239354844,0.0,15.0,26.454697206947085,45.634352681983714,highway,medium,785,189,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,2,ai,1533,0,0,2.8421048177885537,0.0,15.0,29.63759258203922,51.124847204017655,highway,medium,877,221,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,3,ai,1724,0,0,3.169560384265336,0.0,15.0,34.41464359697336,59.36526020477905,highway,medium,1239,231,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,4,ai,1507,0,0,4.325329559817318,0.0,15.0,29.779381873465383,51.36943373172778,highway,medium,939,198,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,5,ai,2898,0,0,4.473075504017929,0.0,15.0,68.12021864408914,117.50737716105374,highway,medium,1906,434,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,6,ai,3401,0,0,4.516240949445869,0.0,15.0,84.58588716009308,145.91065535116056,highway,medium,1765,453,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,7,ai,8474,0,0,7.413755768642426,0.0,15.0,316.67383335494907,546.2623625372871,highway,medium,6325,1184,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,8,ai,8598,0,0,9.804030938062375,0.0,15.0,329.39536050697666,568.2069968745346,highway,medium,4478,1263,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,9,ai,2737,0,0,7.893471063406696,0.0,15.0,84.30261492805798,145.4220107509,highway,medium,1753,338,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,10,ai,6064,0,0,5.743952929473961,0.0,15.0,185.49092662599855,319.9718484298475,highway,medium,3385,757,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,11,ai,5356,0,0,6.886771361415753,0.0,15.0,165.1835616626822,284.9416438681268,highway,medium,3079,649,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,12,ai,6340,0,0,6.237458321581739,0.0,15.0,195.00801030041333,336.38881776821296,highway,medium,3508,700,0.0,0.0,2,1.4417147636413574,1.002229928970337
