control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,11.037500000000087,11.150000000000087,inf,11.150000000000087,0.1948557158514984
ai,1,7.4687500000000355,11.35000000000009,inf,7.5000000000000355,3.833889792038943
ai,2,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,3,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,4,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,5,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,6,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,7,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,8,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,9,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,10,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,11,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,12,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,13,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,14,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,15,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,16,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,17,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,18,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,19,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,20,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,21,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,22,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
ai,23,7.700000000000038,11.550000000000093,inf,7.700000000000038,3.800328933132027
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,2.0098214285714215,2.199999999999992,1.2999999999999954,2.0999999999999925,0.2888300063487208
traditional,2,6.960000000000013,12.300000000000031,1.2999999999999954,6.800000000000013,4.952119233147933
traditional,3,20.486363636363755,27.300000000000157,11.400000000000034,22.600000000000172,6.435691025236613
traditional,4,28.9233333333336,37.400000000000375,21.850000000000176,27.20000000000016,5.473026265241475
traditional,5,39.49210526315832,52.40000000000052,25.100000000000342,38.425000000000395,9.781490749028897
traditional,6,39.49210526315832,52.40000000000052,25.100000000000342,38.425000000000395,9.781490749028897
traditional,7,33.67333333333373,52.40000000000052,1.6000000000001435,43.67500000000048,19.986904293517718
traditional,8,8.391532976827182,17.500000000000114,1.6000000000001435,7.325000000000058,6.273304882394102
traditional,9,10.73725490196085,17.500000000000114,1.8999999999999932,12.575000000000106,5.390996217107848
traditional,10,27.71260869565237,42.60000000000029,12.000000000000043,27.35000000000017,10.385318117796317
traditional,11,31.433053808525777,42.60000000000029,15.300000000000129,32.72500000000026,7.916717590713398
traditional,12,45.34235321969746,67.70000000000064,15.300000000000129,47.82500000000054,15.173236947441978
traditional,13,45.34235321969746,67.70000000000064,15.300000000000129,47.82500000000054,15.173236947441978
traditional,14,43.03811576354727,67.70000000000064,2.200000000000152,49.05000000000054,21.160246190016245
traditional,15,15.22075123152723,32.80000000000023,2.200000000000152,14.150000000000126,10.763490739314054
traditional,16,16.58248152709372,32.80000000000023,2.499999999999991,14.150000000000126,9.713665981080421
traditional,17,33.717304804805046,57.90000000000042,5.499999999999904,32.90000000000025,15.409621234947465
traditional,18,35.61500771604967,57.90000000000042,5.499999999999904,37.70000000000041,13.345390814147406
traditional,19,52.39127512856528,83.00000000000077,15.300000000000132,53.225000000000534,18.9997731078102
traditional,20,52.39127512856528,83.00000000000077,15.300000000000132,53.225000000000534,18.9997731078102
traditional,21,51.378543743079156,83.00000000000077,2.8000000000001535,53.600000000000534,23.155255261526086
traditional,22,22.650632716049564,48.10000000000034,2.8000000000001535,20.800000000000196,14.994181092948335
traditional,23,23.684177215190047,48.10000000000034,3.099999999999989,20.800000000000196,14.043910435956956
