control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,1,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,2,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,3,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,4,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,5,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,6,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,7,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,8,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,9,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,10,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,11,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,12,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,13,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,14,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,15,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,16,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,17,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,18,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,19,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,20,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,21,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,22,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
ai,23,22.200000000000173,22.300000000000175,22.100000000000172,22.200000000000173,0.10000000000000142
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.8499999999999934,2.199999999999992,1.2999999999999954,1.999999999999993,0.3240370349203919
traditional,2,6.868750000000013,12.300000000000031,1.2999999999999954,6.800000000000013,5.0313664582795194
traditional,3,20.352173913043597,27.300000000000157,11.400000000000034,22.900000000000173,6.456332891397223
traditional,4,29.23448275862095,37.400000000000375,21.500000000000178,27.100000000000158,5.620484447280094
traditional,5,40.816666666667096,52.40000000000052,25.100000000000342,42.40000000000046,9.125528904002175
traditional,6,40.816666666667096,52.40000000000052,25.100000000000342,42.40000000000046,9.125528904002175
traditional,7,33.7100000000004,52.40000000000052,1.6000000000001435,44.6000000000005,20.470993299463345
traditional,8,8.479411764705972,17.500000000000114,1.6000000000001435,7.500000000000057,6.2729474923846436
traditional,9,10.893939393939462,17.500000000000114,1.8999999999999932,12.70000000000004,5.322276762412989
traditional,10,28.293181818182017,42.60000000000029,12.000000000000043,27.35000000000017,10.352983709743613
traditional,11,31.77500000000027,42.60000000000029,15.300000000000129,32.70000000000024,7.708159388196835
traditional,12,45.987301587302085,67.70000000000064,15.300000000000129,48.10000000000054,15.006871358036895
traditional,13,45.987301587302085,67.70000000000064,15.300000000000129,48.10000000000054,15.006871358036895
traditional,14,44.02181818181867,67.70000000000064,2.200000000000152,49.200000000000536,20.947142924375683
traditional,15,15.476785714285853,32.80000000000023,2.200000000000152,14.200000000000127,10.894051310420892
traditional,16,16.76785714285727,32.80000000000023,2.499999999999991,14.200000000000127,9.874753290640838
traditional,17,34.49285714285739,57.90000000000042,5.499999999999904,32.85000000000025,15.302925223896489
traditional,18,36.194871794872086,57.90000000000042,5.499999999999904,37.70000000000041,13.1142992758434
traditional,19,53.08876404494437,83.00000000000077,15.300000000000132,52.700000000000536,18.920843023491646
traditional,20,53.08876404494437,83.00000000000077,15.300000000000132,52.700000000000536,18.920843023491646
traditional,21,52.43950617284005,83.00000000000077,2.8000000000001535,55.70000000000062,23.01669109346403
traditional,22,23.098717948718132,48.10000000000034,2.8000000000001535,20.800000000000196,15.104741092933462
traditional,23,24.03205128205146,48.10000000000034,3.099999999999989,20.800000000000196,14.142294210482081
