intersection_id,hour,control_type,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,day,ai_model_loss,ai_model_val_loss
T1,17,traditional,191,0,101.78805443430332,0.0,140.0,12.57059561563698,37.586080890754566,suburban,low,134,24,0.0,0.0,1,,
T1,18,traditional,142,0,100.17748446960545,0.0,140.0,9.176987384335808,27.439192279164065,suburban,low,79,17,0.0,0.0,1,,
T1,19,traditional,78,0,57.4506430308348,0.0,90.0,3.002301011467787,8.28635079165109,suburban,low,57,11,0.0,0.0,1,,
T1,20,traditional,66,0,50.3343235814777,0.0,90.0,2.3735707456986246,6.551055258128203,suburban,low,39,8,0.0,0.0,1,,
T1,21,traditional,80,0,48.22435603042722,0.0,90.0,2.942278554758834,8.12068881113438,suburban,low,41,10,0.0,0.0,1,,
T1,22,traditional,39,0,31.027044132259572,0.0,70.0,1.1171865107138352,3.0834347695701854,suburban,low,28,4,0.0,0.0,1,,
T1,23,traditional,32,0,32.29885587430948,0.0,70.0,0.9623133871242412,2.6559849484629052,suburban,low,19,4,0.0,0.0,1,,
T1,0,traditional,40,1,26.882286796698658,13.655634012606871,70.0,1.1821350746053112,3.262692805910658,suburban,low,29,5,0.0,0.0,2,,
T1,1,traditional,37,0,34.21973946324553,0.0,70.0,1.1313320628310837,3.1224764934137905,suburban,low,24,5,0.0,0.0,2,,
T1,2,traditional,38,0,32.96427448732917,0.0,70.0,1.1168042337239736,3.082379685078167,suburban,low,24,5,0.0,0.0,2,,
T1,3,traditional,28,0,34.05903833123927,0.0,70.0,0.8093314775379654,2.2337548780047842,suburban,low,18,3,0.0,0.0,2,,
T1,4,traditional,31,0,25.983663665592445,0.0,70.0,0.876474936956032,2.419070825998648,suburban,low,20,4,0.0,0.0,2,,
T1,5,traditional,59,0,32.29645431087203,0.0,70.0,1.7641770052444539,4.869128534474693,suburban,low,33,8,0.0,0.0,2,,
T1,6,traditional,60,0,47.511207596855236,0.0,100.0,2.187121910417734,6.036456472752945,suburban,low,30,7,0.0,0.0,2,,
T1,7,traditional,185,0,88.0658375547197,0.0,130.0,11.133455756725933,33.28903271261054,suburban,low,129,19,0.0,0.0,2,,
T1,8,traditional,204,0,96.27006595949487,0.0,130.0,12.985799295228247,38.82753989273246,suburban,low,115,26,0.0,0.0,2,,
T1,9,traditional,70,0,64.09680701243119,0.0,100.0,3.530907490384592,10.55741339624993,suburban,low,35,9,0.0,0.0,2,,
T1,10,traditional,98,0,59.366612268320026,0.0,110.00000000000001,3.867623842007636,10.674641803941075,suburban,low,69,11,0.0,0.0,2,,
T1,11,traditional,122,0,63.340867509291726,0.0,110.00000000000001,5.066233570245275,15.148038375033373,suburban,low,65,14,0.0,0.0,2,,
T1,12,traditional,121,0,53.25002868569218,0.0,110.00000000000001,4.634847802620078,12.792179935231411,suburban,low,85,12,0.0,0.0,2,,
T1,13,traditional,116,0,66.92059905422946,0.0,110.00000000000001,4.891109767914226,14.624418206063535,suburban,low,84,13,0.0,0.0,2,,
T1,14,traditional,163,0,56.051818245166196,0.0,110.00000000000001,6.387901180128289,17.630607257154075,suburban,low,104,18,0.0,0.0,2,,
T1,15,traditional,122,0,66.9817370728115,0.0,100.0,5.211322222351539,15.581853444831102,suburban,low,73,12,0.0,0.0,2,,
T1,16,traditional,133,0,91.99909515965044,0.0,140.0,8.0937739473667,24.20038410262643,suburban,low,94,16,0.0,0.0,2,,
T1,17,traditional,159,0,104.17402535542595,0.0,140.0,10.44702120848665,31.23659341337508,suburban,low,116,18,0.0,0.0,2,,
T1,18,traditional,201,0,89.95149787824595,0.0,140.0,12.30787063195708,36.800533189551665,suburban,low,112,22,0.0,0.0,2,,
T1,19,traditional,71,0,54.05122324946693,0.0,90.0,2.706224368173797,7.469179256159679,suburban,low,42,9,0.0,0.0,2,,
T1,20,traditional,82,0,54.81607526541167,0.0,90.0,3.1460061836009987,8.682977066738754,suburban,low,55,9,0.0,0.0,2,,
T1,21,traditional,63,0,37.37333138298579,0.0,90.0,2.011765294228865,5.552472212071666,suburban,low,32,8,0.0,0.0,2,,
T1,22,traditional,32,0,27.92454890231604,0.0,70.0,0.9179141713585077,2.5334431129494814,suburban,low,22,3,0.0,0.0,2,,
T1,23,traditional,28,0,19.557029861563972,0.0,70.0,0.6875146063926929,1.8975403136438322,suburban,low,18,4,0.0,0.0,2,,
T1,0,traditional,34,1,28.653851074253634,12.19167389960166,70.0,0.9845238138241614,2.7172857261546857,suburban,low,22,3,0.0,0.0,3,,
T1,1,traditional,34,0,28.902947563846332,0.0,70.0,0.9872140559117626,2.7247107943164646,suburban,low,17,3,0.0,0.0,3,,
T1,2,traditional,32,0,28.40376218885445,0.0,70.0,0.9227781862168727,2.5468677939585684,suburban,low,20,4,0.0,0.0,3,,
T1,3,traditional,35,0,37.08192889726493,0.0,70.0,1.1000830920925553,3.0362293341754523,suburban,low,17,4,0.0,0.0,3,,
T1,4,traditional,35,0,25.006351045373957,0.0,70.0,0.96664795682916,2.6679483608484817,suburban,low,22,4,0.0,0.0,3,,
T1,5,traditional,71,0,35.6301793863048,0.0,70.0,2.2806982549347516,6.294727183619914,suburban,low,36,8,0.0,0.0,3,,
T1,6,traditional,64,0,48.75580271320521,0.0,100.0,2.3125206717189033,6.382557053944172,suburban,low,37,7,0.0,0.0,3,,
T1,7,traditional,113,0,88.6733142158117,0.0,130.0,6.695294761505501,20.018931336901446,suburban,low,63,13,0.0,0.0,3,,
T1,8,traditional,149,0,101.04923570521079,0.0,130.0,9.587552347331705,28.6667815185218,suburban,low,81,17,0.0,0.0,3,,
T1,9,traditional,82,0,65.45668070157159,0.0,100.0,4.122731848836259,12.326968228020414,suburban,low,49,9,0.0,0.0,3,,
T1,10,traditional,135,0,62.223619985096,0.0,110.00000000000001,5.55800046034348,16.618421376427,suburban,low,71,18,0.0,0.0,3,,
T1,11,traditional,114,0,56.43666677469398,0.0,110.00000000000001,4.467964004018617,12.33158065109138,suburban,low,66,15,0.0,0.0,3,,
T1,12,traditional,127,0,65.60119976204508,0.0,110.00000000000001,5.358420781259777,16.02167813596673,suburban,low,92,16,0.0,0.0,3,,
T1,13,traditional,145,0,58.74238175926388,0.0,110.00000000000001,5.816185109634478,16.05267090259116,suburban,low,96,17,0.0,0.0,3,,
T1,14,traditional,107,0,51.12160013077985,0.0,110.00000000000001,3.9903916845511387,11.013481049361141,suburban,low,74,15,0.0,0.0,3,,
T1,15,traditional,114,0,51.85964716275781,0.0,100.0,4.297698874454591,11.86164889349467,suburban,low,62,14,0.0,0.0,3,,
T1,16,traditional,159,0,102.26933766899917,0.0,140.0,10.32919722820429,30.884299712330826,suburban,low,117,20,0.0,0.0,3,,
T1,17,traditional,145,0,111.60853365506767,0.0,140.0,10.006012882280944,29.917978518020018,suburban,low,73,16,0.0,0.0,3,,
T1,18,traditional,185,0,90.24444638269847,0.0,140.0,11.291753474166871,33.76234288775894,suburban,low,128,26,0.0,0.0,3,,
T1,19,traditional,104,0,54.77691827708171,0.0,90.0,4.010586418481958,11.069218515010204,suburban,low,57,13,0.0,0.0,3,,
T1,20,traditional,85,0,51.611262573710434,0.0,90.0,3.164190283905723,8.733165183579795,suburban,low,59,10,0.0,0.0,3,,
T1,21,traditional,81,0,43.70719783755393,0.0,90.0,2.8233900229114237,7.792556463235528,suburban,low,44,10,0.0,0.0,3,,
T1,22,traditional,36,0,42.00847583970785,0.0,70.0,1.1546736580287718,3.18689929615941,suburban,low,18,4,0.0,0.0,3,,
T1,23,traditional,28,0,26.61824000605481,0.0,70.0,0.7468287716064159,2.0612474096337077,suburban,low,16,3,0.0,0.0,3,,
T1,0,traditional,35,0,24.657202219729456,0.0,70.0,0.9627898623057883,2.6573000199639756,suburban,low,17,3,0.0,0.0,4,,
T1,1,traditional,37,0,25.783527319091963,0.0,70.0,1.032628380744487,2.8500543308547837,suburban,low,21,4,0.0,0.0,4,,
T1,2,traditional,37,0,22.64220581351234,0.0,70.0,0.9958749191292056,2.7486147767966074,suburban,low,22,5,0.0,0.0,4,,
T1,3,traditional,30,0,24.781282397847523,0.0,70.0,0.8644346957386904,2.385839760238785,suburban,low,17,3,0.0,0.0,4,,
T1,4,traditional,38,0,35.86076597108518,0.0,70.0,1.1506931840839187,3.175913188071615,suburban,low,28,5,0.0,0.0,4,,
T1,5,traditional,56,0,32.697348065896584,0.0,70.0,1.6857348600297417,4.652628213682086,suburban,low,40,6,0.0,0.0,4,,
T1,6,traditional,47,0,48.621347687189484,0.0,100.0,1.6690335486411756,4.606532594249645,suburban,low,27,4,0.0,0.0,4,,
T1,7,traditional,200,0,89.19447870862653,0.0,130.0,12.24660271372322,36.617342114032425,suburban,low,112,23,0.0,0.0,4,,
T1,8,traditional,198,0,100.78664402218875,0.0,130.0,12.86064304731741,38.45332271147905,suburban,low,131,22,0.0,0.0,4,,
T1,9,traditional,66,0,64.44990766982279,0.0,100.0,3.2077266788193453,9.591102769669842,suburban,low,36,7,0.0,0.0,4,,
T1,10,traditional,138,0,54.410569039086916,0.0,110.00000000000001,5.2922524360471845,14.606616723490228,suburban,low,80,14,0.0,0.0,4,,
T1,11,traditional,148,0,58.735679987112576,0.0,110.00000000000001,5.897321528270293,16.276607418026007,suburban,low,91,18,0.0,0.0,4,,
T1,12,traditional,157,0,61.349378029375195,0.0,110.00000000000001,6.443344204018059,19.265599170013996,suburban,low,95,20,0.0,0.0,4,,
T1,13,traditional,116,0,61.92695092602607,0.0,110.00000000000001,4.704097645513009,14.065251960083897,suburban,low,64,16,0.0,0.0,4,,
T1,14,traditional,135,0,61.041719553125304,0.0,110.00000000000001,5.50593774631517,16.46275386148236,suburban,low,96,19,0.0,0.0,4,,
T1,15,traditional,133,0,62.94282365214871,0.0,100.0,5.475191729479105,16.370823271142523,suburban,low,99,19,0.0,0.0,4,,
T1,16,traditional,171,0,101.12189240444465,0.0,140.0,11.180224996667214,33.42887274003497,suburban,low,122,20,0.0,0.0,4,,
T1,17,traditional,201,0,117.36299145206686,0.0,140.0,14.478860923003698,43.291794159781055,suburban,low,145,25,0.0,0.0,4,,
T1,18,traditional,164,0,97.7167130575145,0.0,140.0,10.473885789426234,31.316918510384436,suburban,low,97,18,0.0,0.0,4,,
T1,19,traditional,113,0,57.48305285494812,0.0,90.0,4.4280078040705755,12.221301539234789,suburban,low,65,13,0.0,0.0,4,,
T1,20,traditional,105,0,46.859533293654465,0.0,90.0,3.769719728644967,10.404426451060107,suburban,low,61,13,0.0,0.0,4,,
T1,21,traditional,67,0,43.04279959946204,0.0,90.0,2.289675582459491,6.319504607588195,suburban,low,36,8,0.0,0.0,4,,
T1,22,traditional,25,0,28.858364588703502,0.0,70.0,0.7063189922291189,1.949440418552368,suburban,low,13,2,0.0,0.0,4,,
T1,23,traditional,33,0,30.187702480026047,0.0,70.0,0.9410251801722643,2.5972294972754493,suburban,low,24,3,0.0,0.0,4,,
A1,0,ai,30,0,1.8324772082480467,0.0,15.0,0.4515115243616556,0.7788573795238558,suburban,low,16,3,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,1,ai,31,1,1.6854906169799786,0.8856506679995514,15.0,0.4501520237747685,0.7765122410114755,suburban,low,19,3,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,2,ai,31,0,2.401182625439683,0.0,15.0,0.45723737465851955,0.7887344712859461,suburban,low,20,4,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,3,ai,28,0,1.2855361848238478,0.0,15.0,0.37706339284140916,0.6504343526514308,suburban,low,14,4,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,4,ai,28,0,2.3868701548460693,0.0,15.0,0.3863145981895958,0.6663926818770527,suburban,low,20,4,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,5,ai,61,0,3.3980671474686037,0.0,15.0,0.9399530628532117,1.62141903342179,suburban,low,34,6,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,6,ai,87,0,4.514278370702272,0.0,15.0,1.3759859833871375,2.373575821342812,suburban,low,52,11,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,7,ai,160,0,8.618909902202589,0.0,15.0,3.4188493314035555,5.897515096671133,suburban,low,103,22,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,8,ai,183,0,7.522544323116727,0.0,15.0,3.8025390826486953,6.559379917568998,suburban,low,112,25,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,9,ai,53,0,4.531889208124685,0.0,15.0,0.9770378530833062,1.685390296568703,suburban,low,37,5,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,10,ai,167,0,5.971666071845971,0.0,15.0,2.7871176341894563,4.807777918976812,suburban,low,95,17,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,11,ai,120,0,5.590445479260933,0.0,15.0,1.9893016409787327,3.4315453306883135,suburban,low,85,14,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,12,ai,126,0,7.178041972224096,0.0,15.0,2.113093210368132,3.6450857878850274,suburban,low,84,13,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,13,ai,174,0,6.732643247817171,0.0,15.0,2.9575766651255786,5.101819747341623,suburban,low,104,21,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,14,ai,132,0,5.617400163850196,0.0,15.0,2.1734201504034694,3.7491497594459844,suburban,low,72,15,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,15,ai,122,0,6.498180102416633,0.0,15.0,2.0384224770813026,3.5162787729652463,suburban,low,78,15,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,16,ai,156,0,8.272589370987877,0.0,15.0,3.2545068619686432,5.614024336895909,suburban,low,103,15,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,17,ai,140,0,8.131270889566592,0.0,15.0,2.951600858117572,5.091511480252811,suburban,low,71,14,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,18,ai,179,0,8.705814438764682,0.0,15.0,3.7846382915369996,6.528501052901323,suburban,low,124,20,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,19,ai,78,0,6.150801155398703,0.0,15.0,1.253400948769428,2.162116636627263,suburban,low,55,10,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,20,ai,82,0,5.0872666860601825,0.0,15.0,1.3151861016279482,2.2686960253082105,suburban,low,52,8,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,21,ai,58,0,3.4786331291672004,0.0,15.0,0.8683992084859821,1.4979886346383189,suburban,low,34,5,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,22,ai,36,0,2.0187500632728845,0.0,15.0,0.5056431881991654,0.8722344996435603,suburban,low,18,4,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,23,ai,33,0,2.08859684599136,0.0,15.0,0.46543325798681234,0.8028723700272513,suburban,low,22,3,0.0,0.0,0,1.4417147636413574,1.002229928970337
A1,0,ai,28,0,2.1350466511676456,0.0,15.0,0.384199280758697,0.6627437593087524,suburban,low,14,3,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,1,ai,25,0,2.5699199213704365,0.0,15.0,0.3577835460572875,0.6171766169488209,suburban,low,18,3,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,2,ai,25,0,1.9908238229153106,0.0,15.0,0.35329555129426027,0.6094348259825989,suburban,low,12,3,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,3,ai,25,0,1.703137653796011,0.0,15.0,0.3510659834835857,0.6055888215091852,suburban,low,15,2,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,4,ai,33,0,2.828591660171072,0.0,15.0,0.47294420535073645,0.8158287542300202,suburban,low,22,3,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,5,ai,66,0,4.119603549177761,0.0,15.0,1.0096523610219406,1.7416503227628475,suburban,low,48,8,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,6,ai,78,0,5.241773005894204,0.0,15.0,1.2307661478467657,2.123071605035671,suburban,low,55,9,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,7,ai,187,0,7.562833980495479,0.0,15.0,3.9065889275275882,6.738865899985089,suburban,low,138,27,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,8,ai,177,0,7.899234093611658,0.0,15.0,3.7111733448241377,6.401774019821637,suburban,low,115,20,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,9,ai,73,0,4.917158839161454,0.0,15.0,1.3794891906733038,2.379618853911449,suburban,low,44,8,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,10,ai,107,0,6.700088485939876,0.0,15.0,1.7811150793107073,3.07242351181097,suburban,low,58,15,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,11,ai,111,0,5.868655158513255,0.0,15.0,1.8304685155873643,3.157558189388203,suburban,low,72,11,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,12,ai,138,0,7.4009164169153685,0.0,15.0,2.332890963836117,4.024236912617302,suburban,low,87,20,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,13,ai,125,0,6.767484829470527,0.0,15.0,2.0959694512453684,3.6155473033982597,suburban,low,87,13,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,14,ai,84,0,4.580890779981515,0.0,15.0,1.3337063182934954,2.3006433990562796,suburban,low,55,8,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,15,ai,112,0,6.751678013352788,0.0,15.0,1.8753222758324886,3.234930925811043,suburban,low,56,16,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,16,ai,127,0,7.568508801293718,0.0,15.0,2.6079148772482714,4.498653163253268,suburban,low,82,12,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,17,ai,151,0,10.423638405262249,0.0,15.0,3.3061729212725774,6.843777947034235,suburban,low,101,21,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,18,ai,170,0,6.140528184941136,0.0,15.0,3.473489157410237,5.991768796532658,suburban,low,118,17,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,19,ai,98,0,6.916667703003191,0.0,15.0,1.6161779215334895,2.7879069146452693,suburban,low,59,13,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,20,ai,79,0,4.552746655719054,0.0,15.0,1.2256722450580009,2.114284622725051,suburban,low,41,10,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,21,ai,85,0,3.950380069181684,0.0,15.0,1.3284429709059553,2.2915641248127727,suburban,low,58,11,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,22,ai,34,0,2.1799311223403977,0.0,15.0,0.4960868116768318,0.8557497501425348,suburban,low,17,4,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,23,ai,32,0,1.980543967841598,0.0,15.0,0.46423852127359216,0.8008114491969465,suburban,low,17,4,0.0,0.0,1,1.4417147636413574,1.002229928970337
A1,0,ai,28,1,1.8036122139910407,0.8953201004810453,15.0,0.38141523148641354,0.6579412743140632,suburban,low,16,3,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,1,ai,32,0,1.5819646746660605,0.0,15.0,0.4601929414478605,0.7938328239975594,suburban,low,20,4,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,2,ai,33,0,1.2637175632693796,0.0,15.0,0.4570607332671842,0.7884297648858928,suburban,low,19,3,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,3,ai,27,0,2.0418136484159066,0.0,15.0,0.38333523464669356,0.6612532797655464,suburban,low,19,3,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,4,ai,28,0,3.392481221960172,0.0,15.0,0.3947617311533543,0.680963986239536,suburban,low,20,3,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,5,ai,63,0,3.3576042984040315,0.0,15.0,0.9510209661830008,1.6405111666656764,suburban,low,38,8,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,6,ai,41,0,3.8425194858611142,0.0,15.0,0.6299510349911445,1.086665535359724,suburban,low,20,5,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,7,ai,139,0,6.987822728665434,0.0,15.0,2.807392597984213,4.842752231522767,suburban,low,89,19,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,8,ai,209,0,8.568027392150487,0.0,15.0,4.446462716843009,7.67014818655419,suburban,low,115,30,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,9,ai,60,0,5.814571044457272,0.0,15.0,1.1878854080163046,2.049102328828125,suburban,low,35,8,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,10,ai,121,0,6.25604266657005,0.0,15.0,2.016041956262841,3.4776723745534004,suburban,low,60,15,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,11,ai,142,0,6.69145789345097,0.0,15.0,2.394044663595242,4.129727044701792,suburban,low,89,18,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,12,ai,153,0,5.559115361474011,0.0,15.0,2.513107989233332,4.335111281427497,suburban,low,89,22,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,13,ai,136,0,6.128357861574059,0.0,15.0,2.2423146082467813,3.867992699225697,suburban,low,86,17,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,14,ai,118,0,6.6211616395525805,0.0,15.0,1.951177147355842,3.365780579188827,suburban,low,76,14,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,15,ai,120,0,7.218353174376834,0.0,15.0,2.0537667857053226,3.5427477053416814,suburban,low,74,12,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,16,ai,168,0,10.013784996996028,0.0,15.0,3.6312756730031794,7.51674064311658,suburban,low,89,23,0.0,0.0,2,1.4417147636413574,1.002229928970337
A1,17,ai,185,0,9.582933829950377,0.0,15.0,4.010510372084194,6.918130391845233,suburban,low,126,19,0.0,0.0,2,1.4417147636413574,1.002229928970337
