control_type,hour,day,intersection_id,intersection_type,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std,vehicle_count,vehicles_waited,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits
traditional,0,0,T1,suburban_low,0.0,0.0,inf,0.0,0.0,37,0,0,0,0,0
traditional,1,0,T1,suburban_low,1.987499999999993,2.199999999999992,1.2999999999999954,1.999999999999993,0.2758509561339229,40,8,8,4,0,0
traditional,2,0,T1,suburban_low,6.700000000000012,12.300000000000031,1.2999999999999954,2.199999999999992,5.0459224462266095,40,15,18,9,2,0
traditional,3,0,T1,suburban_low,20.969565217391427,27.300000000000157,11.400000000000034,22.900000000000173,6.1723390522703925,42,23,34,9,14,0
traditional,4,0,T1,suburban_low,28.510000000000257,37.400000000000375,22.200000000000173,27.100000000000158,5.514124288286168,46,30,51,9,25,0
traditional,5,0,T1,suburban_low,40.59459459459503,52.40000000000052,25.100000000000342,42.40000000000046,9.679260244962006,72,37,74,9,44,0
traditional,6,0,T1,suburban_low,40.59459459459503,52.40000000000052,25.100000000000342,42.40000000000046,9.679260244962006,95,37,74,9,44,0
traditional,7,0,T1,suburban_low,35.346666666667076,52.40000000000052,1.6000000000001435,47.30000000000053,19.71898802902662,255,30,98,9,47,0
traditional,8,0,T1,suburban_low,8.929411764705973,17.500000000000114,1.6000000000001435,7.600000000000058,6.190150117526144,157,34,132,12,64,0
traditional,9,0,T1,suburban_low,10.972727272727342,17.500000000000114,1.8999999999999932,12.400000000000126,5.307186250294714,90,33,166,12,49,0
traditional,10,0,T1,suburban_low,28.888636363636564,42.60000000000029,12.000000000000043,27.800000000000168,10.264086017608252,155,44,208,12,89,0
traditional,11,0,T1,suburban_low,31.805769230769492,42.60000000000029,15.300000000000129,32.85000000000028,7.7646737873312786,163,52,250,12,99,0
traditional,12,0,T1,suburban_low,45.957812500000486,67.70000000000064,15.300000000000129,47.650000000000546,15.524696098953049,174,64,300,12,153,0
traditional,13,0,T1,suburban_low,45.957812500000486,67.70000000000064,15.300000000000129,47.650000000000546,15.524696098953049,149,64,300,12,153,0
traditional,14,0,T1,suburban_low,44.637500000000486,67.70000000000064,2.200000000000152,49.15000000000053,20.595418721682638,149,56,350,12,155,0
