control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,14.013333333333444,14.240000000000112,inf,14.03400000000011,0.21376074813212817
ai,1,10.827976190476257,14.440000000000113,inf,10.582000000000061,3.435994079035065
ai,2,10.961976190476257,14.560000000000116,inf,10.692000000000064,3.407106719297179
ai,3,11.022976190476259,14.632000000000117,inf,10.762000000000064,3.3952699156229555
ai,4,11.033476190476257,14.648000000000117,inf,10.778000000000066,3.4007794949683525
ai,5,11.05397619047626,14.664000000000117,inf,10.794000000000064,3.4052367561585664
ai,6,11.07347619047626,14.680000000000119,inf,10.810000000000066,3.3996803926278467
ai,7,11.09197619047626,14.696000000000117,inf,10.840000000000066,3.404007340174971
ai,8,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,9,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,10,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,11,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,12,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,13,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,14,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,15,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,16,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,17,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,18,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,19,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,20,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,21,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,22,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
ai,23,11.10097619047626,14.712000000000119,inf,10.842000000000066,3.390062719916652
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.8305476190476124,2.199999999999992,1.3839999999999952,1.8839999999999932,0.33911295621391363
traditional,2,6.842052164502178,12.300000000000033,1.3839999999999952,6.092000000000009,5.076349580888173
traditional,3,20.56358309178756,27.30000000000016,11.456000000000033,22.652000000000175,6.2376691115170715
traditional,4,28.691973307790807,37.400000000000375,21.648000000000174,26.94400000000016,5.566492498704085
traditional,5,39.92113239070775,52.40000000000052,25.100000000000342,40.34200000000043,9.662535573374392
traditional,6,39.92113239070775,52.40000000000052,25.100000000000342,40.34200000000043,9.662535573374392
traditional,7,34.18840436198992,52.40000000000052,1.6560000000001431,45.186000000000504,19.866871010486026
traditional,8,8.493155854287062,17.500000000000114,1.6240000000001316,7.482000000000059,6.138918767831343
traditional,9,10.743587365043837,17.500000000000114,1.955999999999993,12.478000000000074,5.254630063414066
traditional,10,27.948371024096943,42.60000000000029,12.084000000000042,27.592000000000166,10.348515843471246
traditional,11,31.636835802331344,42.60000000000029,15.30000000000013,32.73600000000026,7.794036774503667
traditional,12,45.84236815800802,67.70000000000064,15.30000000000013,47.90600000000054,15.036246382640163
traditional,13,45.84236815800802,67.70000000000064,15.30000000000013,47.90600000000054,15.036246382640163
traditional,14,43.45682220384394,67.70000000000064,2.2840000000001517,49.18000000000054,21.117370245730353
traditional,15,15.425582703387612,32.80000000000023,2.2360000000001325,14.202000000000126,10.76717056044631
traditional,16,16.787873030074262,32.80000000000023,2.527999999999991,14.212000000000124,9.696338696658348
traditional,17,34.16246066801944,57.90000000000042,5.499999999999904,33.16000000000025,15.371079184960815
traditional,18,36.01737940434986,57.90000000000042,5.499999999999904,37.65800000000037,13.211277285589581
traditional,19,52.83487968472082,83.00000000000077,15.300000000000132,53.30600000000053,19.002388366657158
traditional,20,52.83487968472082,83.00000000000077,15.300000000000132,53.30600000000053,19.002388366657158
traditional,21,51.917390070390226,83.00000000000077,2.8000000000001535,54.84000000000058,23.19858836935219
traditional,22,22.898161741461237,48.10000000000034,2.8000000000001535,20.708000000000187,15.071928580075756
traditional,23,23.854290350719875,48.10000000000034,3.1279999999999886,20.716000000000193,14.095770669631401
