intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,day
T1,traditional,0,3874,200,35.67180867271447,2.665503713740087,162.54713734505253,181.93354555780317,502.1365857395367,0,highway_medium,0
T1,traditional,1,3401,178,30.902402734678276,3.042971161404523,136.61335050429975,148.2705884609016,409.22682415208834,0,highway_medium,0
T1,traditional,2,3471,192,30.915817745383848,3.9752759700674885,139.9873482486951,152.2607001224613,420.23953233799307,0,highway_medium,0
T1,traditional,3,3416,191,30.580965196679912,3.6419071217022223,148.72223358004177,148.68859491246675,410.3805219584082,0,highway_medium,0
T1,traditional,4,3354,171,32.45662584913163,4.152915511681403,154.5451333751953,147.32897750614592,406.62797791696266,0,highway_medium,0
T1,traditional,5,7416,387,37.3409845150749,4.044924968581993,157.2915462827235,395.302851566905,1091.0358703246577,0,highway_medium,0
T1,traditional,6,6221,314,35.25390220580069,1.9851176239386525,147.20434222688195,327.3821596676265,903.5747606826491,0,highway_medium,0
T1,traditional,7,23146,1173,49.35829316004529,4.641142552419656,135.18243078540357,1591.0158723190464,4391.203807600567,0,highway_medium,0
T1,traditional,8,19488,957,50.941228879481365,4.856431002195789,157.24289443374687,1351.7547479290092,3730.843104284065,0,highway_medium,0
T1,traditional,9,6672,319,44.87979017681936,5.54108168863264,136.5830830390376,446.7553513268896,1233.044769662215,0,highway_medium,0
T1,traditional,10,15201,781,39.98770327124904,4.33774241135655,144.01260859941104,823.7783196085851,2273.6281621196945,0,highway_medium,0
T1,traditional,11,13629,738,37.5288911104315,2.134513346421721,147.97975123459162,727.4242882117219,2007.6910354643524,0,highway_medium,0
T1,traditional,12,12985,644,41.006196927814656,2.2551853645317728,155.53465699925587,708.0131010470683,1954.116158889908,0,highway_medium,0
T1,traditional,13,13431,635,39.890926189180206,3.5675784099830183,154.0711160904065,727.4225957778277,2007.6863643468043,0,highway_medium,0
T1,traditional,14,14736,794,34.726402534633394,3.123703213540814,142.15926429813652,772.9115054435142,2133.235755024099,0,highway_medium,0
T1,traditional,15,15116,817,35.962996243767535,3.804706391051417,138.46176200241644,799.0136456159784,2205.2776619001,0,highway_medium,0
T1,traditional,16,17165,874,49.61457230814227,3.2942829055775356,163.8702080001338,1181.6573481896428,3261.3742810034137,0,highway_medium,0
T1,traditional,17,17902,864,46.75962027386494,4.649153151361342,158.30425018078196,1212.1809202353463,3345.6193398495557,0,highway_medium,0
T1,traditional,18,19840,990,42.39138785052585,4.699835659555938,162.4141689554015,1309.1818734419553,3613.341970699796,0,highway_medium,0
T1,traditional,19,9580,479,50.95227141218065,6.114223203288153,155.83712967123853,553.8605108424679,1528.655009925211,0,highway_medium,0
T1,traditional,20,10234,522,39.6840504930006,2.0715863104423407,162.85965256057332,553.5451017047644,1527.7844807051497,0,highway_medium,0
T1,traditional,21,8923,442,39.296673352532295,4.171934670576507,147.1488093571221,481.4335118488522,1328.7564927028318,0,highway_medium,0
T1,traditional,22,3651,197,36.641304606162244,4.195890563998545,155.7199944461963,169.5494652870113,467.9565241921511,0,highway_medium,0
T1,traditional,23,3809,181,34.834086369214724,2.292695706857805,155.7769107696489,176.8148773322003,488.0090614368728,0,highway_medium,0
T1,traditional,0,4085,215,31.138762311826806,2.741930639907433,138.42606846309565,188.99610396811704,521.629246952003,0,highway_medium,1
T1,traditional,1,2886,162,36.45311078764303,2.901228267333608,158.0505237491222,125.38796868109283,346.0707935598162,0,highway_medium,1
T1,traditional,2,3417,164,36.98504751969022,2.1114011498625995,156.4765600621126,156.00478317055394,430.5732015507288,0,highway_medium,1
T1,traditional,3,2938,145,29.585091108375373,1.780794828104686,140.1774963054588,121.57373516409065,335.54350905289016,0,highway_medium,1
T1,traditional,4,3051,144,34.29147395303124,3.7203685236686366,145.66409115856987,132.36599353372594,365.33014215308356,0,highway_medium,1
T1,traditional,5,7308,346,37.90721688285486,3.227512441207871,151.55216074634592,390.9067184611865,1078.9025429528745,0,highway_medium,1
T1,traditional,6,7028,350,36.40690176380917,2.5935347939002558,147.95024281391125,372.4457610492152,1027.9503004958337,0,highway_medium,1
