intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,day
T1,traditional,0,142,9,22.192284504331745,2.2378267044537488,105.41399368803796,4.006869393003988,11.058959524691003,0,suburban_medium,0
T1,traditional,1,139,12,25.394954174730977,2.220970532032806,95.48339699131908,4.017683190154158,11.088805604825476,0,suburban_medium,0
T1,traditional,2,115,6,21.31954401085865,3.0685078329537196,94.5556439346477,3.182833589873323,8.78462070805037,0,suburban_medium,0
T1,traditional,3,166,7,20.518252445717316,3.357635290058889,96.1892047253514,4.580537497224227,12.642283492338864,0,suburban_medium,0
T1,traditional,4,122,8,24.303267414166328,1.5113089020920834,96.2311245068823,3.510585206454528,9.689215169814497,0,suburban_medium,0
T1,traditional,5,276,13,29.025147642798164,1.94464261824323,107.85171294766695,8.568292908095867,23.64848842634459,0,suburban_medium,0
T1,traditional,6,262,16,28.266131638825048,2.3053953723173986,101.55216040715874,8.088498405298672,22.324255598624333,0,suburban_medium,0
T1,traditional,7,585,24,30.759835623956256,3.852281422979398,101.19046130037678,23.698279619271325,65.40725174918884,0,suburban_medium,0
T1,traditional,8,758,42,38.326462664249064,3.279636616087693,97.60543985076689,33.80378617063675,93.29844983095742,0,suburban_medium,0
T1,traditional,9,310,16,36.91625288457986,2.387167486916808,101.09628645057735,12.788255204111026,35.29558436334643,0,suburban_medium,0
T1,traditional,10,738,31,28.318295485534875,3.651578030157898,107.66294769414577,24.420150314339313,67.3996148675765,0,suburban_medium,0
T1,traditional,11,439,18,26.061394605784084,2.3689854407908437,104.50982800799476,13.563684420169286,37.435768999667225,0,suburban_medium,0
T1,traditional,12,624,33,25.028928743906892,3.3987537408026807,91.92269159522469,19.678524856872865,54.3127286049691,0,suburban_medium,0
T1,traditional,13,542,34,25.11603742012434,1.6107826702907178,93.77953829185849,16.902083544287855,46.64975058223447,0,suburban_medium,0
T1,traditional,14,635,34,27.388679195656138,1.9244263345454213,91.99424525751402,20.542931163629696,56.698490011617956,0,suburban_medium,0
T1,traditional,15,401,26,28.582779473586164,3.2226837574988516,107.64821101415674,12.703638001624483,35.06204088448357,0,suburban_medium,0
T1,traditional,16,824,42,32.70718123416222,5.22938752797174,95.48432642445356,35.34096284609005,97.54105745520853,0,suburban_medium,0
T1,traditional,17,613,27,36.74776047789573,4.620555134637548,100.74409134926367,26.36773654918386,72.77495287574745,0,suburban_medium,0
T1,traditional,18,547,28,30.743674130366742,2.324658030986949,92.61942778938464,22.013580812159216,60.757483041559425,0,suburban_medium,0
T1,traditional,19,387,15,35.105391436936046,2.4278359313771665,109.42216284443535,13.044805790778266,36.00366398254801,0,suburban_medium,0
T1,traditional,20,295,13,29.401960203505546,2.852269643787431,100.52535867524756,9.25689651237618,25.549034374158254,0,suburban_medium,0
T1,traditional,21,338,8,24.44046289608769,1.5392812509937124,106.87082108755331,10.096948131485796,27.867576842900792,0,suburban_medium,0
T1,traditional,22,156,8,21.64256969452885,3.667433124060879,105.7858537776156,4.350222821694553,12.006614987876965,0,suburban_medium,0
T1,traditional,23,141,12,24.594498067661053,1.812524056958868,97.1133976914876,4.0961924773926075,11.305491237603595,0,suburban_medium,0
T1,traditional,0,151,5,20.10547845675191,2.7846282182473505,95.07647667337677,4.173404516942552,11.518596466761442,0,suburban_medium,1
T1,traditional,1,131,7,21.202535664817308,3.1991710145566628,92.00351997828764,3.6521698911317735,10.079988899523695,0,suburban_medium,1
T1,traditional,2,122,7,22.12651293716428,1.899274847714296,106.8225183876157,3.4238415405459968,9.44980265190695,0,suburban_medium,1
T1,traditional,3,99,1,26.950425777845265,2.9698833656380774,107.02642009337369,2.869016018446587,7.918484210912579,0,suburban_medium,1
T1,traditional,4,120,8,20.89719815776644,3.837919359655102,94.00995946679586,3.3531290470475508,9.25463616985124,0,suburban_medium,1
T1,traditional,5,316,20,28.490097658666574,3.558302132462259,109.04773998265777,9.823478380566835,27.11280033036446,0,suburban_medium,1
T1,traditional,6,310,17,30.5188916650224,1.777274834339161,97.64628473345068,9.914871506220681,27.365045357169077,0,suburban_medium,1
T1,traditional,7,776,47,37.47227657368723,3.5279794530473003,101.12903619717196,34.4408719145204,95.05680648407629,0,suburban_medium,1
T1,traditional,8,856,44,42.51067580749834,4.1885987943090495,103.02143240570196,40.153988609418285,110.82500856199445,0,suburban_medium,1
T1,traditional,9,241,9,43.944784041706846,2.8681037400228497,108.26157262600795,10.45994267532382,28.869441783893738,0,suburban_medium,1
T1,traditional,10,493,23,33.193875393492654,3.370808703523395,102.08714608678746,16.537877008865024,45.64454054446746,0,suburban_medium,1
T1,traditional,11,641,27,27.9661525967744,2.347411747021139,107.0301985855062,20.895322539549866,57.671090209157626,0,suburban_medium,1
T1,traditional,12,462,19,30.296149678633586,2.6486167043885422,106.00267623461734,15.021216225302904,41.45855678183601,0,suburban_medium,1
T1,traditional,13,487,35,29.134012603342114,4.183500645450725,94.12586505336486,15.694079930166518,43.31566060725958,0,suburban_medium,1
T1,traditional,14,601,28,32.540132335909874,2.0183237584792235,97.70570541017149,20.385679535843487,56.264475518928016,0,suburban_medium,1
T1,traditional,15,465,27,33.779628833636956,2.2587768589312973,108.80904320839872,15.648260896771436,43.18920007508916,0,suburban_medium,1
T1,traditional,16,840,41,34.10750866140166,3.1517855505397443,95.15102000030595,36.63825768112865,101.12159119991506,0,suburban_medium,1
T1,traditional,17,788,31,39.191578417737816,4.169676407793855,101.92829819369736,35.56992455105317,98.17299176090674,0,suburban_medium,1
T1,traditional,18,741,24,39.33110871851059,4.387263788807241,101.10793459704259,33.32669849887234,91.98168785688766,0,suburban_medium,1
T1,traditional,19,393,17,33.101802318873965,5.32663655275436,97.75255795431933,12.978017409018799,35.81932804889188,0,suburban_medium,1
T1,traditional,20,353,17,28.78393298637579,2.259562346098951,106.96991084405616,11.085755798728552,30.5966860044908,0,suburban_medium,1
T1,traditional,21,429,20,23.449844239954363,2.4946198493065266,93.71212421713881,12.865957259016248,35.51004203488484,0,suburban_medium,1
T1,traditional,22,148,10,20.087031144452137,3.2395660072652808,90.30335693269559,4.042186383822592,11.156434419350354,0,suburban_medium,1
T1,traditional,23,124,6,25.31682869591113,2.1504943397798795,96.01658233216163,3.6096337844066233,9.96258924496228,0,suburban_medium,1
T1,traditional,0,132,7,28.804717513043705,3.062921017590249,107.86529232624137,4.00153689402117,11.044241827498427,0,suburban_medium,2
T1,traditional,1,125,5,22.34822971759423,4.441057274216102,96.71444071315017,3.5109681387697425,9.690272063004489,0,suburban_medium,2
T1,traditional,2,120,3,28.007131841534576,3.9284329580901547,102.74926892253274,3.6346824209247695,10.031723481752364,0,suburban_medium,2
T1,traditional,3,112,6,25.300035186281136,2.6981130440700962,97.2594501630367,3.2512140638363536,8.973350816188335,0,suburban_medium,2
T1,traditional,4,116,6,29.473669893069538,3.5517975138650653,93.90880268799903,3.488722270828787,9.628873467487452,0,suburban_medium,2
T1,traditional,5,284,19,28.248305922065562,4.053155756115131,108.77970369526847,8.796295831417606,24.27777649471259,0,suburban_medium,2
T1,traditional,6,321,19,30.543749064527013,3.753466414833587,96.25212689300616,10.25336656788072,28.299291727350784,0,suburban_medium,2
T1,traditional,7,851,42,45.829143631232384,3.377801894567001,102.98415949735052,41.08126574627282,113.38429345971296,0,suburban_medium,2
T1,traditional,8,792,32,45.17705414984263,4.513423511560808,95.21344206846058,37.707005136481726,104.07133417668955,0,suburban_medium,2
T1,traditional,9,284,11,40.57226684019136,3.835997594280619,95.24506046938282,12.023120595427823,33.183812843380785,0,suburban_medium,2
T1,traditional,10,562,29,35.849605087384546,5.036011015440884,102.61618460373347,19.564567199198287,53.998205469787266,0,suburban_medium,2
