intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,vehicles_simulated,vehicles_waited,wait_time_max,wait_time_min,wait_time_median,wait_time_std,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits,day
T1,traditional,0,1200,61,0.0,1.8698631441939604,157.18771410086552,30.066666666666666,69.15333333333332,0,highway_low,8,0,0.0,inf,0.0,0.0,0,0,0,0,0
T1,traditional,1,982,45,2.033333333333326,0.0,152.8623557967942,24.419219814814813,56.16420557407407,0,highway_low,16,6,2.199999999999992,1.999999999999993,1.999999999999993,0.07453559924999273,6,2,0,0,0
T1,traditional,2,1297,59,7.778571428571445,0.0,159.42447141016592,36.25845687830689,83.39445082010583,0,highway_low,24,14,12.300000000000031,1.999999999999993,11.750000000000032,4.980128881210764,18,8,2,0,0
T1,traditional,3,1368,65,19.93809523809535,0.0,146.24950974047667,44.064905714285764,121.61913977142869,0,highway_low,31,21,27.300000000000157,11.400000000000034,22.400000000000176,6.4018208860914845,31,8,12,0,0
T1,traditional,4,1217,66,29.1535714285717,0.0,160.47533665450823,42.22360027777789,116.53713676666696,0,highway_low,39,28,37.400000000000375,22.200000000000173,27.100000000000158,5.742167469248767,50,8,24,0,0
T1,traditional,5,2392,124,39.200000000000436,0.0,152.07478930307892,101.64645481481516,280.5442152888898,0,highway_low,47,36,52.40000000000052,25.100000000000342,37.400000000000375,9.646703524463177,71,8,41,0,0
T1,traditional,6,2496,136,39.200000000000436,0.0,137.54970923076507,106.99720888888923,295.31229653333423,0,highway_low,55,36,52.40000000000052,25.100000000000342,37.400000000000375,9.646703524463177,71,8,41,0,0
T1,traditional,7,6161,288,32.24827586206935,0.0,147.66792301369432,381.73715420689746,1053.594545611037,0,highway_low,63,29,52.40000000000052,1.6000000000001435,42.40000000000046,20.232282512065826,97,8,45,0,0
T1,traditional,8,5207,221,8.12812500000009,0.0,142.65939288632325,272.8589917500002,627.5756810250004,0,highway_low,71,32,17.500000000000114,1.6000000000001435,6.800000000000061,6.019200236275186,129,12,58,0,0
T1,traditional,9,2261,119,10.684375000000063,0.0,145.086220181285,93.09198958333337,256.9338912500001,0,highway_low,79,32,17.500000000000114,2.5999999999999908,12.500000000000128,5.098597195246494,167,10,44,0,0
T1,traditional,10,4437,223,27.084090909091096,0.0,151.5578972557309,205.27802553030332,566.5673504636371,0,highway_low,87,44,42.60000000000029,12.000000000000043,27.700000000000166,10.382435849720213,207,10,84,0,0
T1,traditional,11,4296,217,31.230769230769496,0.0,151.7466111453536,202.285137606838,558.3069797948727,0,highway_low,95,52,42.60000000000029,15.300000000000129,32.40000000000028,7.823449427633983,253,10,96,0,0
T1,traditional,12,4560,234,45.0063492063497,0.0,150.83628742497683,240.1442209523817,662.7980498285733,0,highway_low,103,63,67.70000000000064,15.300000000000129,47.20000000000054,14.870796703883004,300,10,147,0,0
T1,traditional,13,4582,230,45.0063492063497,0.0,147.65067709194616,241.61897925926002,666.8683827555576,0,highway_low,111,63,67.70000000000064,15.300000000000129,47.20000000000054,14.870796703883004,300,10,147,0,0
T1,traditional,14,4753,235,42.2672727272732,0.0,157.22171740083505,249.37575200336778,688.277075529295,0,highway_low,119,55,67.70000000000064,2.200000000000152,49.100000000000534,21.4086138530136,354,10,151,0,0
