control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,15.794000000000127,16.040000000000123,inf,15.822000000000125,0.2368750351832478
ai,1,11.42764285714292,16.27200000000013,inf,11.12400000000006,4.606454761926787
ai,2,11.703642857142924,16.448000000000132,inf,11.92400000000007,4.630363761523453
ai,3,11.768000000000068,16.544000000000132,inf,11.736000000000068,4.61625297178146
ai,4,11.80050000000007,16.648000000000135,inf,11.524000000000065,4.6235781918809495
ai,5,11.956357142857215,16.704000000000136,inf,12.150000000000075,4.6111287646981785
ai,6,11.97650000000007,16.768000000000136,inf,11.952000000000071,4.619830567398238
ai,7,12.021000000000072,16.808000000000135,inf,11.990000000000073,4.609240056100173
ai,8,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,9,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,10,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,11,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,12,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,13,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,14,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,15,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,16,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,17,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,18,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,19,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,20,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,21,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,22,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
ai,23,12.041500000000072,16.824000000000137,inf,11.992000000000074,4.595712445730825
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.825833333333327,2.199999999999992,1.3279999999999952,1.8459999999999934,0.3447485889286411
traditional,2,6.881067948717962,12.29200000000003,1.3279999999999952,6.828000000000014,5.079488446660188
traditional,3,20.49791693958228,27.30000000000016,11.456000000000033,22.634000000000174,6.270948979876494
traditional,4,28.772461160549017,37.39200000000037,21.640000000000178,26.93600000000016,5.572871908761945
traditional,5,39.7976114141908,52.40000000000052,25.100000000000342,39.830000000000425,9.664315962816518
traditional,6,39.7976114141908,52.40000000000052,25.100000000000342,39.830000000000425,9.664315962816518
traditional,7,33.94042864058282,52.40000000000052,1.6560000000001431,44.5320000000005,19.901749498533064
traditional,8,8.456109521071468,17.500000000000114,1.6240000000001316,7.284000000000059,6.150196180841771
traditional,9,10.739817591885306,17.500000000000114,1.955999999999993,12.516000000000082,5.25609587576847
traditional,10,27.880873703919757,42.60000000000029,12.028000000000043,27.590000000000167,10.380535302741432
traditional,11,31.56674938460095,42.60000000000029,15.30000000000013,32.58800000000027,7.833607418667423
traditional,12,45.639144906374476,67.70000000000064,15.30000000000013,47.74400000000054,15.131558622685498
traditional,13,45.639144906374476,67.70000000000064,15.30000000000013,47.74400000000054,15.131558622685498
traditional,14,43.299453494719366,67.70000000000064,2.228000000000152,49.094000000000534,21.170030276495094
traditional,15,15.436763680320212,32.80000000000023,2.212000000000146,14.196000000000126,10.786555311172885
traditional,16,16.798347922055207,32.80000000000023,2.527999999999991,14.208000000000125,9.679458845005476
traditional,17,33.984990907333334,57.90000000000042,5.499999999999904,33.05800000000025,15.472790932892408
traditional,18,35.91116323425981,57.90000000000042,5.499999999999904,37.660000000000366,13.27600124507799
traditional,19,52.648999015610464,83.00000000000077,15.300000000000132,53.14000000000053,19.058002739528703
traditional,20,52.648999015610464,83.00000000000077,15.300000000000132,53.14000000000053,19.058002739528703
traditional,21,51.667705528906936,83.00000000000077,2.856000000000153,54.60800000000057,23.38036992721487
traditional,22,22.853694861568993,48.10000000000034,2.840000000000147,20.716000000000193,15.10113275438829
traditional,23,23.854509790106476,48.10000000000034,3.155999999999989,20.754000000000193,14.081538811105217
