intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,4851,394.0352621078491,0.0,3.3708609395980833,7.752980161075591,126.0,highway,high,946,470,0.0,0.0,,,0
T1,1,traditional,4954,0.0,0.0,194.67437407407405,447.7510603703703,126.0,highway,high,1004,476,0.0,0.0,,,0
T1,2,traditional,4440,0.0,0.0,165.8586666666667,381.47493333333335,126.0,highway,high,876,469,0.0,0.0,,,0
T1,3,traditional,4428,0.0,0.0,165.11039999999997,379.7539199999999,126.0,highway,high,881,457,0.0,0.0,,,0
T1,4,traditional,4175,0.0,0.0,151.7016898148148,348.91388657407407,126.0,highway,high,847,411,0.0,0.0,,,0
T1,5,traditional,10234,0.0,0.0,419.53999999999996,964.9419999999999,126.0,highway,high,2037,966,0.0,0.0,,,0
T1,6,traditional,10718,0.0,0.0,439.33,1010.4589999999998,180.0,highway,high,2172,1006,0.0,0.0,,,0
T1,7,traditional,27021,0.0,0.0,1329.384,3057.5831999999996,180.0,highway,high,5482,2689,0.0,0.0,,,0
T1,8,traditional,30324,0.0,0.0,1491.8760000000002,3431.3148,180.0,highway,high,6072,2978,0.0,0.0,,,0
T1,9,traditional,9456,0.0,0.0,465.108,1069.7484,180.0,highway,high,1873,980,0.0,0.0,,,0
T1,10,traditional,16248,0.0,0.0,666.06,1531.9379999999996,180.0,highway,high,3274,1671,0.0,0.0,,,0
T1,11,traditional,16003,0.0,0.0,656.03,1508.869,180.0,highway,high,3189,1591,0.0,0.0,,,0
T1,12,traditional,19139,0.0,0.0,784.5799999999999,1804.5339999999997,180.0,highway,high,3798,1908,0.0,0.0,,,0
T1,13,traditional,16541,0.0,0.0,678.1399999999999,1559.7219999999995,180.0,highway,high,3338,1627,0.0,0.0,,,0
T1,14,traditional,19074,0.0,0.0,781.98,1798.5539999999999,180.0,highway,high,3754,1835,0.0,0.0,,,0
T1,15,traditional,17098,0.0,0.0,700.9100000000001,1612.093,180.0,highway,high,3397,1761,0.0,0.0,,,0
T1,16,traditional,24498,0.0,0.0,1205.172,2771.8956,180.0,highway,high,4970,2479,0.0,0.0,,,0
T1,17,traditional,18656,0.0,0.0,917.7479999999998,2110.8203999999996,180.0,highway,high,3702,1870,0.0,0.0,,,0
T1,18,traditional,26818,0.0,0.0,1319.316,3034.4267999999997,180.0,highway,high,5366,2755,0.0,0.0,,,0
T1,19,traditional,12204,0.0,0.0,500.31000000000006,1150.713,162.0,highway,high,2432,1246,0.0,0.0,,,0
T1,20,traditional,11576,0.0,0.0,474.51000000000005,1091.373,162.0,highway,high,2267,1181,0.0,0.0,,,0
T1,21,traditional,12565,0.0,0.0,515.1,1184.73,162.0,highway,high,2549,1242,0.0,0.0,,,0
T1,22,traditional,4476,0.0,0.0,167.71825555555557,385.7519877777778,126.0,highway,high,898,440,0.0,0.0,,,0
T1,23,traditional,4756,0.0,0.0,183.26878148148145,421.5181974074073,126.0,highway,high,940,457,0.0,0.0,,,0
T1,0,traditional,4496,432.48611099379406,0.0,3.1212868048105924,7.178959651064362,126.0,highway,high,872,472,0.0,0.0,,,1
T1,1,traditional,5117,0.0,0.0,204.2342972222222,469.738883611111,126.0,highway,high,995,512,0.0,0.0,,,1
T1,2,traditional,4317,0.0,0.0,159.1878527777778,366.1320613888889,126.0,highway,high,833,413,0.0,0.0,,,1
T1,3,traditional,4038,0.0,0.0,144.58491666666666,332.5453083333333,126.0,highway,high,792,420,0.0,0.0,,,1
T1,4,traditional,4012,0.0,0.0,143.30641481481481,329.60475407407404,126.0,highway,high,769,398,0.0,0.0,,,1
T1,5,traditional,9226,0.0,0.0,378.15999999999997,869.7679999999999,126.0,highway,high,1846,895,0.0,0.0,,,1
T1,6,traditional,8625,0.0,0.0,353.56000000000006,813.1880000000001,180.0,highway,high,1761,860,0.0,0.0,,,1
T1,7,traditional,28132,0.0,0.0,1384.032,3183.2735999999995,180.0,highway,high,5637,2831,0.0,0.0,,,1
T1,8,traditional,22731,0.0,0.0,1118.316,2572.1268,180.0,highway,high,4487,2275,0.0,0.0,,,1
T1,9,traditional,9615,0.0,0.0,472.98,1087.854,180.0,highway,high,1859,956,0.0,0.0,,,1
T1,10,traditional,16864,0.0,0.0,691.37,1590.1509999999998,180.0,highway,high,3401,1778,0.0,0.0,,,1
T1,11,traditional,14849,0.0,0.0,608.69,1399.987,180.0,highway,high,2995,1454,0.0,0.0,,,1
T1,12,traditional,17555,0.0,0.0,719.6899999999999,1655.2869999999998,180.0,highway,high,3478,1689,0.0,0.0,,,1
T1,13,traditional,16925,0.0,0.0,693.86,1595.878,180.0,highway,high,3427,1585,0.0,0.0,,,1
T1,14,traditional,19982,0.0,0.0,819.2099999999999,1884.1829999999998,180.0,highway,high,3939,1919,0.0,0.0,,,1
T1,15,traditional,19143,0.0,0.0,784.7700000000001,1804.971,180.0,highway,high,3876,1850,0.0,0.0,,,1
T1,16,traditional,24110,0.0,0.0,1186.212,2728.2875999999997,180.0,highway,high,4886,2441,0.0,0.0,,,1
T1,17,traditional,26676,0.0,0.0,1312.3319999999999,3018.3635999999997,180.0,highway,high,5265,2653,0.0,0.0,,,1
T1,18,traditional,23593,0.0,0.0,1160.664,2669.5271999999995,180.0,highway,high,4748,2362,0.0,0.0,,,1
T1,19,traditional,9928,0.0,0.0,406.94000000000005,935.9620000000001,162.0,highway,high,1926,1013,0.0,0.0,,,1
T1,20,traditional,12420,0.0,0.0,509.22,1171.206,162.0,highway,high,2495,1249,0.0,0.0,,,1
T1,21,traditional,13141,0.0,0.0,538.74,1239.1019999999999,162.0,highway,high,2663,1315,0.0,0.0,,,1
T1,22,traditional,3916,0.0,0.0,138.40298148148148,318.3268574074074,126.0,highway,high,811,382,0.0,0.0,,,1
T1,23,traditional,3714,0.0,0.0,128.45676666666668,295.4505633333333,126.0,highway,high,766,371,0.0,0.0,,,1
T1,0,traditional,4629,0.09730835755666097,0.0,0.34055952305595083,0.7832869030286869,126.0,highway,high,933,461,0.0,0.0,,,2
T1,1,traditional,3988,0.0,0.0,142.03696296296297,326.6850148148148,126.0,highway,high,774,386,0.0,0.0,,,2
T1,2,traditional,4764,0.0,0.0,183.7707666666667,422.67276333333336,126.0,highway,high,966,434,0.0,0.0,,,2
T1,3,traditional,4173,0.0,0.0,151.5725,348.61674999999997,126.0,highway,high,860,426,0.0,0.0,,,2
T1,4,traditional,4258,0.0,0.0,156.02141296296298,358.8492498148148,126.0,highway,high,842,427,0.0,0.0,,,2
T1,5,traditional,8538,0.0,0.0,349.95000000000005,804.885,126.0,highway,high,1750,848,0.0,0.0,,,2
T1,6,traditional,8705,0.0,0.0,356.84000000000003,820.732,180.0,highway,high,1714,919,0.0,0.0,,,2
T1,7,traditional,27617,0.0,0.0,1358.676,3124.9547999999995,180.0,highway,high,5516,2761,0.0,0.0,,,2
T1,8,traditional,25974,0.0,0.0,1277.8559999999998,2939.068799999999,180.0,highway,high,5230,2599,0.0,0.0,,,2
T1,9,traditional,10552,0.0,0.0,519.096,1193.9207999999999,180.0,highway,high,2077,1055,0.0,0.0,,,2
T1,10,traditional,16865,0.0,0.0,691.4,1590.2199999999998,180.0,highway,high,3483,1715,0.0,0.0,,,2
T1,11,traditional,18285,0.0,0.0,749.62,1724.126,180.0,highway,high,3631,1771,0.0,0.0,,,2
T1,12,traditional,17341,0.0,0.0,710.94,1635.162,180.0,highway,high,3474,1740,0.0,0.0,,,2
T1,13,traditional,21238,0.0,0.0,870.65,2002.495,180.0,highway,high,4261,2111,0.0,0.0,,,2
T1,14,traditional,15611,0.0,0.0,640.01,1472.023,180.0,highway,high,3203,1576,0.0,0.0,,,2
T1,15,traditional,16810,0.0,0.0,689.21,1585.183,180.0,highway,high,3406,1671,0.0,0.0,,,2
T1,16,traditional,25579,0.0,0.0,1258.344,2894.1911999999998,180.0,highway,high,5028,2608,0.0,0.0,,,2
T1,17,traditional,25363,0.0,0.0,1247.748,2869.8204,180.0,highway,high,5056,2531,0.0,0.0,,,2
