control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,13.737500000000107,13.912500000000108,inf,13.787500000000108,0.19055020162624742
ai,1,10.142187500000057,14.11250000000011,inf,10.187500000000057,3.856168787942128
ai,2,10.29687500000006,14.212500000000112,inf,10.30625000000006,3.794841569942563
ai,3,10.389062500000062,14.362500000000114,inf,10.381250000000062,3.843841053619607
ai,4,10.492187500000062,14.437500000000117,inf,10.506250000000064,3.806237502110452
ai,5,10.556250000000064,14.487500000000118,inf,10.600000000000064,3.8198532879704317
ai,6,10.584375000000064,14.537500000000119,inf,10.606250000000065,3.7700308566664407
ai,7,10.595312500000064,14.562500000000117,inf,10.656250000000066,3.8031568806577685
ai,8,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,9,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,10,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,11,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,12,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,13,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,14,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,15,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,16,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,17,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,18,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,19,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,20,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,21,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,22,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
ai,23,10.656250000000066,14.63750000000012,inf,10.693750000000065,3.820379606022479
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.911309523809517,2.1749999999999923,1.387499999999995,2.062499999999993,0.32497045928306106
traditional,2,7.125922619047633,12.300000000000031,1.387499999999995,9.143750000000024,5.002107424271005
traditional,3,20.280741224355474,27.27500000000016,11.400000000000034,22.543750000000173,6.404728895980152
traditional,4,28.98029551684438,37.400000000000375,21.850000000000176,27.187500000000156,5.585161322246139
traditional,5,39.74251476045927,52.37500000000052,25.100000000000342,38.4750000000004,9.619193989323556
traditional,6,39.74251476045927,52.37500000000052,25.100000000000342,38.4750000000004,9.619193989323556
traditional,7,33.29163813380647,52.37500000000052,1.6000000000001435,43.95625000000049,20.25480235467467
traditional,8,8.405057116596728,17.475000000000115,1.6000000000001435,7.32500000000006,6.177501337509723
traditional,9,10.850418195962469,17.475000000000115,2.0749999999999926,12.593750000000112,5.190444254073497
traditional,10,27.743623109981996,42.575000000000294,12.087500000000043,27.58750000000017,10.503881426221149
traditional,11,31.63810396172687,42.575000000000294,15.300000000000129,32.71250000000027,7.831130837722633
traditional,12,45.40602556283701,67.67500000000064,15.300000000000129,47.518750000000544,15.157210945989629
traditional,13,45.40602556283701,67.67500000000064,15.300000000000129,47.518750000000544,15.157210945989629
traditional,14,42.86852348870871,67.67500000000064,2.2875000000001515,49.06250000000054,21.411342628047464
traditional,15,15.228528171809842,32.77500000000023,2.237500000000132,14.043750000000127,10.83144432450648
traditional,16,16.683074194324316,32.77500000000023,2.499999999999991,14.043750000000113,9.711466905605914
traditional,17,33.809378393649816,57.87500000000042,5.499999999999904,32.86875000000025,15.481761407510342
traditional,18,35.78408236605391,57.87500000000042,5.499999999999904,37.35625000000035,13.296267053632784
traditional,19,52.5240810558554,82.97500000000076,15.300000000000132,53.262500000000536,19.055783865052383
traditional,20,52.5240810558554,82.97500000000076,15.300000000000132,53.262500000000536,19.055783865052383
traditional,21,51.48233115944017,82.97500000000076,2.887500000000153,54.387500000000564,23.43043311652207
traditional,22,22.718232770033836,48.075000000000344,2.8375000000001327,20.66875000000019,15.097036813119992
traditional,23,23.6908543323669,48.075000000000344,3.099999999999989,20.66875000000019,14.076380635147672
