control_type,hour,day,intersection_id,intersection_type,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std,vehicle_count,vehicles_waited,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits
traditional,0,0,T1,highway_low,0.0,0.0,inf,0.0,0.0,1200,0,0,0,0,0
traditional,1,0,T1,highway_low,2.033333333333326,2.199999999999992,1.999999999999993,1.999999999999993,0.07453559924999273,982,6,6,2,0,0
traditional,2,0,T1,highway_low,7.778571428571445,12.300000000000031,1.999999999999993,11.750000000000032,4.980128881210764,1297,14,18,8,2,0
traditional,3,0,T1,highway_low,19.93809523809535,27.300000000000157,11.400000000000034,22.400000000000176,6.4018208860914845,1368,21,31,8,12,0
traditional,4,0,T1,highway_low,29.1535714285717,37.400000000000375,22.200000000000173,27.100000000000158,5.742167469248767,1217,28,50,8,24,0
traditional,5,0,T1,highway_low,39.200000000000436,52.40000000000052,25.100000000000342,37.400000000000375,9.646703524463177,2392,36,71,8,41,0
traditional,6,0,T1,highway_low,39.200000000000436,52.40000000000052,25.100000000000342,37.400000000000375,9.646703524463177,2496,36,71,8,41,0
traditional,7,0,T1,highway_low,32.24827586206935,52.40000000000052,1.6000000000001435,42.40000000000046,20.232282512065826,6161,29,97,8,45,0
traditional,8,0,T1,highway_low,8.12812500000009,17.500000000000114,1.6000000000001435,6.800000000000061,6.019200236275186,5207,32,129,12,58,0
traditional,9,0,T1,highway_low,10.684375000000063,17.500000000000114,2.5999999999999908,12.500000000000128,5.098597195246494,2261,32,167,10,44,0
traditional,10,0,T1,highway_low,27.084090909091096,42.60000000000029,12.000000000000043,27.700000000000166,10.382435849720213,4437,44,207,10,84,0
traditional,11,0,T1,highway_low,31.230769230769496,42.60000000000029,15.300000000000129,32.40000000000028,7.823449427633983,4296,52,253,10,96,0
traditional,12,0,T1,highway_low,45.0063492063497,67.70000000000064,15.300000000000129,47.20000000000054,14.870796703883004,4560,63,300,10,147,0
traditional,13,0,T1,highway_low,45.0063492063497,67.70000000000064,15.300000000000129,47.20000000000054,14.870796703883004,4582,63,300,10,147,0
traditional,14,0,T1,highway_low,42.2672727272732,67.70000000000064,2.200000000000152,49.100000000000534,21.4086138530136,4753,55,354,10,151,0
traditional,15,0,T1,highway_low,14.551785714285845,32.80000000000023,2.200000000000152,13.700000000000127,10.645924623861479,3995,56,413,14,176,0
traditional,16,0,T1,highway_low,16.02142857142869,32.80000000000023,2.499999999999991,13.850000000000087,9.565352549057282,6240,56,479,14,160,0
traditional,17,0,T1,highway_low,33.27464788732419,57.90000000000042,5.499999999999904,32.50000000000025,15.202508302212427,5567,71,546,14,241,0
traditional,18,0,T1,highway_low,35.39873417721548,57.90000000000042,5.499999999999904,37.40000000000032,12.935374847615682,7019,79,620,14,253,0
