control_type,hour,day,intersection_id,intersection_type,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std,vehicle_count,vehicles_waited,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits
traditional,9,1,T1,suburban_low,10.651612903225866,17.500000000000114,2.5999999999999908,12.000000000000043,5.194033237235912,128,31,165,14,39,0
traditional,10,1,T1,suburban_low,26.935714285714468,42.60000000000029,12.000000000000043,27.700000000000166,10.611535085497767,213,42,202,14,77,0
traditional,11,1,T1,suburban_low,31.298000000000265,42.60000000000029,15.300000000000129,32.600000000000236,7.874960063390858,180,50,249,14,89,0
traditional,12,1,T1,suburban_low,44.857377049180805,67.70000000000064,15.300000000000129,43.20000000000047,14.713531844857677,240,61,294,14,136,0
traditional,13,1,T1,suburban_low,44.857377049180805,67.70000000000064,15.300000000000129,43.20000000000047,14.713531844857677,250,61,294,14,136,0
traditional,14,1,T1,suburban_low,41.96792452830235,67.70000000000064,2.200000000000152,48.10000000000054,21.52846972963875,176,53,349,14,140,0
traditional,15,1,T1,suburban_low,14.414814814814944,32.80000000000023,2.200000000000152,13.10000000000013,10.70492111492742,263,54,406,18,165,0
traditional,16,1,T1,suburban_low,16.018518518518633,32.80000000000023,3.1999999999999886,13.500000000000048,9.545622888200258,242,54,473,16,151,0
traditional,17,1,T1,suburban_low,33.15362318840603,57.90000000000042,5.499999999999904,30.600000000000264,15.013178555881183,330,69,538,16,228,0
traditional,18,1,T1,suburban_low,35.357142857143145,57.90000000000042,5.499999999999904,33.70000000000034,12.746575079303527,311,77,613,16,240,0
traditional,19,1,T1,suburban_low,51.86931818181872,83.00000000000077,15.300000000000132,53.40000000000053,18.575695006908234,135,88,685,16,316,0
traditional,20,1,T1,suburban_low,51.86931818181872,83.00000000000077,15.300000000000132,53.40000000000053,18.575695006908234,158,88,685,16,316,0
traditional,21,1,T1,suburban_low,50.64000000000053,83.00000000000077,2.8000000000001535,53.600000000000534,23.257991099835113,116,80,768,16,320,0
traditional,22,1,T1,suburban_low,21.84935064935082,48.10000000000034,2.8000000000001535,18.70000000000011,14.749313198860717,73,77,850,20,349,0
traditional,23,1,T1,suburban_low,23.022368421052796,48.10000000000034,3.099999999999989,19.750000000000153,13.779118437581577,80,76,944,19,333,0
traditional,0,2,T1,suburban_low,0.0,0.0,inf,0.0,0.0,47,0,0,0,0,0
traditional,1,2,T1,suburban_low,1.757142857142851,2.199999999999992,1.2999999999999954,1.999999999999993,0.40304959941902385,53,7,7,4,0,0
traditional,2,2,T1,suburban_low,7.126666666666682,12.300000000000031,1.2999999999999954,11.400000000000034,5.040035273245193,67,15,19,9,3,0
traditional,3,2,T1,suburban_low,20.126086956521853,27.300000000000157,11.400000000000034,22.400000000000176,6.323814024663144,42,23,34,9,14,0
traditional,4,2,T1,suburban_low,28.77586206896578,37.400000000000375,21.500000000000178,27.100000000000158,5.699767398303988,58,29,52,9,25,0
traditional,5,2,T1,suburban_low,39.989189189189624,52.40000000000052,25.100000000000342,41.700000000000465,9.47220068564184,137,37,75,9,44,0
traditional,6,2,T1,suburban_low,39.989189189189624,52.40000000000052,25.100000000000342,41.700000000000465,9.47220068564184,112,37,75,9,44,0
traditional,7,2,T1,suburban_low,33.212903225806855,52.40000000000052,1.6000000000001435,42.40000000000046,20.06960053824776,359,31,101,9,49,0
traditional,8,2,T1,suburban_low,8.33823529411774,17.500000000000114,1.6000000000001435,7.150000000000059,6.0817477512095826,350,34,134,13,64,0
traditional,9,2,T1,suburban_low,10.796969696969766,17.500000000000114,1.8999999999999932,12.70000000000004,5.14177689180917,89,33,171,13,47,0
traditional,10,2,T1,suburban_low,27.931111111111306,42.60000000000029,12.000000000000043,27.700000000000166,10.23431748193251,230,45,212,13,89,0
traditional,11,2,T1,suburban_low,31.38867924528328,42.60000000000029,15.300000000000129,32.20000000000033,7.848294139309339,275,53,257,13,100,0
traditional,12,2,T1,suburban_low,45.85156250000049,67.70000000000064,15.300000000000129,48.00000000000054,14.798891345590642,196,64,306,13,151,0
traditional,13,2,T1,suburban_low,45.85156250000049,67.70000000000064,15.300000000000129,48.00000000000054,14.798891345590642,164,64,306,13,151,0
traditional,14,2,T1,suburban_low,43.91428571428619,67.70000000000064,2.200000000000152,49.05000000000054,20.632381177683577,209,56,359,13,154,0
traditional,15,2,T1,suburban_low,15.496428571428709,32.80000000000023,2.200000000000152,14.150000000000126,10.661261053219707,229,56,419,17,183,0
traditional,16,2,T1,suburban_low,16.71929824561416,32.80000000000023,2.499999999999991,14.10000000000013,9.56441574955571,305,57,484,16,171,0
traditional,17,2,T1,suburban_low,34.05000000000025,57.90000000000042,5.499999999999904,32.85000000000025,15.217615888612034,294,72,552,16,251,0
traditional,18,2,T1,suburban_low,36.07000000000029,57.90000000000042,5.499999999999904,37.70000000000041,12.912062190060993,322,80,625,16,263,0
traditional,19,2,T1,suburban_low,52.57032967033022,83.00000000000077,15.300000000000132,53.40000000000053,19.082282758515536,142,91,700,16,343,0
traditional,20,2,T1,suburban_low,52.57032967033022,83.00000000000077,15.300000000000132,53.40000000000053,19.082282758515536,157,91,700,16,343,0
traditional,21,2,T1,suburban_low,51.463855421687285,83.00000000000077,2.8000000000001535,55.70000000000062,23.599875322895567,145,83,780,16,347,0
traditional,22,2,T1,suburban_low,22.661250000000187,48.10000000000034,2.8000000000001535,20.800000000000196,15.08196351399589,48,80,867,20,377,0
traditional,23,2,T1,suburban_low,23.71000000000018,48.10000000000034,3.099999999999989,20.800000000000196,14.034204644368105,51,80,959,20,361,0
traditional,0,3,T1,suburban_low,0.0,0.0,inf,0.0,0.0,57,0,0,0,0,0
traditional,1,3,T1,suburban_low,1.885714285714279,2.199999999999992,1.2999999999999954,1.999999999999993,0.379580864445325,41,7,7,3,0,0
traditional,2,3,T1,suburban_low,7.24666666666668,12.300000000000031,1.2999999999999954,11.400000000000034,5.030820564833906,46,15,19,9,2,0
traditional,3,3,T1,suburban_low,20.06666666666678,27.300000000000157,11.400000000000034,23.00000000000017,6.594971629480418,50,21,32,9,13,0
traditional,4,3,T1,suburban_low,29.51428571428598,37.400000000000375,22.200000000000173,27.300000000000157,5.533709314330763,57,28,51,9,24,0
traditional,5,3,T1,suburban_low,39.48611111111154,52.40000000000052,25.100000000000342,37.400000000000375,9.543996157497256,120,36,72,9,41,0
traditional,6,3,T1,suburban_low,39.48611111111154,52.40000000000052,25.100000000000342,37.400000000000375,9.543996157497256,136,36,72,9,41,0
traditional,7,3,T1,suburban_low,32.34827586206936,52.40000000000052,1.6000000000001435,42.40000000000046,20.41020063916088,334,29,99,9,46,0
traditional,8,3,T1,suburban_low,7.963636363636448,17.500000000000114,1.6000000000001435,6.800000000000061,6.241785786709026,331,33,131,13,59,0
traditional,9,3,T1,suburban_low,10.472727272727333,17.500000000000114,1.8999999999999932,12.400000000000126,5.421241763558754,142,33,170,13,43,0
traditional,10,3,T1,suburban_low,27.18636363636383,42.60000000000029,12.000000000000043,27.00000000000017,10.486497615095649,190,44,209,13,83,0
traditional,11,3,T1,suburban_low,31.300000000000267,42.60000000000029,15.300000000000129,32.600000000000236,7.958470638380325,181,51,255,13,95,0
traditional,12,3,T1,suburban_low,45.44677419354887,67.70000000000064,15.300000000000129,47.20000000000054,14.717487050378113,222,62,302,13,144,0
traditional,13,3,T1,suburban_low,45.44677419354887,67.70000000000064,15.300000000000129,47.20000000000054,14.717487050378113,232,62,302,13,144,0
traditional,14,3,T1,suburban_low,42.53090909090956,67.70000000000064,2.200000000000152,49.00000000000054,21.307829314189938,226,55,355,13,148,0
traditional,15,3,T1,suburban_low,14.676785714285845,32.80000000000023,2.200000000000152,13.65000000000013,10.699081921084773,221,56,414,17,175,0
traditional,16,3,T1,suburban_low,16.191071428571547,32.80000000000023,2.499999999999991,13.80000000000009,9.586863720471856,280,56,479,15,161,0
traditional,17,3,T1,suburban_low,33.535211267605874,57.90000000000042,5.499999999999904,32.50000000000025,15.02623151046443,319,71,546,15,240,0
traditional,18,3,T1,suburban_low,35.64683544303826,57.90000000000042,5.499999999999904,37.40000000000032,12.764912702979828,371,79,619,15,252,0
traditional,19,3,T1,suburban_low,52.115555555556085,83.00000000000077,15.300000000000132,53.40000000000053,18.82877178452133,145,90,693,15,331,0
traditional,20,3,T1,suburban_low,52.115555555556085,83.00000000000077,15.300000000000132,53.40000000000053,18.82877178452133,165,90,693,15,331,0
traditional,21,3,T1,suburban_low,50.937804878049306,83.00000000000077,2.8000000000001535,53.600000000000534,23.398267812914348,124,82,774,15,335,0
traditional,22,3,T1,suburban_low,22.457692307692486,48.10000000000034,2.8000000000001535,20.800000000000196,14.752909484718693,66,78,859,18,364,0
traditional,23,3,T1,suburban_low,23.524358974359146,48.10000000000034,3.099999999999989,20.800000000000196,13.679698469999797,46,78,951,18,348,0
traditional,0,4,T1,suburban_low,0.0,0.0,inf,0.0,0.0,60,0,0,0,0,0
traditional,1,4,T1,suburban_low,1.699999999999994,2.199999999999992,1.2999999999999954,1.6499999999999941,0.4062019202317966,47,8,8,4,0,0
traditional,2,4,T1,suburban_low,6.806250000000013,12.300000000000031,1.2999999999999954,6.800000000000013,5.122312557575943,55,16,20,10,2,0
traditional,3,4,T1,suburban_low,20.39166666666679,27.300000000000157,11.400000000000034,22.550000000000175,6.272288037249482,58,24,36,10,14,0
traditional,4,4,T1,suburban_low,28.734375000000263,37.400000000000375,21.500000000000178,26.75000000000016,5.5933894786056,55,32,56,10,26,0
traditional,5,4,T1,suburban_low,40.12307692307736,52.40000000000052,25.100000000000342,41.700000000000465,9.44909333700965,115,39,79,10,45,0
traditional,6,4,T1,suburban_low,40.12307692307736,52.40000000000052,25.100000000000342,41.700000000000465,9.44909333700965,103,39,79,10,45,0
traditional,7,4,T1,suburban_low,34.074193548387505,52.40000000000052,1.6000000000001435,46.600000000000534,20.221403029430835,399,31,107,10,49,0
traditional,8,4,T1,suburban_low,8.732352941176567,17.500000000000114,1.6000000000001435,7.600000000000058,6.148300606348148,279,34,140,13,66,0
traditional,9,4,T1,suburban_low,11.185294117647132,17.500000000000114,1.8999999999999932,12.550000000000082,4.988347147747075,116,34,180,14,49,0
traditional,10,4,T1,suburban_low,28.11333333333353,42.60000000000029,12.000000000000043,27.700000000000166,10.557579688967104,178,45,221,14,88,0
traditional,11,4,T1,suburban_low,32.00961538461566,42.60000000000029,15.300000000000129,32.85000000000028,7.736060904207667,234,52,268,14,100,0
traditional,12,4,T1,suburban_low,45.72031250000049,67.70000000000064,15.300000000000129,47.650000000000546,15.40385685964226,239,64,317,14,153,0
traditional,13,4,T1,suburban_low,45.72031250000049,67.70000000000064,15.300000000000129,47.650000000000546,15.40385685964226,191,64,317,14,153,0
traditional,14,4,T1,suburban_low,42.952631578947845,67.70000000000064,2.200000000000152,49.100000000000534,21.683335870624447,221,57,372,14,157,0
traditional,15,4,T1,suburban_low,15.449122807017682,32.80000000000023,2.200000000000152,14.200000000000124,10.948702122987108,222,57,433,18,182,0
traditional,16,4,T1,suburban_low,16.90526315789486,32.80000000000023,2.499999999999991,14.200000000000124,9.789762304743723,315,57,500,15,169,0
traditional,17,4,T1,suburban_low,33.952777777778024,57.90000000000042,5.499999999999904,33.200000000000244,15.731805824703573,282,72,568,15,254,0
traditional,18,4,T1,suburban_low,36.26410256410286,57.90000000000042,5.499999999999904,37.70000000000041,13.50817392011779,261,78,641,15,264,0
traditional,19,4,T1,suburban_low,53.0055555555561,83.00000000000077,15.300000000000132,53.40000000000053,19.072116710068542,162,90,717,15,344,0
traditional,20,4,T1,suburban_low,53.0055555555561,83.00000000000077,15.300000000000132,53.40000000000053,19.072116710068542,128,90,717,15,344,0
traditional,21,4,T1,suburban_low,51.286904761905305,83.00000000000077,2.8000000000001535,53.600000000000534,23.748216874225,138,84,798,15,350,0
traditional,22,4,T1,suburban_low,22.742500000000184,48.10000000000034,2.8000000000001535,20.800000000000196,15.317300472015402,62,80,885,19,374,0
traditional,23,4,T1,suburban_low,23.780000000000175,48.10000000000034,3.099999999999989,20.800000000000196,14.282457771686335,57,80,978,19,358,0
ai,0,0,A1,suburban_low,21.975000000000172,22.300000000000175,21.400000000000176,22.100000000000172,0.34186985827943245,49,4,4,0,0,0
ai,1,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,48,8,16,0,4,0
ai,2,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,57,8,24,0,4,0
ai,3,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,49,8,24,0,4,0
ai,4,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,56,8,24,0,4,0
ai,5,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,123,8,24,0,4,0
ai,6,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,132,8,24,0,4,0
ai,7,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,358,8,24,0,4,0
ai,8,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,254,8,24,0,4,0
ai,9,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,129,8,24,0,4,0
ai,10,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,220,8,24,0,4,0
ai,11,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,249,8,24,0,4,0
ai,12,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,205,8,24,0,4,0
ai,13,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,171,8,24,0,4,0
ai,14,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,225,8,24,0,4,0
ai,15,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,253,8,24,0,4,0
ai,16,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,327,8,24,0,4,0
ai,17,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,312,8,24,0,4,0
ai,18,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,314,8,24,0,4,0
ai,19,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,160,8,24,0,4,0
ai,20,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,134,8,24,0,4,0
ai,21,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,164,8,24,0,4,0
ai,22,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,54,8,24,0,4,0
ai,23,0,A1,suburban_low,14.775000000000071,22.70000000000018,6.599999999999966,14.650000000000073,7.60768525899972,48,8,24,0,4,0
ai,0,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,48,0,0,0,0,0
ai,1,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,47,0,0,0,0,0
ai,2,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,53,0,0,0,0,0
ai,3,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,29,0,0,0,0,0
ai,4,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,55,0,0,0,0,0
ai,5,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,105,0,0,0,0,0
ai,6,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,125,0,0,0,0,0
ai,7,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,333,0,0,0,0,0
ai,8,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,386,0,0,0,0,0
ai,9,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,92,0,0,0,0,0
ai,10,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,253,0,0,0,0,0
ai,11,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,216,0,0,0,0,0
ai,12,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,241,0,0,0,0,0
ai,13,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,212,0,0,0,0,0
ai,14,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,239,0,0,0,0,0
ai,15,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,252,0,0,0,0,0
ai,16,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,297,0,0,0,0,0
ai,17,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,343,0,0,0,0,0
ai,18,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,273,0,0,0,0,0
ai,19,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,138,0,0,0,0,0
ai,20,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,119,0,0,0,0,0
ai,21,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,143,0,0,0,0,0
ai,22,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,53,0,0,0,0,0
ai,23,1,A1,suburban_low,0.0,0.0,inf,0.0,0.0,70,0,0,0,0,0
ai,0,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,63,0,0,0,0,0
ai,1,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,44,0,0,0,0,0
ai,2,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,46,0,0,0,0,0
ai,3,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,51,0,0,0,0,0
ai,4,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,61,0,0,0,0,0
ai,5,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,124,0,0,0,0,0
ai,6,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,104,0,0,0,0,0
ai,7,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,393,0,0,0,0,0
ai,8,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,361,0,0,0,0,0
ai,9,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,94,0,0,0,0,0
ai,10,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,216,0,0,0,0,0
ai,11,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,186,0,0,0,0,0
ai,12,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,261,0,0,0,0,0
ai,13,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,274,0,0,0,0,0
ai,14,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,164,0,0,0,0,0
ai,15,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,221,0,0,0,0,0
ai,16,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,227,0,0,0,0,0
ai,17,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,374,0,0,0,0,0
ai,18,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,268,0,0,0,0,0
ai,19,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,154,0,0,0,0,0
ai,20,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,131,0,0,0,0,0
ai,21,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,171,0,0,0,0,0
ai,22,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,64,0,0,0,0,0
ai,23,2,A1,suburban_low,0.0,0.0,inf,0.0,0.0,64,0,0,0,0,0
ai,0,3,A1,suburban_low,22.250000000000178,22.300000000000175,22.100000000000172,22.300000000000175,0.0866025403784451,44,4,4,0,0,0
ai,1,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,53,8,16,0,4,0
ai,2,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,42,8,23,0,4,0
ai,3,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,54,8,23,0,4,0
ai,4,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,53,8,23,0,4,0
ai,5,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,114,8,23,0,4,0
ai,6,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,89,8,23,0,4,0
ai,7,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,383,8,23,0,4,0
ai,8,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,259,8,23,0,4,0
ai,9,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,133,8,23,0,4,0
ai,10,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,264,8,23,0,4,0
ai,11,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,223,8,23,0,4,0
ai,12,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,252,8,23,0,4,0
ai,13,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,209,8,23,0,4,0
ai,14,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,217,8,23,0,4,0
ai,15,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,219,8,23,0,4,0
ai,16,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,296,8,23,0,4,0
ai,17,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,253,8,23,0,4,0
ai,18,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,310,8,23,0,4,0
ai,19,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,138,8,23,0,4,0
ai,20,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,165,8,23,0,4,0
ai,21,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,163,8,23,0,4,0
ai,22,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,50,8,23,0,4,0
ai,23,3,A1,suburban_low,14.962500000000073,22.70000000000018,7.299999999999962,14.650000000000073,7.517801789752216,68,8,23,0,4,0
