intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,vehicles_simulated,vehicles_waited,wait_time_max,wait_time_min,wait_time_median,wait_time_std,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits,day
T1,traditional,0,37,0,0.0,0.0,94.00066900520456,0.7309611111111111,1.6812105555555552,0,suburban_low,7,0,0.0,inf,0.0,0.0,0,0,0,0,0
T1,traditional,1,40,2,1.987499999999993,0.0,109.95588596441333,0.853523888888889,1.9631049444444444,0,suburban_low,15,8,2.199999999999992,1.2999999999999954,1.999999999999993,0.2758509561339229,8,4,0,0,0
T1,traditional,2,40,0,6.700000000000012,0.0,95.07064558413202,0.9157288888888893,2.1061764444444453,0,suburban_low,23,15,12.300000000000031,1.2999999999999954,2.199999999999992,5.0459224462266095,18,9,2,0,0
T1,traditional,3,42,3,20.969565217391427,0.0,103.30134307121992,1.1248339855072482,3.104541800000005,0,suburban_low,31,23,27.300000000000157,11.400000000000034,22.900000000000173,6.1723390522703925,34,9,14,0,0
T1,traditional,4,46,2,28.510000000000257,0.0,95.86624810525002,1.3082162777777815,3.6106769266666765,0,suburban_low,38,30,37.400000000000375,22.200000000000173,27.100000000000158,5.514124288286168,51,9,25,0,0
T1,traditional,5,72,5,40.59459459459503,0.0,91.56335831821157,2.421083783783794,6.682191243243271,0,suburban_low,46,37,52.40000000000052,25.100000000000342,42.40000000000046,9.679260244962006,74,9,44,0,0
T1,traditional,6,95,4,40.59459459459503,0.0,103.68551514485868,3.2077710210210344,8.853448018018055,0,suburban_low,54,37,52.40000000000052,25.100000000000342,42.40000000000046,9.679260244962006,74,9,44,0,0
T1,traditional,7,255,16,35.346666666667076,0.0,94.27714117160546,10.206010400000041,28.16858870400011,0,suburban_low,62,30,52.40000000000052,1.6000000000001435,47.30000000000053,19.71898802902662,98,9,47,0,0
T1,traditional,8,157,8,8.929411764705973,0.0,104.05687973913938,4.5317089882353,10.422930672941188,0,suburban_low,70,34,17.500000000000114,1.6000000000001435,7.600000000000058,6.190150117526144,132,12,64,0,0
T1,traditional,9,90,4,10.972727272727342,0.0,96.2416182592221,2.6582040000000027,7.336643040000007,0,suburban_low,78,33,17.500000000000114,1.8999999999999932,12.400000000000126,5.307186250294714,166,12,49,0,0
T1,traditional,10,155,3,28.888636363636564,0.0,100.94120007904496,4.716537209595971,13.017642698484876,0,suburban_low,86,44,42.60000000000029,12.000000000000043,27.800000000000168,10.264086017608252,208,12,89,0,0
T1,traditional,11,163,10,31.805769230769492,0.0,108.42244563296177,5.101648279914544,14.08054925256414,0,suburban_low,94,52,42.60000000000029,15.300000000000129,32.85000000000028,7.7646737873312786,250,12,99,0,0
T1,traditional,12,174,8,45.957812500000486,0.0,104.79160873788011,6.296475312500028,17.378271862500075,0,suburban_low,102,64,67.70000000000064,15.300000000000129,47.650000000000546,15.524696098953049,300,12,153,0,0
T1,traditional,13,149,5,45.957812500000486,0.0,99.75004795868347,5.311632230902801,14.660104957291729,0,suburban_low,110,64,67.70000000000064,15.300000000000129,47.650000000000546,15.524696098953049,300,12,153,0,0
T1,traditional,14,149,7,44.637500000000486,0.0,102.3171429541817,5.247927152777801,14.484278941666728,0,suburban_low,118,56,67.70000000000064,2.200000000000152,49.15000000000053,20.595418721682638,350,12,155,0,0
T1,traditional,15,179,9,16.00000000000014,0.0,106.43010922681997,4.683997777777785,12.927833866666685,0,suburban_low,126,56,32.80000000000023,2.200000000000152,14.250000000000124,10.91011981078649,412,16,181,0,0
T1,traditional,16,230,10,17.056140350877318,0.0,97.94445862264152,7.558497263157906,20.86145244631582,0,suburban_low,134,57,32.80000000000023,2.499999999999991,14.200000000000124,9.898538214671943,472,15,171,0,0
