control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,18.29583333333348,18.58333333333348,inf,18.38333333333348,0.3335912507760243
ai,1,12.35000000000006,18.916666666666817,inf,12.32500000000006,6.394137153474632
ai,2,12.504166666666729,19.083333333333485,inf,12.46666666666673,6.2679191642064715
ai,3,12.629166666666732,19.283333333333488,inf,12.650000000000068,6.364555108676503
ai,4,12.7333333333334,19.350000000000154,inf,12.716666666666734,6.372877365717812
ai,5,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,6,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,7,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,8,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,9,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,10,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,11,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,12,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,13,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,14,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,15,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,16,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,17,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,18,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,19,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,20,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,21,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,22,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
ai,23,12.818750000000067,19.416666666666824,inf,12.783333333333402,6.345676064593655
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.8020833333333268,2.166666666666659,1.2999999999999954,1.9083333333333268,0.4003317444662204
traditional,2,6.86277777777779,12.300000000000031,1.2999999999999954,6.7833333333333465,5.066724463977094
traditional,3,20.47638888888901,27.266666666666822,11.400000000000034,22.650000000000176,6.2585484506336
traditional,4,28.67594982078879,37.400000000000375,21.73333333333351,26.991666666666827,5.575426787657315
traditional,5,39.897334682861434,52.366666666667186,25.100000000000346,40.441666666667096,9.630132212027561
traditional,6,39.897334682861434,52.366666666667186,25.100000000000346,40.441666666667096,9.630132212027561
traditional,7,34.04406922043051,52.366666666667186,1.6000000000001435,45.04166666666717,19.88341973767564
traditional,8,8.489047619047708,17.46666666666678,1.6000000000001435,7.416666666666725,6.126557862391412
traditional,9,10.771218487395025,17.46666666666678,2.0166666666666595,12.550000000000113,5.214785377867059
traditional,10,28.008811285846633,42.566666666666954,12.11666666666671,27.600000000000165,10.348572012126864
traditional,11,31.595173961840896,42.566666666666954,15.30000000000013,32.65000000000027,7.805500794415676
traditional,12,45.823430550844755,67.66666666666731,15.30000000000013,47.75833333333387,15.106520646074415
traditional,13,45.823430550844755,67.66666666666731,15.30000000000013,47.75833333333387,15.106520646074415
traditional,14,43.63563235785302,67.66666666666731,2.316666666666818,49.075000000000536,21.096913892355104
traditional,15,15.48580256407641,32.7666666666669,2.2500000000001252,14.175000000000125,10.78995092642686
traditional,16,16.810804700236982,32.7666666666669,2.499999999999991,14.166666666666792,9.71150588094788
traditional,17,34.22625931019106,57.86666666666709,5.499999999999904,33.625000000000256,15.444384209930016
traditional,18,36.13155973596982,57.86666666666709,5.499999999999904,37.75000000000037,13.284649242934819
traditional,19,52.91026716490052,82.96666666666744,15.300000000000132,53.1416666666672,19.119393005858885
traditional,20,52.91026716490052,82.96666666666744,15.300000000000132,53.1416666666672,19.119393005858885
traditional,21,51.82948692813252,82.96666666666744,2.8000000000001535,54.80833333333391,23.383687294567817
traditional,22,23.084408023974607,48.06666666666701,2.8000000000001535,21.233333333333526,15.076627819708607
traditional,23,24.07572018768128,48.06666666666701,3.2166666666666557,21.233333333333526,14.056593162891375
