control_type,hour,day,intersection_id,intersection_type,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std,vehicle_count,vehicles_waited,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits
traditional,0,0,T1,highway_low,0.0,0.0,inf,0.0,0.0,829,0,0,0,0,0
traditional,1,0,T1,highway_low,1.6857142857142797,2.199999999999992,1.2999999999999954,1.2999999999999954,0.4453844933748526,771,7,7,3,0,0
traditional,2,0,T1,highway_low,7.046666666666681,12.300000000000031,1.2999999999999954,11.400000000000034,5.033999955855756,829,15,18,9,2,0
traditional,3,0,T1,highway_low,20.039130434782727,27.300000000000157,11.400000000000034,22.400000000000176,6.331133501812305,898,23,33,9,13,0
traditional,4,0,T1,highway_low,28.712903225806723,37.400000000000375,21.500000000000178,26.400000000000162,5.597104201482092,828,31,52,9,25,0
traditional,5,0,T1,highway_low,39.364102564103,52.40000000000052,25.100000000000342,37.400000000000375,9.559033509226113,1505,39,75,9,44,0
traditional,6,0,T1,highway_low,39.364102564103,52.40000000000052,25.100000000000342,37.400000000000375,9.559033509226113,1567,39,75,9,44,0
traditional,7,0,T1,highway_low,33.1483870967746,52.40000000000052,1.6000000000001435,42.40000000000046,20.071997360594455,4895,31,102,9,48,0
traditional,8,0,T1,highway_low,8.097142857142947,17.500000000000114,1.6000000000001435,6.800000000000061,6.074183576617458,5466,35,137,13,63,0
traditional,9,0,T1,highway_low,10.540000000000067,17.500000000000114,1.8999999999999932,12.60000000000013,5.189395780958416,1432,35,176,13,47,0
traditional,10,0,T1,highway_low,27.56170212765977,42.60000000000029,12.000000000000043,27.700000000000166,10.23578522783781,2962,47,219,13,90,0
traditional,11,0,T1,highway_low,31.416363636363904,42.60000000000029,15.300000000000129,32.600000000000236,7.727324919609894,2410,55,266,13,102,0
traditional,12,0,T1,highway_low,45.37462686567212,67.70000000000064,15.300000000000129,47.90000000000054,14.953413659919107,3113,67,317,13,157,0
traditional,13,0,T1,highway_low,45.37462686567212,67.70000000000064,15.300000000000129,47.90000000000054,14.953413659919107,3440,67,317,13,157,0
traditional,14,0,T1,highway_low,42.86779661016996,67.70000000000064,2.200000000000152,49.00000000000054,21.133798464023503,3030,59,372,13,161,0
traditional,15,0,T1,highway_low,15.067796610169626,32.80000000000023,2.200000000000152,14.10000000000013,10.637771537341262,2851,59,435,17,188,0
traditional,16,0,T1,highway_low,16.54137931034495,32.80000000000023,2.499999999999991,14.200000000000127,9.62511145448704,4513,58,501,15,173,0
traditional,17,0,T1,highway_low,33.98108108108133,57.90000000000042,5.499999999999904,33.300000000000246,15.194074909147359,4938,74,572,15,260,0
traditional,18,0,T1,highway_low,35.76296296296325,57.90000000000042,5.499999999999904,38.100000000000314,13.243385905167875,4827,81,645,15,270,0
traditional,19,0,T1,highway_low,52.84623655914033,83.00000000000077,15.300000000000132,52.700000000000536,18.818268172691,2239,93,724,15,353,0
traditional,20,0,T1,highway_low,52.84623655914033,83.00000000000077,15.300000000000132,52.700000000000536,18.818268172691,2207,93,724,15,353,0
traditional,21,0,T1,highway_low,51.90581395348891,83.00000000000077,2.8000000000001535,54.55000000000058,22.755599130309648,2063,86,805,15,357,0
traditional,22,0,T1,highway_low,22.832926829268477,48.10000000000034,2.8000000000001535,20.800000000000196,14.796992565878014,791,82,896,19,384,0
traditional,23,0,T1,highway_low,23.580722891566438,48.10000000000034,3.099999999999989,20.800000000000196,13.867092517868254,837,83,989,19,371,0
traditional,0,1,T1,highway_low,0.0,0.0,inf,0.0,0.0,702,0,0,0,0,0
traditional,1,1,T1,highway_low,1.8142857142857078,2.199999999999992,1.2999999999999954,2.199999999999992,0.4453844933748526,797,7,7,4,0,0
traditional,2,1,T1,highway_low,7.260000000000013,12.300000000000031,1.2999999999999954,11.400000000000034,5.1102250439682395,702,15,19,10,2,0
traditional,3,1,T1,highway_low,20.182608695652288,27.300000000000157,11.400000000000034,22.400000000000176,6.242675859786403,817,23,34,10,13,0
traditional,4,1,T1,highway_low,28.81935483870995,37.400000000000375,21.500000000000178,27.300000000000157,5.690706592265288,774,31,54,10,25,0
traditional,5,1,T1,highway_low,39.48461538461582,52.40000000000052,25.100000000000342,37.400000000000375,9.585767720990864,1602,39,77,10,44,0
traditional,6,1,T1,highway_low,39.48461538461582,52.40000000000052,25.100000000000342,37.400000000000375,9.585767720990864,1665,39,77,10,44,0
traditional,7,1,T1,highway_low,33.300000000000395,52.40000000000052,1.6000000000001435,42.40000000000046,20.005757235872167,4097,31,105,10,48,0
traditional,8,1,T1,highway_low,8.297142857142946,17.500000000000114,1.6000000000001435,7.500000000000057,5.975210012533268,5232,35,140,14,63,0
traditional,9,1,T1,highway_low,10.655882352941243,17.500000000000114,2.5999999999999908,12.70000000000004,5.1657350240890985,1861,34,179,12,48,0
traditional,10,1,T1,highway_low,28.015217391304535,42.60000000000029,12.70000000000004,27.800000000000168,10.10079565078067,3070,46,222,12,91,0
traditional,11,1,T1,highway_low,31.362962962963223,42.60000000000029,15.300000000000129,32.20000000000033,7.77044010137132,2863,54,269,12,102,0
traditional,12,1,T1,highway_low,45.528787878788364,67.70000000000064,15.300000000000129,47.90000000000054,15.114600257863541,3166,66,320,12,157,0
traditional,13,1,T1,highway_low,45.528787878788364,67.70000000000064,15.300000000000129,47.90000000000054,15.114600257863541,3025,66,320,12,157,0
traditional,14,1,T1,highway_low,43.64482758620738,67.70000000000064,2.900000000000148,49.15000000000053,20.652487304604072,2981,58,374,12,160,0
traditional,15,1,T1,highway_low,15.415517241379446,32.80000000000023,2.499999999999991,14.250000000000124,10.582969430828102,3459,58,437,16,187,0
traditional,16,1,T1,highway_low,16.567796610169612,32.80000000000023,2.499999999999991,14.200000000000124,9.554809609327572,4302,59,503,16,174,0
traditional,17,1,T1,highway_low,33.92162162162187,57.90000000000042,5.499999999999904,32.85000000000025,15.398168285855846,4315,74,573,16,261,0
traditional,18,1,T1,highway_low,35.896341463414934,57.90000000000042,5.499999999999904,37.70000000000041,13.161320316319767,4704,82,647,16,273,0
traditional,19,1,T1,highway_low,52.50851063829842,83.00000000000077,15.300000000000132,53.50000000000053,19.03940292496734,2228,94,725,16,355,0
traditional,20,1,T1,highway_low,52.50851063829842,83.00000000000077,15.300000000000132,53.50000000000053,19.03940292496734,2142,94,725,16,355,0
