intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,vehicles_simulated,vehicles_waited,wait_time_max,wait_time_min,wait_time_median,wait_time_std,wait_episodes,red_light_waits,yellow_light_waits,congestion_waits,day
T1,traditional,0,1616,83,0.0,0.0,148.03210874937824,42.973,98.83789999999999,0,highway_low,8,0,0.0,inf,0.0,0.0,0,0,0,0,0
T1,traditional,1,1795,91,1.7285714285714224,0.0,150.63496700970006,50.00901333333334,115.02073066666668,0,highway_low,16,7,2.199999999999992,1.2999999999999954,1.999999999999993,0.3768830273792249,7,4,0,0,0
T1,traditional,2,1830,91,7.053333333333348,0.0,161.30764666153775,54.487924666666686,125.32222673333337,0,highway_low,24,15,12.300000000000031,1.2999999999999954,11.400000000000034,4.996380912442766,18,11,1,0,0
T1,traditional,3,1748,88,20.03478260869577,0.0,160.77000845512097,58.902153301127285,162.56994311111131,0,highway_low,32,23,27.300000000000157,11.400000000000034,22.200000000000173,6.357030253852341,33,11,12,0,0
T1,traditional,4,1932,96,28.853333333333595,0.0,153.81346838959936,72.12474577777795,199.06429834666713,0,highway_low,40,30,37.400000000000375,21.500000000000178,27.100000000000158,5.660667412554497,51,11,23,0,0
T1,traditional,5,3424,172,39.75526315789517,0.0,153.6725953148489,159.55837714425,440.3811209181299,0,highway_low,48,38,52.40000000000052,25.100000000000342,39.55000000000042,9.389767593346766,74,11,42,0,0
T1,traditional,6,3172,164,39.75526315789517,0.0,149.26058564805822,144.7794010867451,399.5911469994165,0,highway_low,56,38,52.40000000000052,25.100000000000342,39.55000000000042,9.389767593346766,74,11,42,0,0
T1,traditional,7,10585,518,33.14516129032298,0.0,139.31398291006946,659.6173596774211,1820.543912709682,0,highway_low,64,31,52.40000000000052,1.6000000000001435,42.40000000000046,20.087355013181917,100,11,47,0,0
T1,traditional,8,9601,448,8.250000000000092,0.0,136.70475986837954,503.6832000000003,1158.4713600000005,0,highway_low,72,34,17.500000000000114,1.6000000000001435,7.150000000000059,6.110802873985229,134,15,62,0,0
T1,traditional,9,3788,179,10.752941176470657,0.0,142.6701574542711,187.62543560784323,517.8462022776472,0,highway_low,80,34,17.500000000000114,1.8999999999999932,12.550000000000082,5.0953978828719055,171,13,48,0,0
T1,traditional,10,7135,348,27.52173913043498,0.0,138.18718689843976,357.25755000000044,986.030838000001,0,highway_low,88,46,42.60000000000029,12.000000000000043,27.35000000000017,10.381273127995227,213,13,90,0,0
T1,traditional,11,5927,304,31.543396226415364,0.0,146.26344394948728,304.61995698113265,840.751081267926,0,highway_low,96,53,42.60000000000029,15.300000000000129,32.20000000000033,7.8211737147929306,257,13,101,0,0
T1,traditional,12,6892,352,45.82343750000049,0.0,159.32873778014104,386.7202057031261,1067.347767740628,0,highway_low,104,64,67.70000000000064,15.300000000000129,47.90000000000054,14.867316736169906,306,13,154,0,0
T1,traditional,13,6231,302,45.82343750000049,0.0,145.06835902184005,349.638405156251,965.0019982312526,0,highway_low,112,64,67.70000000000064,15.300000000000129,47.90000000000054,14.867316736169906,306,13,154,0,0
T1,traditional,14,6860,372,42.95614035087766,0.0,140.00695686912366,378.5041105263169,1044.6713450526345,0,highway_low,120,57,67.70000000000064,2.200000000000152,49.100000000000534,21.348741838468435,356,13,159,0,0
T1,traditional,15,6291,331,15.20175438596505,0.0,148.86927313437408,289.44428157894765,798.8662171578954,0,highway_low,128,57,32.80000000000023,2.200000000000152,14.200000000000124,10.705261720344753,416,16,186,0,0
T1,traditional,16,10587,512,16.640350877193107,0.0,144.81836419928072,590.5536884210532,1629.9281800421065,0,highway_low,136,57,32.80000000000023,2.499999999999991,14.200000000000124,9.56352463193663,478,15,171,0,0
T1,traditional,17,8469,436,33.87083333333358,0.0,147.46762262544618,530.0880332500008,1463.042971770002,0,highway_low,144,72,57.90000000000042,5.499999999999904,32.85000000000025,15.417184112937957,546,15,253,0,0
T1,traditional,18,9388,490,35.920000000000286,0.0,145.15038314708428,595.2617088000011,1642.922316288003,0,highway_low,152,80,57.90000000000042,5.499999999999904,37.70000000000041,13.107787761479926,616,15,265,0,0
T1,traditional,19,4661,237,52.35000000000054,0.0,156.40384559576256,258.4903725925934,713.4334283555578,0,highway_low,160,92,83.00000000000077,15.300000000000132,53.05000000000054,19.06427058776403,692,15,345,0,0
T1,traditional,20,4774,215,52.35000000000054,0.0,137.539706385015,266.7890574074083,736.3377984444468,0,highway_low,168,92,83.00000000000077,15.300000000000132,53.05000000000054,19.06427058776403,692,15,345,0,0
T1,traditional,21,4513,228,51.225000000000534,0.0,136.3720999211505,246.00192004629707,678.9652993277799,0,highway_low,176,84,83.00000000000077,2.8000000000001535,54.55000000000058,23.560615214499894,769,15,349,0,0
T1,traditional,22,1657,74,22.666250000000183,0.0,153.37354368582783,56.73058996759269,156.57642831055583,0,highway_low,184,80,48.10000000000034,2.8000000000001535,20.800000000000196,15.02570251061504,857,19,373,0,0
T1,traditional,23,1778,83,23.821518987341953,0.0,142.78263093942672,62.335418715424396,172.0457556545713,0,highway_low,192,79,48.10000000000034,3.099999999999989,20.800000000000196,14.015503810415426,945,19,356,0,0
T1,traditional,0,1951,97,0.0,0.0,162.0381744983006,54.41781944444444,125.1609847222222,0,highway_low,8,0,0.0,inf,0.0,0.0,0,0,0,0,1
T1,traditional,1,1743,92,1.7624999999999937,0.0,154.84779030212496,48.215793125,110.89632418749999,0,highway_low,16,8,2.199999999999992,1.2999999999999954,1.999999999999993,0.36379080527137986,8,4,0,0,1
T1,traditional,2,1631,81,6.781250000000013,0.0,157.18330808317523,47.15520196759261,108.456964525463,0,highway_low,24,16,12.300000000000031,1.2999999999999954,6.800000000000013,5.033539851585581,19,11,1,0,1
T1,traditional,3,1768,101,20.45416666666679,0.0,150.70881217108402,59.95547157407414,165.4771015444446,0,highway_low,32,24,27.300000000000157,11.400000000000034,22.700000000000173,6.363239424398784,35,11,13,0,1
T1,traditional,4,1590,68,28.72500000000026,0.0,143.36903890805394,57.26442416666681,158.0498107000004,0,highway_low,40,32,37.400000000000375,22.200000000000173,27.100000000000158,5.439094593772092,54,11,25,0,1
T1,traditional,5,3389,184,39.76250000000043,0.0,150.26317877819557,157.4119454398153,434.4569694138902,0,highway_low,48,40,52.40000000000052,25.100000000000342,39.55000000000042,9.719971386274832,78,11,45,0,1
T1,traditional,6,3580,184,39.76250000000043,0.0,145.55731434635715,169.0202693518524,466.49594341111253,0,highway_low,56,40,52.40000000000052,25.100000000000342,39.55000000000042,9.719971386274832,78,11,45,0,1
T1,traditional,7,9595,511,33.8687500000004,0.0,149.57975495632493,600.6640586250015,1657.832801805004,0,highway_low,64,32,52.40000000000052,1.6000000000001435,44.9500000000005,20.073714739367656,105,11,49,0,1
T1,traditional,8,10310,514,8.483333333333423,0.0,150.04306447134795,541.8874140000004,1246.3410522000008,0,highway_low,72,36,17.500000000000114,1.6000000000001435,7.600000000000058,6.185399475108051,141,15,65,0,1
T1,traditional,9,2962,153,10.813888888888956,0.0,141.57561375195164,133.45380950000006,368.3325142200001,0,highway_low,80,36,17.500000000000114,1.8999999999999932,12.60000000000013,5.200595733918833,180,13,51,0,1
T1,traditional,10,6684,315,28.04042553191509,0.0,156.68436195735254,335.82755042553237,926.8840391744693,0,highway_low,88,47,42.60000000000029,12.000000000000043,27.700000000000166,10.525241384495803,223,13,95,0,1
T1,traditional,11,7266,378,31.82545454545481,0.0,144.88028892829067,374.0840232727279,1032.471904232729,0,highway_low,96,55,42.60000000000029,15.300000000000129,32.80000000000024,7.792145653431949,270,13,107,0,1
T1,traditional,12,5771,295,45.69402985074675,0.0,162.62435752464594,323.57600223880695,893.069766179107,0,highway_low,104,67,67.70000000000064,15.300000000000129,47.90000000000054,15.259661784920329,321,13,162,0,1
T1,traditional,13,6195,322,45.69402985074675,0.0,142.46209291068106,347.32174291044873,958.6080104328383,0,highway_low,112,67,67.70000000000064,15.300000000000129,47.90000000000054,15.259661784920329,321,13,162,0,1
T1,traditional,14,5181,255,43.230508474576745,0.0,159.77550432105915,281.9716367419971,778.2417174079118,0,highway_low,120,59,67.70000000000064,2.200000000000152,49.200000000000536,21.453412309967412,376,13,166,0,1
T1,traditional,15,6787,356,15.461016949152677,0.0,147.64507818323293,312.8203091525427,863.3840532610178,0,highway_low,128,59,32.80000000000023,2.200000000000152,14.300000000000125,10.934318807286314,439,17,193,0,1
