control_type,hour,wait_time,wait_time_max,wait_time_min,wait_time_median,wait_time_std
ai,0,14.002666666666778,14.264000000000113,inf,13.974000000000112,0.19438068674713327
ai,1,9.68154761904767,14.480000000000114,inf,9.68800000000005,4.562625931905374
ai,2,9.908857142857196,14.632000000000117,inf,10.162000000000056,4.588056375130613
ai,3,10.060761904761959,14.720000000000118,inf,10.522000000000062,4.539017544212238
ai,4,10.08526190476196,14.744000000000119,inf,10.554000000000062,4.54463589518864
ai,5,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,6,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,7,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,8,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,9,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,10,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,11,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,12,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,13,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,14,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,15,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,16,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,17,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,18,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,19,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,20,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,21,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,22,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
ai,23,10.114761904761961,14.78400000000012,inf,10.582000000000065,4.544226880160795
traditional,0,0.0,0.0,inf,0.0,0.0
traditional,1,1.8009428571428507,2.183999999999992,1.2999999999999954,1.8879999999999932,0.3669983183849616
traditional,2,6.836135714285728,12.300000000000033,1.2999999999999954,7.178000000000014,5.071454891020623
traditional,3,20.484882514586985,27.284000000000155,11.456000000000033,22.576000000000178,6.287274692570028
traditional,4,28.76668111673196,37.400000000000375,21.732000000000177,26.95000000000016,5.540325107042941
traditional,5,39.80023535839553,52.38400000000051,25.100000000000342,39.63400000000042,9.662243950612735
traditional,6,39.80023535839553,52.38400000000051,25.100000000000342,39.63400000000042,9.662243950612735
traditional,7,33.926515207079404,52.38400000000051,1.6560000000001431,44.300000000000495,19.92997167660671
traditional,8,8.450708299380446,17.484000000000115,1.6240000000001316,7.388000000000059,6.15713535419424
traditional,9,10.754832669838825,17.484000000000115,1.9279999999999933,12.550000000000093,5.243317566355601
traditional,10,27.837267751417436,42.584000000000295,12.056000000000042,27.476000000000166,10.397137600033114
traditional,11,31.599259903290548,42.584000000000295,15.30000000000013,32.57800000000026,7.829598359969875
traditional,12,45.729303444970974,67.68400000000064,15.30000000000013,47.78600000000054,15.102590189918708
traditional,13,45.729303444970974,67.68400000000064,15.30000000000013,47.78600000000054,15.102590189918708
traditional,14,43.23401553304548,67.68400000000064,2.2560000000001517,49.17400000000053,21.250393262193676
traditional,15,15.335103994005644,32.78400000000023,2.224000000000139,14.210000000000125,10.790698790397842
traditional,16,16.713264182026336,32.78400000000023,2.527999999999991,14.186000000000123,9.675674716132114
traditional,17,33.91138102821692,57.88400000000041,5.499999999999904,32.96600000000025,15.443928010477112
traditional,18,35.93232196303288,57.88400000000041,5.499999999999904,37.45800000000037,13.226799476518028
traditional,19,52.59759817041244,82.98400000000076,15.300000000000132,53.200000000000536,19.011626935063322
traditional,20,52.59759817041244,82.98400000000076,15.300000000000132,53.200000000000536,19.011626935063322
traditional,21,51.464293066826194,82.98400000000076,2.8000000000001535,54.28400000000056,23.439169712100714
traditional,22,22.743959399437717,48.084000000000344,2.8000000000001535,20.548000000000183,15.069820980659332
traditional,23,23.813123732283646,48.084000000000344,3.099999999999989,20.67000000000019,14.068251115271996
