intersection_id,control_type,hour,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,emergency_preemption_count,intersection_type,day
T1,traditional,0,4833,243,31.598275773059928,2.699649871894527,146.14415986633273,238.03424132362352,656.9745060532009,0,highway_high,0
T1,traditional,1,4514,200,28.93093230028928,1.9945557313575302,143.210535764943,212.9254517889982,587.674246937635,0,highway_high,0
T1,traditional,2,4660,217,31.352689592910444,1.6474911049801289,139.06506883559746,226.18301790782957,624.2651294256095,0,highway_high,0
T1,traditional,3,4703,233,32.609129644036244,2.199677471880235,163.85433272747184,230.8766892121631,637.21966222557,0,highway_high,0
T1,traditional,4,5272,250,29.313813233584483,2.395975910902708,140.6055560672709,264.52579586265,730.091196580914,0,highway_high,0
T1,traditional,5,9047,451,32.80647621543053,2.7690333389393866,144.09660648348682,468.78733150306016,1293.8530349484458,0,highway_high,0
T1,traditional,6,9734,561,33.85537748507098,3.5973931312785923,144.40650560840638,507.77670140655096,1401.4636958820804,0,highway_high,0
T1,traditional,7,24119,1237,44.83557664641174,2.493765566328836,164.82590101056226,1614.6926536847648,4456.55172416995,0,highway_high,0
T1,traditional,8,28973,1445,50.23222504936135,4.977954022975002,135.71532092721037,2001.645183300794,5524.540705910191,0,highway_high,0
T1,traditional,9,8750,469,43.14173864687622,4.864235820835923,139.7579135921597,579.9861244114261,1600.7617033755357,0,highway_high,0
T1,traditional,10,19337,945,37.10104275303855,2.0813819047778437,158.99524453880875,1029.480623494313,2841.366520844304,0,highway_high,0
T1,traditional,11,19930,996,34.9302054010833,1.7607838529423163,136.56340098602308,1046.8624679023847,2889.340411410581,0,highway_high,0
T1,traditional,12,19991,981,40.70806984532265,2.697335860603035,148.29813448528057,1088.12892434864,3003.235831202246,0,highway_high,0
T1,traditional,13,18745,927,37.16465675919128,3.5745413981409166,151.43405964711386,998.3564096854639,2755.46369073188,0,highway_high,0
T1,traditional,14,16471,836,36.51732207540134,3.6350586784093,159.3253424934815,873.7452972120138,2411.537020305158,0,highway_high,0
T1,traditional,15,15928,818,37.88392596948054,3.593827479333496,155.563233330605,852.035184540008,2351.617109330422,0,highway_high,0
T1,traditional,16,20914,1043,46.12651575509638,4.674084753546456,153.93013209524483,1410.8979726348855,3894.078404472283,0,highway_high,0
T1,traditional,17,25442,1294,45.14493089524871,4.207784426478181,145.0444042041198,1706.4984121014188,4709.935617399915,0,highway_high,0
T1,traditional,18,23180,1210,50.00458053039813,3.7184347874046932,150.6139914040215,1599.4620459710727,4414.515246880161,0,highway_high,0
T1,traditional,19,10004,539,46.93791527783326,5.356318712498747,156.33682120726868,565.0473645405998,1559.5307261320552,0,highway_high,0
T1,traditional,20,11893,595,35.893504886321935,3.8116248715405012,150.43749529711013,628.3643184986829,1734.2855190563646,0,highway_high,0
T1,traditional,21,11447,604,34.133329839609246,2.0685864777875276,135.3732079989508,598.1815868042041,1650.9811795796033,0,highway_high,0
T1,traditional,22,4753,238,35.28173044143173,3.1614356283464193,160.8708479823046,238.42416808473985,658.0507039138819,0,highway_high,0
T1,traditional,23,4122,203,33.36292832925192,3.337358745249333,155.8863467801193,194.32616142186657,536.3402055243516,0,highway_high,0
T1,traditional,0,4426,202,35.801389086086765,2.870806649605771,161.35887720609088,217.26509253322996,599.6516553917146,0,highway_high,1
T1,traditional,1,5209,257,32.08642203731067,3.620477740996782,153.70968212184252,264.8011746034239,730.8512419054498,0,highway_high,1
T1,traditional,2,4041,181,30.967527505146847,3.1397734414877405,143.1796003318437,186.08287433652845,513.5887331688184,0,highway_high,1
T1,traditional,3,4607,229,35.4824352712634,2.6661634475347067,161.19013905904058,228.8819217919328,631.7141041457344,0,highway_high,1
T1,traditional,4,5664,302,30.236243603319416,3.337298500010542,139.01653464002032,288.67246842152304,796.7360128434035,0,highway_high,1
T1,traditional,5,7920,382,34.64723777296944,3.7982342303514947,161.89412348870258,415.27402064343295,1146.1562969758747,0,highway_high,1
T1,traditional,6,9151,454,37.8121831756166,2.205545601282985,149.22225708149654,489.3238870987743,1350.5339283926169,0,highway_high,1
T1,traditional,7,27274,1367,42.68355341235394,5.477779317540815,154.21973441985753,1802.7983768534227,4975.723520115446,0,highway_high,1
T1,traditional,8,26661,1348,45.079138166691386,4.076312082966768,142.1253171138888,1787.5886901155009,4933.744784718781,0,highway_high,1
T1,traditional,9,8194,411,43.21620339589374,5.0654656269430545,151.63374347073068,543.287193001366,1499.4726526837696,0,highway_high,1
T1,traditional,10,20180,978,37.760317235832865,4.19131704586084,159.74116971530194,1078.8410566003054,2977.6013162168424,0,highway_high,1
T1,traditional,11,17026,864,35.5510305040639,2.6882846353255534,152.5987775176888,897.676801614205,2477.5879724552055,0,highway_high,1
T1,traditional,12,15772,811,41.07787608193033,4.193265185471416,143.3296314434711,860.3836443869941,2374.6588585081035,0,highway_high,1
T1,traditional,13,16450,820,39.87535710718862,2.4006721703918825,136.83773720874973,890.9133760563733,2458.92091791559,0,highway_high,1
T1,traditional,14,18512,903,41.31505227064805,3.498731069863771,161.6943184217256,1011.3150625478672,2791.229572632113,0,highway_high,1
T1,traditional,15,19403,960,39.310866354835184,2.9193966138191754,160.90883821289998,1047.1079941202436,2890.0180637718718,0,highway_high,1
T1,traditional,16,21972,1059,42.67469963053975,5.422231415619466,157.4266482350519,1452.2478101595407,4008.203956040332,0,highway_high,1
T1,traditional,17,23589,1127,45.408499724467674,2.654594633706833,149.88263008201358,1584.5577446164896,4373.3793751415105,0,highway_high,1
T1,traditional,18,22395,1135,49.833666392587034,3.353608603939684,154.78574850228628,1543.6719835095112,4260.53467448625,0,highway_high,1
T1,traditional,19,13435,648,50.628165896526895,3.37478502860254,158.00767238207538,775.2071908275985,2139.5718466841718,0,highway_high,1
T1,traditional,20,13142,648,41.97141353606395,3.5049628549431047,161.96109384265333,720.7769362284645,1989.3443439905618,0,highway_high,1
T1,traditional,21,12551,614,38.91010634433077,3.2547895717277537,147.91688345088042,675.696205425046,1864.9215269731267,0,highway_high,1
T1,traditional,22,5114,272,35.74819539518623,1.8159950107676972,155.92988300013715,264.38330712261006,729.6979276584037,0,highway_high,1
T1,traditional,23,4942,260,33.772281556627775,3.5721492608116354,149.41271891768383,249.04354794548524,687.3601923295392,0,highway_high,1
T1,traditional,0,4881,216,31.706217788687923,3.2632483237694037,158.47895701842043,241.5247375713475,666.608275696919,0,highway_high,2
T1,traditional,1,4764,230,36.80263593912605,2.1164920199414032,150.9024475166323,241.61346957219112,666.8531760192475,0,highway_high,2
T1,traditional,2,5274,284,37.79725284834959,4.9156572673766235,152.71837339341482,279.42511995612836,771.2133310789142,0,highway_high,2
T1,traditional,3,4185,186,32.59692055912606,2.1519496113384067,153.15174594622115,197.22567867790147,544.342873151008,0,highway_high,2
T1,traditional,4,4636,221,36.262712248339625,2.3818198014869534,154.63778646870387,231.9788816448052,640.2617133396624,0,highway_high,2
T1,traditional,5,9364,460,34.20980135559032,4.068312524190331,136.8387457373361,489.56802324836747,1351.207744165494,0,highway_high,2
T1,traditional,6,9249,466,37.65625675408992,4.297103642742025,150.23669117622987,493.98865342091693,1363.4086834417305,0,highway_high,2
T1,traditional,7,28851,1458,43.795713745971284,5.803128351825638,147.8474087397496,1919.7685112622235,5298.561091083736,0,highway_high,2
T1,traditional,8,26264,1290,48.29497163650416,4.040471977622371,154.52483149277484,1794.3936368185089,4952.526437619084,0,highway_high,2
T1,traditional,9,8907,431,48.72264688932633,6.761351814239908,145.84880152404062,609.9673376140227,1683.5098518147024,0,highway_high,2
T1,traditional,10,19635,1009,36.88412332892843,3.242263842655484,154.19367191327981,1043.9440792542937,2881.28565874185,0,highway_high,2
T1,traditional,11,17035,819,38.90045722791563,4.077663765360204,137.0056752391558,917.0314151009752,2531.0067056786916,0,highway_high,2
T1,traditional,12,16346,847,40.19861081290387,4.541465316251971,155.81850282164,886.8851776277751,2447.803090252659,0,highway_high,2
T1,traditional,13,20285,969,35.99099265079318,2.0953880169028074,141.97858486983674,1072.5275088577166,2960.1759244472973,0,highway_high,2
T1,traditional,14,18562,967,38.61819170960906,4.698637109950395,137.79163951891317,997.528355130941,2753.1782601613972,0,highway_high,2
T1,traditional,15,20483,998,43.15200618018276,2.558260608458266,136.84108987557076,1131.3593065696923,3122.5516861323504,0,highway_high,2
T1,traditional,16,24626,1239,45.812374244378894,6.5960917511942085,160.55972801119998,1658.183880019514,4576.587508853858,0,highway_high,2
T1,traditional,17,26066,1292,44.89131130625206,6.954941597724941,143.47803618318147,1745.6495087754101,4817.992644220131,0,highway_high,2
T1,traditional,18,23878,1207,48.439270869889256,3.8281672764321466,160.24083781241444,1632.6458055081246,4506.102423202423,0,highway_high,2
T1,traditional,19,11124,563,46.32346269686236,4.8782748177577515,153.685143758407,626.0602698288333,1727.9263447275796,0,highway_high,2
T1,traditional,20,12224,650,36.078809958474,2.214219176727782,150.65628343986222,646.6538799675048,1784.764708710313,0,highway_high,2
T1,traditional,21,13278,653,40.424426889638404,3.9231084265131377,156.88358432442078,721.3853717608168,1991.0236260598542,0,highway_high,2
T1,traditional,22,4536,226,34.492597414761505,2.3999704717208403,153.4745589752345,222.60305036235397,614.3844190000968,0,highway_high,2
T1,traditional,23,5492,264,33.80135933037796,4.555373138798081,136.3939904786776,286.3663730386784,790.3711895867522,0,highway_high,2
T1,traditional,0,4307,239,37.56910824842965,4.214610886790817,152.12448353362882,212.03371122159103,585.2130429715912,0,highway_high,3
T1,traditional,1,4869,253,34.04394581989583,2.1302593481659398,148.1331110264838,244.37022872821308,674.461831289868,0,highway_high,3
T1,traditional,2,4693,201,34.92403854351844,2.6083589112728895,151.44902998423294,233.79082842640238,645.2626864568705,0,highway_high,3
T1,traditional,3,4685,236,34.63650281809123,3.3908682289771637,162.72415625388646,232.8400117453157,642.6384324170713,0,highway_high,3
T1,traditional,4,5237,276,35.79840335703613,4.822204270696839,157.88019963000212,273.2592764799513,754.1956030846657,0,highway_high,3
T1,traditional,5,9720,476,39.852701487250165,5.019292484559048,157.72974513272035,526.3515252905037,1452.73020980179,0,highway_high,3
T1,traditional,6,9144,459,40.17115892547568,4.778940387009471,135.68272242637192,496.0504035940527,1369.0991139195853,0,highway_high,3
T1,traditional,7,25960,1394,48.315676469189654,3.8722143308731978,163.8642078158449,1773.9248846115047,4896.032681527752,0,highway_high,3
T1,traditional,8,26937,1292,46.6087030353224,3.8205224138757172,146.42538177324514,1822.368934404084,5029.738258955271,0,highway_high,3
T1,traditional,9,8619,433,44.56778457976269,6.082086365773192,157.4719960524985,575.9781723418419,1589.6997556634833,0,highway_high,3
T1,traditional,10,19633,1031,42.94786438020029,3.218917012003878,147.34653522554888,1083.0827076345945,2989.3082730714805,0,highway_high,3
T1,traditional,11,19824,927,35.91877739808611,3.9601688133556077,148.59066022045127,1047.6926823495803,2891.631803284841,0,highway_high,3
T1,traditional,12,16371,866,40.44864491667736,5.1258798296126455,139.69858340127178,889.6776247043828,2455.5102441840963,0,highway_high,3
T1,traditional,13,17813,908,40.983433208701264,5.095794289273185,143.25131255819807,971.1221778558021,2680.297210882013,0,highway_high,3
T1,traditional,14,18915,945,38.18970798015744,3.98987066689403,150.9373252351528,1013.8091528727537,2798.1132619287996,0,highway_high,3
T1,traditional,15,19550,979,39.15248023199259,3.2382317637544045,160.22768092726315,1054.1422262167002,2909.4325443580924,0,highway_high,3
T1,traditional,16,25800,1268,47.96835647522241,4.867358938108389,154.08199827163398,1759.4431044360522,4856.062968243504,0,highway_high,3
T1,traditional,17,22421,1129,47.367939109294056,6.301705199199563,144.9571168046645,1523.6117211528276,4205.168350381804,0,highway_high,3
T1,traditional,18,18444,970,45.08897195557848,5.832989109339559,154.43312446243544,1236.6791906626154,3413.2345662288185,0,highway_high,3
T1,traditional,19,12737,633,48.085128625659934,6.355734652389514,138.0208780457867,724.2373700750609,1998.8951414071678,0,highway_high,3
T1,traditional,20,10401,497,42.71290887545997,2.857187164390501,158.94439526683794,572.9907032605787,1581.454340999197,0,highway_high,3
T1,traditional,21,12716,673,42.93536093839695,3.8037792740269625,163.7852174440612,701.3831600489975,1935.817521735233,0,highway_high,3
T1,traditional,22,4992,269,35.31711425545176,4.985262661013023,156.4620480402183,255.05543243412737,703.9529935181915,0,highway_high,3
T1,traditional,23,5002,244,37.04679076410218,3.5316103014890308,144.8837733659852,258.6107312732744,713.7656183142373,0,highway_high,3
T1,traditional,0,4031,179,32.861631626874285,3.6457302650245516,148.7701311380346,187.98825149317273,518.8475741211566,0,highway_high,4
T1,traditional,1,4213,207,31.78986631351924,2.9869311257352456,164.87512346095332,197.83919392113586,546.0361752223349,0,highway_high,4
T1,traditional,2,4329,207,33.2276726978727,3.512856338385854,162.50561453454003,207.2182952604513,571.9224949188455,0,highway_high,4
T1,traditional,3,5240,243,32.19381657219465,3.6597864986443516,154.75238608202164,267.32673280182416,737.8217825330346,0,highway_high,4
T1,traditional,4,4335,211,34.41708836015268,3.420314049488124,144.1181906061151,209.36792109832524,577.8554622313776,0,highway_high,4
T1,traditional,5,9341,469,36.62806574905056,2.7804121222655938,143.6954210174393,495.83502425172367,1368.5046669347573,0,highway_high,4
T1,traditional,6,8626,425,35.21271757168885,2.2897371034874836,142.31928339670569,453.76659102963356,1252.3957912417884,0,highway_high,4
T1,traditional,7,29544,1496,42.84518948070805,2.726568307431295,136.60356970478193,1954.742444119645,5395.089145770219,0,highway_high,4
T1,traditional,8,26619,1317,47.05473742325203,3.881466304573671,157.41730776914284,1805.469873535825,4983.096850958876,0,highway_high,4
T1,traditional,9,8554,452,50.64850825701204,4.849188762643414,164.57135193703581,592.3324196455089,1634.8374782216044,0,highway_high,4
T1,traditional,10,19756,998,36.70814835778601,1.8792644707183364,136.01430989652056,1049.1775712924818,2895.7300967672495,0,highway_high,4
T1,traditional,11,19262,996,41.96988037215846,1.8643897134473546,157.4670325187522,1056.4526581394578,2915.809336464903,0,highway_high,4
T1,traditional,12,17072,886,36.693663861918935,3.435619299772442,135.82479755309063,906.608251316541,2502.2387736336527,0,highway_high,4
T1,traditional,13,16955,882,32.910614645731506,3.4164287210979016,136.2811899929805,879.2133702277417,2426.628901828567,0,highway_high,4
T1,traditional,14,14405,729,37.10629287309744,1.7464613827129147,164.68507135932185,766.9117759697631,2116.6765016765457,0,highway_high,4
T1,traditional,15,14231,710,37.867046389877096,3.3045089897946105,151.4654733234756,761.2498631422238,2101.0496222725374,0,highway_high,4
T1,traditional,16,24969,1280,45.04356119864109,4.084108166153405,143.40964769064107,1673.6605730177089,4619.303181528876,0,highway_high,4
T1,traditional,17,23334,1144,50.32136615821168,4.531242104043423,156.17360431021388,1612.925346173998,4451.673955440234,0,highway_high,4
T1,traditional,18,24477,1216,49.15550160073971,3.62936331574577,151.57003718334187,1680.6168850548174,4638.502602751296,0,highway_high,4
T1,traditional,19,13138,652,43.65013127987064,4.651325046199105,161.66237782517666,727.7602240588552,2008.61821840244,0,highway_high,4
T1,traditional,20,10168,501,37.95131223399394,1.6723815933327828,152.6826653604686,544.0914720201561,1501.6924627756307,0,highway_high,4
T1,traditional,21,12802,644,35.12750981912376,3.3274851115704505,161.37348061890557,673.2173833534334,1858.079978055476,0,highway_high,4
T1,traditional,22,4273,220,37.9501722866177,3.0067387834981476,156.2761976098164,210.3130660528854,580.4640623059637,0,highway_high,4
T1,traditional,23,4285,197,34.437692925909346,3.62057403970708,145.55843281709684,206.16826194653027,569.0244029724234,0,highway_high,4
T1,traditional,0,4402,225,33.22935301713571,2.5457724065330165,139.853354492715,212.01425940061682,585.1593559457024,0,highway_high,5
T1,traditional,1,4825,259,38.529306036691686,1.93147747944171,163.68162700811754,248.56013399501512,686.0259698262416,0,highway_high,5
T1,traditional,2,4452,208,34.643605799830695,3.6606567389889215,158.3603900887152,217.34510712961244,599.8724956777303,0,highway_high,5
T1,traditional,3,4189,208,30.873394695724702,4.381243678388435,143.88448981582692,195.03524276907555,538.2972700426485,0,highway_high,5
T1,traditional,4,4518,202,38.67447625907689,4.358852690313387,154.46367703310995,227.63988707365047,628.2860883232753,0,highway_high,5
T1,traditional,5,9021,447,33.20354921289067,2.4212816183509696,142.64204530640686,468.6536845870903,1293.4841694603692,0,highway_high,5
T1,traditional,6,11148,567,36.458263338848745,3.5399687084483964,160.29852542126358,591.0534925602857,1631.3076394663883,0,highway_high,5
T1,traditional,7,31094,1559,48.395225244083846,6.14580449546617,143.85664631222903,2125.636857767336,5866.757727437846,0,highway_high,5
T1,traditional,8,30780,1609,49.73842986772529,4.92065515272934,149.74593060678544,2120.6317530461192,5852.943638407289,0,highway_high,5
T1,traditional,9,9408,470,50.72050683201773,5.946665667899674,143.9599993057141,651.65557092626,1798.5693757564773,0,highway_high,5
T1,traditional,10,20980,1005,39.2822830268976,4.715127425078244,142.39206430247424,1132.1469583084229,3124.725604931247,0,highway_high,5
T1,traditional,11,15655,760,38.43364563271505,2.6337989685273993,137.00633442904245,840.3247615626344,2319.296341912871,0,highway_high,5
T1,traditional,12,17658,935,38.82166270171496,1.9147859076411444,163.69213995908595,950.0566533990019,2622.1563633812452,0,highway_high,5
T1,traditional,13,18151,905,37.20798341848225,2.984680272584491,151.5896050849397,967.0072166849995,2668.9399180505984,0,highway_high,5
T1,traditional,14,19020,897,42.7384720322234,2.432988566100412,162.3614930574846,1048.0722935574533,2892.6795302185706,0,highway_high,5
T1,traditional,15,19890,1063,37.281694688106796,4.60304784564677,154.84231120647596,1060.1958594243265,2926.1405720111406,0,highway_high,5
T1,traditional,16,24857,1235,48.70831274334908,4.0100291606987195,143.8906805058308,1702.3082323377266,4698.370721252125,0,highway_high,5
T1,traditional,17,27838,1362,44.52317493684722,3.182475101268684,147.82103410606592,1860.2718336208768,5134.35026079362,0,highway_high,5
T1,traditional,18,24354,1289,49.97258419242296,2.8544446231298632,149.6138276124257,1680.0716107247854,4636.997645600407,0,highway_high,5
T1,traditional,19,12114,574,48.739390360228704,5.819358673125331,155.46665009721883,691.441091147906,1908.3774115682204,0,highway_high,5
T1,traditional,20,11975,639,38.507629231551114,4.312017844411178,142.6661051633823,643.0632700011663,1774.8546252032188,0,highway_high,5
T1,traditional,21,12121,609,36.24469565482643,3.647337109977406,145.95141923454545,641.8842847410438,1771.6006258852806,0,highway_high,5
T1,traditional,22,5182,253,35.1530814790297,4.674793501623936,140.2504551930665,268.22193056543796,740.2925283606087,0,highway_high,5
T1,traditional,23,4581,223,37.12481327451897,2.105751170877048,163.80481772349262,229.65045944977462,633.8352680813779,0,highway_high,5
T1,traditional,0,4601,224,32.336512344689176,4.143658158374255,161.5158334920087,223.73391833183078,617.505614595853,0,highway_high,6
T1,traditional,1,5230,247,33.66463169642974,2.6770574024700498,155.82109155620583,269.1565008078311,742.8719422296138,0,highway_high,6
T1,traditional,2,4036,183,34.959420030482036,4.760260188465969,140.17057598331562,191.0171175130546,527.2072443360306,0,highway_high,6
T1,traditional,3,5003,222,32.326800322341,3.460452845047254,149.85159102976024,250.84055130601732,692.3199216046077,0,highway_high,6
T1,traditional,4,4430,197,39.24808786867228,3.656268848251969,154.27784539147058,222.6937148403972,614.6346529594962,0,highway_high,6
T1,traditional,5,10678,553,36.1176056363209,2.3352655566446567,159.24167376616884,564.928712896195,1559.203247593498,0,highway_high,6
T1,traditional,6,9357,453,41.51365697793455,3.704834702816695,150.8343647464347,511.73511318797733,1412.3889123988172,0,highway_high,6
T1,traditional,7,30401,1530,48.70145029181768,3.09130556196169,145.16339823195622,2081.9675391930177,5746.230408172728,0,highway_high,6
T1,traditional,8,27944,1365,45.587895950527646,3.2236276039893745,136.14700722937138,1879.2246568192927,5186.660052821247,0,highway_high,6
T1,traditional,9,9176,458,45.35323655276664,2.913868993685923,156.53795224448314,616.0867024252353,1700.3992986936494,0,highway_high,6
T1,traditional,10,17837,906,35.60790565992325,2.417871517119528,155.51925482571502,940.8274503426103,2596.683762945604,0,highway_high,6
T1,traditional,11,18182,870,40.51775836925761,2.8967257745795,157.73057502937365,988.5023690001165,2728.2665384403213,0,highway_high,6
T1,traditional,12,19311,916,36.14727972532521,3.812401157987294,164.00843902853464,1022.0513105936899,2820.8616172385837,0,highway_high,6
T1,traditional,13,17228,841,35.71263136746222,2.8811377918093135,152.0049247924185,909.2448817452023,2509.515873616758,0,highway_high,6
T1,traditional,14,18679,900,42.42063315002118,4.587425309575098,147.4781927804369,1027.164725198553,2834.9746415480063,0,highway_high,6
T1,traditional,15,16983,802,35.41393746132694,3.0169891659754464,159.3621266382216,894.6573106551648,2469.2541774082547,0,highway_high,6
T1,traditional,16,24318,1177,49.46231892756177,5.541730133495737,151.74490988920158,1672.584711967978,4616.333805031618,0,highway_high,6
T1,traditional,17,22412,1131,49.64827931859323,4.4586565083094944,164.6608899167331,1543.2195985375467,4259.286091963629,0,highway_high,6
T1,traditional,18,22930,1177,46.2682980480747,4.364867031506904,164.62850487112115,1548.2851013999718,4273.2668798639215,0,highway_high,6
T1,traditional,19,10384,515,50.19165731241416,4.8619944548697696,136.5599200032133,597.6616754495246,1649.5462242406877,0,highway_high,6
T1,traditional,20,10861,570,41.09718916998939,4.68879816181237,150.86860354039544,592.544106547408,1635.4217340708458,0,highway_high,6
T1,traditional,21,13218,680,41.488545479513206,3.565014915734346,146.64404763509705,722.765695690705,1994.8333201063456,0,highway_high,6
T1,traditional,22,4471,226,37.22160088335257,4.21648856159878,140.49038821389382,222.41096957414447,613.8542760246387,0,highway_high,6
T1,traditional,23,4354,208,35.221105623069825,2.9220069820838406,151.52370802286885,211.76741463549604,584.478064393969,0,highway_high,6
A1,ai,0,4653,229,6.236013329318867,0.8509657892235186,15.696550655942158,133.8146314571721,230.83023926362188,131,highway_high,0
A1,ai,1,5158,245,4.397732115574381,2.4631388788984174,15.768695200332829,152.12548405563408,262.41645999596875,140,highway_high,0
A1,ai,2,5415,269,4.943806382697157,2.149953768376409,13.965636634430961,164.19686291236934,283.2395885238371,163,highway_high,0
A1,ai,3,4537,253,5.790463686915926,0.2944756626668694,14.881067584592412,128.43043931502189,221.54250781841273,159,highway_high,0
A1,ai,4,5023,225,6.628056562112582,1.0884721634958898,16.089934939997566,150.04671264456587,258.8305793118761,126,highway_high,0
A1,ai,5,8525,449,6.566988108624842,1.3795803359891559,13.514419702978046,263.0932958025345,453.8359352593719,249,highway_high,0
A1,ai,6,9890,484,9.143847284682797,0.7674905552954855,15.430120305319589,313.6857743830192,541.107960810708,292,highway_high,0
A1,ai,7,25977,1345,11.85540816076088,2.0344424838365547,16.23366356747766,1016.5396478558713,2104.2370710616533,824,highway_high,0
A1,ai,8,26746,1360,11.735098379621515,2.1010511765206537,13.76792269313137,1045.3228205815112,2163.818238603728,855,highway_high,0
A1,ai,9,10513,536,10.599664211970962,1.5600074005376698,14.682518891892247,406.1081583629182,840.6438878112406,335,highway_high,0
A1,ai,10,18953,959,8.984775260661875,0.3962428551652554,16.274532907315066,600.0745382863641,1035.1285785439782,579,highway_high,0
A1,ai,11,18638,960,6.731635397014612,1.8032389140994436,13.916432674342333,576.2325382010207,994.0011283967606,579,highway_high,0
A1,ai,12,20214,1032,8.8971729928189,0.39447617126478474,16.221405978137472,639.4499232967006,1103.0511176868085,633,highway_high,0
A1,ai,13,17602,900,7.428055545489161,0.09973663606069946,15.5754777599047,548.2850036220874,945.7916312481007,535,highway_high,0
A1,ai,14,13833,691,7.99936299546347,1.0368213905724522,16.3907057888741,433.45229261574457,747.7052047621594,415,highway_high,0
A1,ai,15,16590,861,8.303048336178845,2.3000445175836117,13.848046050335602,521.5896987260783,899.7422303024849,529,highway_high,0
A1,ai,16,22204,1141,12.661256792554077,1.3324291399018804,14.561127611622629,875.9817148720372,1813.2821497851169,677,highway_high,0
A1,ai,17,28958,1446,13.194219019125779,2.4517889448748598,15.031974634362339,1148.512465192143,2377.420802947736,878,highway_high,0
A1,ai,18,26757,1304,8.887955180838295,0.26714073800699106,13.60955598839123,1015.6241072138107,1751.9515849438235,758,highway_high,0
