intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,2180,60.451786379873596,15.0,106.22053364019959,293.1686728469508,151.2,highway,high,423,208,0.0,0.0,,,0
T1,1,traditional,2681,60.36604123518717,15.0,135.60441946099212,374.2681977123382,151.2,highway,high,545,269,0.0,0.0,,,0
T1,2,traditional,2491,60.54148840976139,15.0,124.33881047074539,343.17511689925726,151.2,highway,high,484,230,0.0,0.0,,,0
T1,3,traditional,2343,60.6369314390348,15.0,115.64415602341575,319.1778706246274,151.2,highway,high,435,229,0.0,0.0,,,0
T1,4,traditional,2049,60.98824040237695,15.0,99.04310655392726,273.3589740888392,151.2,highway,high,431,193,0.0,0.0,,,0
T1,5,traditional,4249,60.37129104633979,15.0,240.1317910231281,662.7637432238334,151.2,highway,high,851,417,0.0,0.0,,,0
T1,6,traditional,5507,71.03154027143886,15.0,354.7701023651501,979.1654825278141,180.0,highway,high,1107,542,0.0,0.0,,,0
T1,7,traditional,15429,72.07864339834777,15.0,1199.276575218959,3310.0033476043263,180.0,highway,high,3003,1534,0.0,0.0,,,0
T1,8,traditional,13328,72.03597830127684,15.0,1035.7332131784417,2858.6236683724987,180.0,highway,high,2753,1293,0.0,0.0,,,0
T1,9,traditional,4608,71.0106103656046,15.0,356.0903107603751,982.8092576986351,180.0,highway,high,878,475,0.0,0.0,,,0
T1,10,traditional,9592,72.24475808616991,15.0,621.8710471048234,1716.3640900093126,180.0,highway,high,1987,945,0.0,0.0,,,0
T1,11,traditional,10789,71.88150808669671,15.0,698.0886339591925,1926.7246297273712,180.0,highway,high,2144,1039,0.0,0.0,,,0
T1,12,traditional,9873,71.94842888438374,15.0,639.0612148265474,1763.8089529212707,180.0,highway,high,2043,1000,0.0,0.0,,,0
T1,13,traditional,8868,72.32578234529839,15.0,575.076308829405,1587.2106123691576,180.0,highway,high,1798,856,0.0,0.0,,,0
T1,14,traditional,9169,71.77691604642837,15.0,592.9244045030389,1636.4713564283873,180.0,highway,high,1828,890,0.0,0.0,,,0
T1,15,traditional,11083,72.2162419370424,15.0,718.3795210790861,1982.7274781782776,180.0,highway,high,2174,1086,0.0,0.0,,,0
T1,16,traditional,12227,71.86030622911858,15.0,949.3838633409072,2620.2994628209035,180.0,highway,high,2492,1221,0.0,0.0,,,0
T1,17,traditional,13968,71.8335238896657,15.0,1084.358373837496,2992.8291117914882,180.0,highway,high,2831,1442,0.0,0.0,,,0
T1,18,traditional,12605,71.82958915211846,15.0,978.5880428664402,2700.9029983113746,180.0,highway,high,2512,1258,0.0,0.0,,,0
T1,19,traditional,7876,71.10234003296885,15.0,507.55165499066135,1400.8425677742252,180.0,highway,high,1580,727,0.0,0.0,,,0
T1,20,traditional,6696,72.59696977683738,15.0,434.7858166915673,1200.0088540687257,180.0,highway,high,1298,654,0.0,0.0,,,0
T1,21,traditional,7289,71.83208990628805,15.0,471.44666857517433,1301.192805267481,180.0,highway,high,1491,743,0.0,0.0,,,0
T1,22,traditional,2117,60.15224347405117,15.0,102.35796728034624,282.5079896937556,151.2,highway,high,422,201,0.0,0.0,,,0
T1,23,traditional,2505,59.49119871910293,15.0,124.27543159956467,285.8334926789987,151.2,highway,high,495,235,0.0,0.0,,,0
T1,0,traditional,2949,60.915160614527814,15.0,152.60214546303024,421.18192147796344,151.2,highway,high,564,275,0.0,0.0,,,1
T1,1,traditional,2754,60.11200676509875,15.0,139.8150469454157,385.8895295693473,151.2,highway,high,551,252,0.0,0.0,,,1
T1,2,traditional,2496,60.758504348081146,15.0,124.73662419170745,344.2730827691125,151.2,highway,high,484,243,0.0,0.0,,,1
T1,3,traditional,2699,60.30359966134576,15.0,136.5498926134972,376.8777036132522,151.2,highway,high,519,286,0.0,0.0,,,1
T1,4,traditional,2178,59.440173426927466,15.0,105.25375050319121,242.08362615733978,151.2,highway,high,420,217,0.0,0.0,,,1
T1,5,traditional,4315,61.17616710393416,15.0,246.1643400640951,679.4135785769024,151.2,highway,high,858,429,0.0,0.0,,,1
T1,6,traditional,4943,71.54740551921732,15.0,310.65275529177086,857.4016046052875,180.0,highway,high,1025,503,0.0,0.0,,,1
T1,7,traditional,15247,72.11295818411304,15.0,1185.4323511491273,3271.793289171591,180.0,highway,high,3101,1535,0.0,0.0,,,1
T1,8,traditional,15652,71.82565855628499,15.0,1215.1698840342874,3353.868879934633,180.0,highway,high,3116,1557,0.0,0.0,,,1
T1,9,traditional,5050,73.45144227117528,15.0,395.3481942538962,1091.1610161407534,180.0,highway,high,1013,489,0.0,0.0,,,1
T1,10,traditional,9615,71.94778374077092,15.0,622.4007465284087,1717.8260604184077,180.0,highway,high,1903,965,0.0,0.0,,,1
T1,11,traditional,12411,71.47248348497557,15.0,801.5112616160204,2212.171082060216,180.0,highway,high,2447,1305,0.0,0.0,,,1
T1,12,traditional,11431,71.77953908150575,15.0,739.3752434615315,2040.6756719538266,180.0,highway,high,2387,1190,0.0,0.0,,,1
T1,13,traditional,10329,72.69745851179017,15.0,671.0974944977017,1852.2290848136565,180.0,highway,high,2097,1063,0.0,0.0,,,1
T1,14,traditional,9960,72.47230721960572,15.0,646.5619793694001,1784.5110630595439,180.0,highway,high,2038,997,0.0,0.0,,,1
T1,15,traditional,9438,72.49623029647671,15.0,612.5815122741395,1690.724973876625,180.0,highway,high,1956,907,0.0,0.0,,,1
T1,16,traditional,13397,72.54559663752457,15.0,1043.8773719234127,2881.101546508619,180.0,highway,high,2713,1300,0.0,0.0,,,1
T1,17,traditional,13670,72.44552779263759,15.0,1064.7348245104408,2938.6681156488166,180.0,highway,high,2711,1368,0.0,0.0,,,1
T1,18,traditional,14603,72.28104519981231,15.0,1136.2777752407949,3136.1266596645937,180.0,highway,high,2981,1444,0.0,0.0,,,1
T1,19,traditional,6611,70.39479303451718,15.0,424.5621620461924,1171.7915672474908,180.0,highway,high,1332,682,0.0,0.0,,,1
T1,20,traditional,6595,71.67606559584611,15.0,426.2863673267218,1176.5503738217521,180.0,highway,high,1349,703,0.0,0.0,,,1
T1,21,traditional,6608,72.39297030218209,15.0,428.62219666469656,1182.9972627945624,180.0,highway,high,1268,706,0.0,0.0,,,1
T1,22,traditional,2773,59.091190803680995,15.0,139.99788216319757,321.9951289753544,151.2,highway,high,538,291,0.0,0.0,,,1
T1,23,traditional,2200,60.47010263404978,15.0,107.37536858639422,296.35601729844797,151.2,highway,high,439,206,0.0,0.0,,,1
T1,0,traditional,2380,60.42468835909639,15.0,117.75129097797505,324.9935630992111,151.2,highway,high,442,204,0.0,0.0,,,2
T1,1,traditional,2637,60.21760123299004,15.0,132.77845612566477,366.46853890683474,151.2,highway,high,534,256,0.0,0.0,,,2
T1,2,traditional,2717,59.8658389997975,15.0,137.3185199943852,315.83259598708594,151.2,highway,high,551,262,0.0,0.0,,,2
T1,3,traditional,2649,60.16271856335722,15.0,133.3922800965628,368.1626930665133,151.2,highway,high,520,249,0.0,0.0,,,2
T1,4,traditional,2464,59.99665839643691,15.0,122.2804027973028,281.2449264337964,151.2,highway,high,516,254,0.0,0.0,,,2
T1,5,traditional,4926,59.691752118124484,15.0,289.98476314281163,666.9649552284667,151.2,highway,high,926,489,0.0,0.0,,,2
T1,6,traditional,4987,71.41908027917606,15.0,314.08226346789303,866.8670471713847,180.0,highway,high,982,478,0.0,0.0,,,2
T1,7,traditional,15011,71.71203868328867,15.0,1164.7454894519205,3214.6975508873006,180.0,highway,high,3085,1479,0.0,0.0,,,2
T1,8,traditional,14871,71.5966893509201,15.0,1153.20253717668,3182.8390026076363,180.0,highway,high,2905,1521,0.0,0.0,,,2
T1,9,traditional,4274,71.02361519023377,15.0,325.1091995685422,897.3013908091763,180.0,highway,high,832,422,0.0,0.0,,,2
T1,10,traditional,10295,71.7141627002897,15.0,665.6322535684791,1837.145019849002,180.0,highway,high,2097,1041,0.0,0.0,,,2
T1,11,traditional,12471,71.92353420647542,15.0,807.242535613067,2227.989398292065,180.0,highway,high,2470,1260,0.0,0.0,,,2
T1,12,traditional,9879,72.02152217151827,15.0,639.6489439853038,1765.4310853994386,180.0,highway,high,1967,992,0.0,0.0,,,2
T1,13,traditional,9708,72.25873174993751,15.0,629.3502660486998,1737.0067342944114,180.0,highway,high,1934,912,0.0,0.0,,,2
T1,14,traditional,10005,71.62819151987166,15.0,646.5954044358244,1784.6033162428753,180.0,highway,high,1986,944,0.0,0.0,,,2
T1,15,traditional,7735,73.13919379907219,15.0,503.7248795349222,1390.280667516385,180.0,highway,high,1567,821,0.0,0.0,,,2
