intersection_id,hour,control_type,vehicle_count,emergency_vehicle_count,wait_time,emergency_wait_time,cycle_time,fuel_consumption,emissions,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,day,ai_model_loss,ai_model_val_loss
T1,0,traditional,155,0,26.770310799287753,0.0,70.0,4.609244019761702,12.721513494542297,suburban,high,110,16,0.0,0.0,0,,
T1,1,traditional,139,0,29.090633260420578,0.0,70.0,4.183803965055906,11.547298943554297,suburban,high,98,15,0.0,0.0,0,,
T1,2,traditional,158,0,28.107228698968747,0.0,70.0,4.738729721145986,13.07889403036292,suburban,high,85,20,0.0,0.0,0,,
T1,3,traditional,128,0,32.15673796987021,0.0,70.0,3.974391174174849,10.969319640722583,suburban,high,74,18,0.0,0.0,0,,
T1,4,traditional,125,0,33.17009796043152,0.0,70.0,3.951959269665362,10.907407584276397,suburban,high,70,14,0.0,0.0,0,,
T1,5,traditional,254,0,34.59188432190044,0.0,70.0,8.35734537466872,23.066273234085667,suburban,high,162,32,0.0,0.0,0,,
T1,6,traditional,279,0,53.97292637957408,0.0,100.0,10.930552239498178,30.168324181014967,suburban,high,178,38,0.0,0.0,0,,
T1,7,traditional,813,0,88.77209474451365,0.0,130.0,52.769027938673545,157.77939353663388,suburban,high,488,110,0.0,0.0,0,,
T1,8,traditional,713,0,101.98349258435915,0.0,130.0,49.51256502279373,148.04256941815325,suburban,high,483,76,0.0,0.0,0,,
T1,9,traditional,310,0,62.75777927312357,0.0,100.0,15.96056098356865,47.722077340870264,suburban,high,163,46,0.0,0.0,0,,
T1,10,traditional,492,0,59.84812320722448,0.0,110.00000000000001,20.85229688674334,57.55233940741161,suburban,high,246,66,0.0,0.0,0,,
T1,11,traditional,767,0,56.109416858107174,0.0,110.00000000000001,32.53751203169121,89.80353320746771,suburban,high,437,89,0.0,0.0,0,,
T1,12,traditional,500,0,60.62220240270481,0.0,110.00000000000001,21.39155228533518,63.960741333152185,suburban,high,262,52,0.0,0.0,0,,
T1,13,traditional,507,0,64.08530982777809,0.0,110.00000000000001,22.216656345940056,66.42780247436076,suburban,high,315,58,0.0,0.0,0,,
T1,14,traditional,598,0,60.566507514869606,0.0,110.00000000000001,25.72822761556077,76.9274005705267,suburban,high,382,85,0.0,0.0,0,,
T1,15,traditional,638,0,60.405387097466104,0.0,100.0,27.538665229894196,82.34060903738364,suburban,high,468,73,0.0,0.0,0,,
T1,16,traditional,651,0,98.72089801701834,0.0,140.0,44.17662314958052,132.08810321724576,suburban,high,385,84,0.0,0.0,0,,
T1,17,traditional,739,0,106.6170573567873,0.0,140.0,52.759620101797765,157.7512641043753,suburban,high,436,74,0.0,0.0,0,,
T1,18,traditional,693,0,97.47642873547747,0.0,140.0,46.79582391630251,139.9195135097445,suburban,high,423,70,0.0,0.0,0,,
T1,19,traditional,334,0,59.40743613602824,0.0,90.0,13.849132043291455,38.22360443948441,suburban,high,190,46,0.0,0.0,0,,
T1,20,traditional,277,0,50.3995194570074,0.0,90.0,10.573797429753084,29.18368090611851,suburban,high,143,40,0.0,0.0,0,,
T1,21,traditional,424,0,45.947520246565496,0.0,90.0,15.891114629951444,43.85947637866598,suburban,high,233,47,0.0,0.0,0,,
T1,22,traditional,180,0,32.84359172938309,0.0,70.0,5.788509348725356,15.97628580248198,suburban,high,111,20,0.0,0.0,0,,
T1,23,traditional,136,0,28.42025223123118,0.0,70.0,4.069569888563511,11.23201289243529,suburban,high,90,20,0.0,0.0,0,,
T1,0,traditional,129,1,26.832812553934314,14.216618378394529,70.0,3.7766899762046977,10.423664334324965,suburban,high,94,15,0.0,0.0,1,,
T1,1,traditional,100,0,25.487811829722713,0.0,70.0,2.9366533459364046,8.105163234784476,suburban,high,63,12,0.0,0.0,1,,
T1,2,traditional,154,0,29.329362170935884,0.0,70.0,4.715315408970724,13.014270528759198,suburban,high,108,22,0.0,0.0,1,,
T1,3,traditional,141,0,30.993860165682765,0.0,70.0,4.391843006321211,12.12148669744654,suburban,high,103,17,0.0,0.0,1,,
T1,4,traditional,150,0,28.452607226474512,0.0,70.0,4.585904057710488,12.657095199280946,suburban,high,90,21,0.0,0.0,1,,
T1,5,traditional,244,0,32.694012448807186,0.0,70.0,7.863545952705011,21.703386829465828,suburban,high,124,28,0.0,0.0,1,,
T1,6,traditional,273,0,57.28411176417443,0.0,100.0,11.005035386128988,30.373897665716,suburban,high,173,36,0.0,0.0,1,,
T1,7,traditional,829,0,87.61586355906988,0.0,130.0,53.48067503925648,159.90721836737686,suburban,high,511,106,0.0,0.0,1,,
T1,8,traditional,825,0,100.53197610978673,0.0,130.0,57.49579740940145,171.91243425411034,suburban,high,548,106,0.0,0.0,1,,
T1,9,traditional,204,0,68.13299969743969,0.0,100.0,10.726955615710457,32.07359729097426,suburban,high,123,29,0.0,0.0,1,,
T1,10,traditional,545,0,60.01122223392194,0.0,110.00000000000001,23.25219048543168,69.52404955144071,suburban,high,379,67,0.0,0.0,1,,
T1,11,traditional,526,0,59.70269329292218,0.0,110.00000000000001,22.297858044130084,61.542088201799025,suburban,high,373,72,0.0,0.0,1,,
T1,12,traditional,552,0,64.0815113286092,0.0,110.00000000000001,24.32172135064139,72.72194683841775,suburban,high,298,64,0.0,0.0,1,,
T1,13,traditional,462,0,61.015982324828244,0.0,110.00000000000001,19.6921667791568,58.879578669678835,suburban,high,247,60,0.0,0.0,1,,
T1,14,traditional,498,0,57.72817072951651,0.0,110.00000000000001,20.717375914275948,57.17995752340161,suburban,high,331,59,0.0,0.0,1,,
T1,15,traditional,575,0,62.153807037371166,0.0,100.0,25.01963575960027,74.8087109212048,suburban,high,334,85,0.0,0.0,1,,
T1,16,traditional,840,0,100.06115893864641,0.0,140.0,58.57707990935134,175.14546892896053,suburban,high,421,93,0.0,0.0,1,,
T1,17,traditional,600,0,110.3828447533247,0.0,140.0,43.348563913389945,129.61220610103592,suburban,high,318,70,0.0,0.0,1,,
T1,18,traditional,585,0,93.9818719806948,0.0,140.0,38.30636333985934,114.53602638617942,suburban,high,318,66,0.0,0.0,1,,
T1,19,traditional,341,0,56.5804090603274,0.0,90.0,13.846493007679845,38.216320701196366,suburban,high,179,36,0.0,0.0,1,,
T1,20,traditional,386,0,49.01583643756099,0.0,90.0,14.737167434506677,40.67458211923842,suburban,high,219,54,0.0,0.0,1,,
T1,21,traditional,316,0,43.2650691666796,0.0,90.0,11.351949183070781,31.331379745275353,suburban,high,187,36,0.0,0.0,1,,
T1,22,traditional,190,0,33.24587546802925,0.0,70.0,6.143971947400988,16.95736257482673,suburban,high,122,22,0.0,0.0,1,,
T1,23,traditional,134,0,31.269965756920072,0.0,70.0,4.170620055708654,11.510911353755885,suburban,high,79,17,0.0,0.0,1,,
T1,0,traditional,124,0,25.18847103461506,0.0,70.0,3.604435299124132,9.948241425582605,suburban,high,80,17,0.0,0.0,2,,
T1,1,traditional,129,0,27.241012916601353,0.0,70.0,3.7936915213097793,10.47058859881499,suburban,high,95,16,0.0,0.0,2,,
