intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,pedestrian_wait,bicycle_wait,road_type,congestion_level,cycle_time,near_misses,avg_collision_risk,day
T1,0,traditional,1271,2167.5,0.0,940.5621175925926,3028.6100186481476,0.0,0.0,highway,low,126.0,0,0.0,0
T1,1,traditional,1756,3610.6666666666665,0.0,2136.9460481481483,6880.966275037037,0.0,0.0,highway,low,126.0,0,0.0,0
T1,2,traditional,1858,5791.333333333333,0.0,3597.155257407407,11582.839928851849,0.0,0.0,highway,low,126.0,0,0.0,0
T1,3,traditional,1741,7954.333333333333,0.0,4614.548472222223,14858.846080555555,0.0,0.0,highway,low,126.0,0,0.0,0
T1,4,traditional,1804,10121.333333333334,0.0,6070.481907407408,19546.95174185185,0.0,0.0,highway,low,126.0,0,0.0,0
T1,5,traditional,3062,12299.333333333334,0.0,12521.265372222222,40318.47449855555,0.0,0.0,highway,low,126.0,0,0.0,0
T1,6,traditional,2706,14369.333333333334,0.0,12902.79231111111,41546.99124177777,0.0,0.0,highway,low,180.0,0,0.0,0
T1,7,traditional,7844,16439.333333333332,0.0,51441.82631999999,165642.68075039994,0.0,0.0,highway,low,180.0,0,0.0,0
T1,8,traditional,10730,18509.333333333332,0.0,79175.55408,254945.28413759996,0.0,0.0,highway,low,180.0,0,0.0,0
T1,9,traditional,3040,20579.333333333332,0.0,24899.52938666666,80176.48462506663,0.0,0.0,highway,low,180.0,0,0.0,0
T1,10,traditional,7542,22649.333333333332,0.0,56670.90353333333,182480.3093773333,0.0,0.0,highway,low,180.0,0,0.0,0
T1,11,traditional,6018,24719.333333333332,0.0,49316.978599999995,158800.67109199995,0.0,0.0,highway,low,180.0,0,0.0,0
T1,12,traditional,6611,26789.333333333332,0.0,58706.58279999999,189035.19661599994,0.0,0.0,highway,low,180.0,0,0.0,0
T1,13,traditional,7069,28859.333333333332,0.0,67585.34643333332,217624.81551533326,0.0,0.0,highway,low,180.0,0,0.0,0
T1,14,traditional,4961,30929.333333333332,0.0,50820.2265925926,163641.12962814813,0.0,0.0,highway,low,180.0,0,0.0,0
T1,15,traditional,6172,32999.333333333336,0.0,67451.19243333334,217192.83963533334,0.0,0.0,highway,low,180.0,0,0.0,0
T1,16,traditional,7987,35069.333333333336,0.0,111290.52864,358355.5022208,0.0,0.0,highway,low,180.0,0,0.0,0
T1,17,traditional,8042,37139.333333333336,0.0,118652.44084,382060.8595047999,0.0,0.0,highway,low,180.0,0,0.0,0
T1,18,traditional,6600,39209.333333333336,0.0,102802.2336,331023.192192,0.0,0.0,highway,low,180.0,0,0.0,0
T1,19,traditional,4938,41300.333333333336,0.0,67459.54681666667,217219.74074966664,0.0,0.0,highway,low,162.0,0,0.0,0
T1,20,traditional,3776,43393.666666666664,0.0,54167.409616666664,174419.05896566666,0.0,0.0,highway,low,162.0,0,0.0,0
T1,21,traditional,3828,45489.333333333336,0.0,57559.745466666674,185342.38040266666,0.0,0.0,highway,low,162.0,0,0.0,0
T1,22,traditional,1418,47672.666666666664,0.0,22304.53672407407,71820.6082515185,0.0,0.0,highway,low,126.0,0,0.0,0
T1,23,traditional,1548,49835.666666666664,0.0,25456.9516,81971.38415199998,0.0,0.0,highway,low,126.0,0,0.0,0
T1,0,traditional,1416,1894.375,0.0,920.2041076388889,2963.0572265972214,0.0,0.0,highway,low,126.0,0,0.0,1
T1,1,traditional,1794,2998.5384615384614,0.0,1822.8945205128202,5869.72035605128,0.0,0.0,highway,low,126.0,0,0.0,1
T1,2,traditional,1574,4343.266666666666,0.0,2295.792762962963,7392.45269674074,0.0,0.0,highway,low,126.0,0,0.0,1
T1,3,traditional,1545,5614.35294117647,0.0,2900.3632261437906,9339.169588183004,0.0,0.0,highway,low,126.0,0,0.0,1
T1,4,traditional,1504,6987.944444444444,0.0,3504.706412962963,11285.154649740738,0.0,0.0,highway,low,126.0,0,0.0,1
T1,5,traditional,2510,8339.631578947368,0.0,6983.088883138403,22485.546203705653,0.0,0.0,highway,low,126.0,0,0.0,1
T1,6,traditional,3088,9578.65,0.0,9852.401059629628,31724.7314120074,0.0,0.0,highway,low,180.0,0,0.0,1
T1,7,traditional,7071,11234.65,0.0,31801.718298,102401.53291955999,0.0,0.0,highway,low,180.0,0,0.0,1
T1,8,traditional,9203,12890.65,0.0,47419.759275000004,152691.6248655,0.0,0.0,highway,low,180.0,0,0.0,1
T1,9,traditional,3775,14546.65,0.0,21907.755794999997,70542.97365989997,0.0,0.0,highway,low,180.0,0,0.0,1
T1,10,traditional,6611,16202.65,0.0,35613.850445,114676.59843289998,0.0,0.0,highway,low,180.0,0,0.0,1
T1,11,traditional,5850,17858.65,0.0,34715.973825,111785.43571649998,0.0,0.0,highway,low,180.0,0,0.0,1
T1,12,traditional,6366,19514.65,0.0,41240.689267500005,132795.01944135,0.0,0.0,highway,low,180.0,0,0.0,1
T1,13,traditional,6978,21170.65,0.0,49018.70923500001,157840.2437367,0.0,0.0,highway,low,180.0,0,0.0,1
T1,14,traditional,6060,22826.65,0.0,45897.194670000004,147788.9668374,0.0,0.0,highway,low,180.0,0,0.0,1
T1,15,traditional,6554,24482.65,0.0,53209.94236,171336.01439919998,0.0,0.0,highway,low,180.0,0,0.0,1
T1,16,traditional,7852,26138.65,0.0,81648.704985,262908.8300517,0.0,0.0,highway,low,180.0,0,0.0,1
T1,17,traditional,6825,27794.65,0.0,75439.635765,242915.62716329994,0.0,0.0,highway,low,180.0,0,0.0,1
T1,18,traditional,8273,29450.65,0.0,96864.277893,311902.97481546,0.0,0.0,highway,low,180.0,0,0.0,1
T1,19,traditional,4432,31122.9,0.0,45671.726116481484,147062.95809507035,0.0,0.0,highway,low,162.0,0,0.0,1
T1,20,traditional,3738,32796.9,0.0,40558.32054666666,130597.79216026665,0.0,0.0,highway,low,162.0,0,0.0,1
T1,21,traditional,4705,34473.75,0.0,53688.86145138889,172878.1338734722,0.0,0.0,highway,low,162.0,0,0.0,1
T1,22,traditional,1804,36221.25,0.0,21597.322332407406,69543.37791035183,0.0,0.0,highway,low,126.0,0,0.0,1
T1,23,traditional,1467,37951.2,0.0,18391.401186666666,59220.31182106665,0.0,0.0,highway,low,126.0,0,0.0,1
T1,0,traditional,1442,1356.875,0.0,682.5481576388888,2197.8050675972218,0.0,0.0,highway,low,126.0,0,0.0,2
T1,1,traditional,1760,2501.4615384615386,0.0,1500.688268945869,4832.216226005697,0.0,0.0,highway,low,126.0,0,0.0,2
T1,2,traditional,1640,4031.785714285714,0.0,2225.832947089947,7167.1820896296285,0.0,0.0,highway,low,126.0,0,0.0,2
T1,3,traditional,1790,5735.0,0.0,3436.523212962963,11065.604745740739,0.0,0.0,highway,low,126.0,0,0.0,2
T1,4,traditional,1603,7437.928571428572,0.0,3971.6419613756616,12788.687115629627,0.0,0.0,highway,low,126.0,0,0.0,2
T1,5,traditional,3503,9145.214285714286,0.0,10683.328024867726,34400.31624007407,0.0,0.0,highway,low,126.0,0,0.0,2
T1,6,traditional,3209,10771.642857142857,0.0,11501.719414814816,37035.5365157037,0.0,0.0,highway,low,180.0,0,0.0,2
T1,7,traditional,11155,12398.07142857143,0.0,55308.30192428571,178092.73219619997,0.0,0.0,highway,low,180.0,0,0.0,2
T1,8,traditional,8601,14024.5,0.0,48184.957200000004,155155.56218399998,0.0,0.0,highway,low,180.0,0,0.0,2
T1,9,traditional,3152,15650.92857142857,0.0,19659.46162657143,63303.46643756,0.0,0.0,highway,low,180.0,0,0.0,2
T1,10,traditional,6534,17277.35714285714,0.0,37514.36652857142,120796.26022199997,0.0,0.0,highway,low,180.0,0,0.0,2
T1,11,traditional,6173,18903.785714285714,0.0,38747.72403928571,124767.67140649997,0.0,0.0,highway,low,180.0,0,0.0,2
T1,12,traditional,6259,20530.214285714286,0.0,42642.15390357143,137307.7355695,0.0,0.0,highway,low,180.0,0,0.0,2
T1,13,traditional,6736,22156.64285714286,0.0,49509.23826071429,159419.74719949998,0.0,0.0,highway,low,180.0,0,0.0,2
T1,14,traditional,4766,23783.071428571428,0.0,37569.63429880953,120974.22244216666,0.0,0.0,highway,low,180.0,0,0.0,2
T1,15,traditional,6484,25409.5,0.0,54624.33335,175890.35338699998,0.0,0.0,highway,low,180.0,0,0.0,2
T1,16,traditional,8851,27035.928571428572,0.0,95185.53527142857,306497.42357399996,0.0,0.0,highway,low,180.0,0,0.0,2
T1,17,traditional,8990,28662.35714285714,0.0,102481.44592285712,329990.2558715999,0.0,0.0,highway,low,180.0,0,0.0,2
T1,18,traditional,7397,30288.785714285714,0.0,89067.58984285712,286797.6392939999,0.0,0.0,highway,low,180.0,0,0.0,2
T1,19,traditional,3503,31934.85714285714,0.0,37011.06293558201,119175.62265257408,0.0,0.0,highway,low,162.0,0,0.0,2
T1,20,traditional,3618,33583.42857142857,0.0,40192.160678571425,129418.75738499996,0.0,0.0,highway,low,162.0,0,0.0,2
T1,21,traditional,4063,35228.21428571428,0.0,47353.447708201056,152478.10162040737,0.0,0.0,highway,low,162.0,0,0.0,2
T1,22,traditional,1787,36938.92857142857,0.0,21813.128603174602,70238.2741022222,0.0,0.0,highway,low,126.0,0,0.0,2
T1,23,traditional,1639,38641.0,0.0,20907.92796111111,67323.52803477776,0.0,0.0,highway,low,126.0,0,0.0,2
T1,0,traditional,1739,2167.5,0.0,1288.920423148148,4150.323762537037,0.0,0.0,highway,low,126.0,0,0.0,3
T1,1,traditional,1679,3610.6666666666665,0.0,2042.2836814814814,6576.153454370369,0.0,0.0,highway,low,126.0,0,0.0,3
T1,2,traditional,1667,5791.333333333333,0.0,3227.595944444444,10392.858941111108,0.0,0.0,highway,low,126.0,0,0.0,3
T1,3,traditional,1840,7954.333333333333,0.0,4880.443940740741,15715.029489185185,0.0,0.0,highway,low,126.0,0,0.0,3
T1,4,traditional,1463,10121.333333333334,0.0,4917.046610185186,15832.890084796298,0.0,0.0,highway,low,126.0,0,0.0,3
T1,5,traditional,2913,12299.333333333334,0.0,11905.983283333335,38337.26617233333,0.0,0.0,highway,low,126.0,0,0.0,3
T1,6,traditional,2713,14369.333333333334,0.0,12937.575912962962,41658.99443974073,0.0,0.0,highway,low,180.0,0,0.0,3
T1,7,traditional,9743,16439.333333333332,0.0,63891.34203999999,205730.1213687999,0.0,0.0,highway,low,180.0,0,0.0,3
T1,8,traditional,10838,18509.333333333332,0.0,79953.68784,257450.87484479995,0.0,0.0,highway,low,180.0,0,0.0,3
T1,9,traditional,3145,20579.333333333332,0.0,25748.937399999995,82911.57842799996,0.0,0.0,highway,low,180.0,0,0.0,3
T1,10,traditional,7016,22649.333333333332,0.0,52708.299533333324,169720.72449733329,0.0,0.0,highway,low,180.0,0,0.0,3
T1,11,traditional,6603,24719.333333333332,0.0,54115.517833333324,174251.9674233333,0.0,0.0,highway,low,180.0,0,0.0,3
T1,12,traditional,6389,26789.333333333332,0.0,56719.01053333333,182635.21391733328,0.0,0.0,highway,low,180.0,0,0.0,3
T1,13,traditional,7077,28859.333333333332,0.0,67673.7474,217909.46662799997,0.0,0.0,highway,low,180.0,0,0.0,3
T1,14,traditional,6955,30929.333333333332,0.0,71257.08473333332,229447.81284133327,0.0,0.0,highway,low,180.0,0,0.0,3
T1,15,traditional,7806,32999.333333333336,0.0,85298.17323333335,274660.11781133333,0.0,0.0,highway,low,180.0,0,0.0,3
T1,16,traditional,6910,35069.333333333336,0.0,96302.29296,310093.3833312,0.0,0.0,highway,low,180.0,0,0.0,3
T1,17,traditional,8947,37139.333333333336,0.0,132002.4864,425048.0062079999,0.0,0.0,highway,low,180.0,0,0.0,3
T1,18,traditional,8041,39209.333333333336,0.0,125231.81184,403246.43412479997,0.0,0.0,highway,low,180.0,0,0.0,3
T1,19,traditional,4455,41300.333333333336,0.0,60863.64825833333,195980.94739183327,0.0,0.0,highway,low,162.0,0,0.0,3
T1,20,traditional,4348,43393.666666666664,0.0,62387.3238962963,200887.18294607408,0.0,0.0,highway,low,162.0,0,0.0,3
T1,21,traditional,3770,45489.333333333336,0.0,56724.52097962963,182652.9575544074,0.0,0.0,highway,low,162.0,0,0.0,3
T1,22,traditional,1839,47672.666666666664,0.0,28937.710877777776,93179.42902644443,0.0,0.0,highway,low,126.0,0,0.0,3
T1,23,traditional,1502,49835.666666666664,0.0,24720.436144444444,79599.8043851111,0.0,0.0,highway,low,126.0,0,0.0,3
T1,0,traditional,1494,2167.5,0.0,1106.7765000000002,3563.82033,0.0,0.0,highway,low,126.0,0,0.0,4
T1,1,traditional,1566,3610.6666666666665,0.0,1904.2679666666666,6131.742852666665,0.0,0.0,highway,low,126.0,0,0.0,4
T1,2,traditional,1747,5791.333333333333,0.0,3383.1634925925923,10893.786446148146,0.0,0.0,highway,low,126.0,0,0.0,4
T1,3,traditional,1583,7954.333333333333,0.0,4191.282449074074,13495.929486018516,0.0,0.0,highway,low,126.0,0,0.0,4
T1,4,traditional,1232,10121.333333333334,0.0,4141.765711111112,13336.48558977778,0.0,0.0,highway,low,126.0,0,0.0,4
T1,5,traditional,3211,12299.333333333334,0.0,13133.618402777778,42290.25125694444,0.0,0.0,highway,low,126.0,0,0.0,4
T1,6,traditional,3182,14369.333333333334,0.0,15186.398383333333,48900.20279433332,0.0,0.0,highway,low,180.0,0,0.0,4
T1,7,traditional,9885,16439.333333333332,0.0,64827.513159999995,208744.59237519995,0.0,0.0,highway,low,180.0,0,0.0,4
T1,8,traditional,9239,18509.333333333332,0.0,68153.04303999999,219452.79858879992,0.0,0.0,highway,low,180.0,0,0.0,4
T1,9,traditional,3137,20579.333333333332,0.0,25683.02162,82699.32961639998,0.0,0.0,highway,low,180.0,0,0.0,4
T1,10,traditional,6468,22649.333333333332,0.0,48589.6976,156458.82627199998,0.0,0.0,highway,low,180.0,0,0.0,4
T1,11,traditional,6888,24719.333333333332,0.0,56449.5692,181767.61282399998,0.0,0.0,highway,low,180.0,0,0.0,4
T1,12,traditional,6920,26789.333333333332,0.0,61459.84159999999,197900.68995199996,0.0,0.0,highway,low,180.0,0,0.0,4
T1,13,traditional,5375,28859.333333333332,0.0,51394.61285648147,165490.6533978703,0.0,0.0,highway,low,180.0,0,0.0,4
T1,14,traditional,7170,30929.333333333332,0.0,73475.86559999999,236592.28723199994,0.0,0.0,highway,low,180.0,0,0.0,4
T1,15,traditional,6685,32999.333333333336,0.0,73055.69963333334,235239.35281933332,0.0,0.0,highway,low,180.0,0,0.0,4
T1,16,traditional,9513,35069.333333333336,0.0,132548.15536,426805.06025919993,0.0,0.0,highway,low,180.0,0,0.0,4
T1,17,traditional,8570,37139.333333333336,0.0,126462.14232,407208.0982703999,0.0,0.0,highway,low,180.0,0,0.0,4
T1,18,traditional,9186,39209.333333333336,0.0,143042.83815999998,460597.9388751998,0.0,0.0,highway,low,180.0,0,0.0,4
T1,19,traditional,3995,41300.333333333336,0.0,54570.07422314815,175715.638998537,0.0,0.0,highway,low,162.0,0,0.0,4
T1,20,traditional,3947,43393.666666666664,0.0,56638.55128888889,182376.1351502222,0.0,0.0,highway,low,162.0,0,0.0,4
T1,21,traditional,4135,45489.333333333336,0.0,62199.345175,200281.89146349998,0.0,0.0,highway,low,162.0,0,0.0,4
T1,22,traditional,1514,47672.666666666664,0.0,23837.899485185186,76758.03634229628,0.0,0.0,highway,low,126.0,0,0.0,4
T1,23,traditional,1500,49835.666666666664,0.0,24707.946666666667,79559.58826666666,0.0,0.0,highway,low,126.0,0,0.0,4
T1,0,traditional,1422,2167.5,0.0,1053.0269583333334,3390.7468058333334,0.0,0.0,highway,low,126.0,0,0.0,5
T1,1,traditional,1220,3610.6666666666665,0.0,1484.3148074074074,4779.493679851852,0.0,0.0,highway,low,126.0,0,0.0,5
T1,2,traditional,1703,5791.333333333333,0.0,3296.246221296296,10613.912832574071,0.0,0.0,highway,low,126.0,0,0.0,5
T1,3,traditional,1634,7954.333333333333,0.0,4329.392574074074,13940.644088518517,0.0,0.0,highway,low,126.0,0,0.0,5
T1,4,traditional,1697,10121.333333333334,0.0,5708.563080555556,18381.573119388886,0.0,0.0,highway,low,126.0,0,0.0,5
T1,5,traditional,3115,12299.333333333334,0.0,12737.592602777779,41015.04818094444,0.0,0.0,highway,low,126.0,0,0.0,5
T1,6,traditional,3557,14369.333333333334,0.0,16980.433419444445,54676.995610611106,0.0,0.0,highway,low,180.0,0,0.0,5
T1,7,traditional,8018,16439.333333333332,0.0,52574.77272,169290.7681584,0.0,0.0,highway,low,180.0,0,0.0,5
T1,8,traditional,9665,18509.333333333332,0.0,71305.84624,229604.82489279998,0.0,0.0,highway,low,180.0,0,0.0,5
T1,9,traditional,3325,20579.333333333332,0.0,27226.625199999995,87669.73314399997,0.0,0.0,highway,low,180.0,0,0.0,5
T1,10,traditional,6731,22649.333333333332,0.0,50577.83439999999,162860.62676799996,0.0,0.0,highway,low,180.0,0,0.0,5
T1,11,traditional,7507,24719.333333333332,0.0,61532.56479999999,198134.85865599994,0.0,0.0,highway,low,180.0,0,0.0,5
T1,12,traditional,6924,26789.333333333332,0.0,61484.062,197978.67963999996,0.0,0.0,highway,low,180.0,0,0.0,5
T1,13,traditional,6079,28859.333333333332,0.0,58116.41223333333,187134.8473913333,0.0,0.0,highway,low,180.0,0,0.0,5
T1,14,traditional,6445,30929.333333333332,0.0,66030.76793333332,212619.07274533328,0.0,0.0,highway,low,180.0,0,0.0,5
T1,15,traditional,6732,32999.333333333336,0.0,73572.42923333334,236903.2221313333,0.0,0.0,highway,low,180.0,0,0.0,5
T1,16,traditional,9008,35069.333333333336,0.0,125505.91776,404129.05518719996,0.0,0.0,highway,low,180.0,0,0.0,5
T1,17,traditional,8477,37139.333333333336,0.0,125066.98968,402715.7067695999,0.0,0.0,highway,low,180.0,0,0.0,5
T1,18,traditional,7863,39209.333333333336,0.0,122439.91336,394256.5210192,0.0,0.0,highway,low,180.0,0,0.0,5
T1,19,traditional,4488,41300.333333333336,0.0,61301.12406666667,197389.61949466664,0.0,0.0,highway,low,162.0,0,0.0,5
T1,20,traditional,3783,43393.666666666664,0.0,54271.909775,174755.54947549998,0.0,0.0,highway,low,162.0,0,0.0,5
T1,21,traditional,3743,45489.333333333336,0.0,56284.14659907407,181234.9520490185,0.0,0.0,highway,low,162.0,0,0.0,5
T1,22,traditional,1329,47672.666666666664,0.0,20897.818097222225,67290.97427305556,0.0,0.0,highway,low,126.0,0,0.0,5
T1,23,traditional,1786,49835.666666666664,0.0,29379.43349814815,94601.77586403703,0.0,0.0,highway,low,126.0,0,0.0,5
T1,0,traditional,1646,2167.5,0.0,1219.502836111111,3926.7991322777766,0.0,0.0,highway,low,126.0,0,0.0,6
T1,1,traditional,1753,3610.6666666666665,0.0,2133.603624074074,6870.203669518518,0.0,0.0,highway,low,126.0,0,0.0,6
T1,2,traditional,1661,5791.333333333333,0.0,3216.9897759259256,10358.70707848148,0.0,0.0,highway,low,126.0,0,0.0,6
T1,3,traditional,1638,7954.333333333333,0.0,4336.64795,13964.006398999998,0.0,0.0,highway,low,126.0,0,0.0,6
T1,4,traditional,1584,10121.333333333334,0.0,5328.3346,17157.237412,0.0,0.0,highway,low,126.0,0,0.0,6
T1,5,traditional,3423,12299.333333333334,0.0,13998.678891666666,45075.74603116666,0.0,0.0,highway,low,126.0,0,0.0,6
T1,6,traditional,3169,14369.333333333334,0.0,15116.792552777777,48676.07201994443,0.0,0.0,highway,low,180.0,0,0.0,6
T1,7,traditional,9440,16439.333333333332,0.0,61918.621439999995,199377.96103679997,0.0,0.0,highway,low,180.0,0,0.0,6
T1,8,traditional,8955,18509.333333333332,0.0,66066.83007999999,212735.1928575999,0.0,0.0,highway,low,180.0,0,0.0,6
T1,9,traditional,3004,20579.333333333332,0.0,24593.649338666666,79191.55087050666,0.0,0.0,highway,low,180.0,0,0.0,6
T1,10,traditional,6720,22649.333333333332,0.0,50502.681599999996,162618.63475199995,0.0,0.0,highway,low,180.0,0,0.0,6
T1,11,traditional,5073,24719.333333333332,0.0,41565.701683333325,133841.5594203333,0.0,0.0,highway,low,180.0,0,0.0,6
T1,12,traditional,6051,26789.333333333332,0.0,53732.954,173020.11187999998,0.0,0.0,highway,low,180.0,0,0.0,6
T1,13,traditional,6806,28859.333333333332,0.0,65072.472233333334,209533.3605913333,0.0,0.0,highway,low,180.0,0,0.0,6
T1,14,traditional,6469,30929.333333333332,0.0,66263.66793333333,213369.0107453333,0.0,0.0,highway,low,180.0,0,0.0,6
T1,15,traditional,7009,32999.333333333336,0.0,76583.35863333334,246598.41479933332,0.0,0.0,highway,low,180.0,0,0.0,6
T1,16,traditional,8702,35069.333333333336,0.0,121259.464,390455.47407999996,0.0,0.0,highway,low,180.0,0,0.0,6
T1,17,traditional,7468,37139.333333333336,0.0,110163.04992,354725.02074239997,0.0,0.0,highway,low,180.0,0,0.0,6
T1,18,traditional,8986,39209.333333333336,0.0,139927.61896,450566.93305119994,0.0,0.0,highway,low,180.0,0,0.0,6
T1,19,traditional,4153,41300.333333333336,0.0,56721.66209629629,182643.75195007405,0.0,0.0,highway,low,162.0,0,0.0,6
T1,20,traditional,3513,43393.666666666664,0.0,50392.523,162263.92406,0.0,0.0,highway,low,162.0,0,0.0,6
T1,21,traditional,4630,45489.333333333336,0.0,69679.44822407408,224367.8232815185,0.0,0.0,highway,low,162.0,0,0.0,6
T1,22,traditional,1600,47672.666666666664,0.0,25213.686518518516,81188.07058962961,0.0,0.0,highway,low,126.0,0,0.0,6
T1,23,traditional,1366,49835.666666666664,0.0,22458.57853148148,72316.62287137035,0.0,0.0,highway,low,126.0,0,0.0,6
A1,0,ai,1770,2700.0,0.0,1610.7948916666667,3890.069663375,0.0,0.0,highway,low,15.0,0,0.0,0
A1,1,ai,1716,4500.0,0.0,2576.9258611111113,6223.275954583333,0.0,0.0,highway,low,15.0,0,0.0,0
A1,2,ai,1812,6075.0,0.0,3664.819325555555,8850.538671216664,0.0,0.0,highway,low,15.0,0,0.0,0
A1,3,ai,1691,7425.0,0.0,4172.7683123148145,10077.235474240277,0.0,0.0,highway,low,15.0,0,0.0,0
A1,4,ai,1518,8775.0,0.0,4416.235901666667,10665.209702525,0.0,0.0,highway,low,15.0,0,0.0,0
A1,5,ai,2703,10125.0,0.0,9082.061030833333,21933.177389462497,0.0,0.0,highway,low,15.0,0,0.0,0
A1,6,ai,3233,11390.625,0.0,12218.232346157409,29507.031115970138,0.0,0.0,highway,low,15.0,0,0.0,0
A1,7,ai,9621,12675.0,0.0,48616.9788,117410.00380199998,0.0,0.0,highway,low,15.0,0,0.0,0
A1,8,ai,9208,13972.5,0.0,51251.8254,123773.15834099999,0.0,0.0,highway,low,15.0,0,0.0,0
A1,9,ai,3240,15279.545454545454,0.0,19700.231615999997,47576.05935263999,0.0,0.0,highway,low,15.0,0,0.0,0
A1,10,ai,7169,16593.75,0.0,39447.3966875,95265.46300031248,0.0,0.0,highway,low,15.0,0,0.0,0
A1,11,ai,6436,17913.46153846154,0.0,38215.81351923077,92291.1896489423,0.0,0.0,highway,low,15.0,0,0.0,0
A1,12,ai,6125,19237.5,0.0,39049.920125,94305.55710187498,0.0,0.0,highway,low,15.0,0,0.0,0
A1,13,ai,7461,20565.0,0.0,50841.019,122781.060885,0.0,0.0,highway,low,15.0,0,0.0,0
A1,14,ai,7224,21895.3125,0.0,52394.76834375,126533.36555015623,0.0,0.0,highway,low,15.0,0,0.0,0
A1,15,ai,5983,23227.941176470587,0.0,46015.47310294118,111127.36754360292,0.0,0.0,highway,low,15.0,0,0.0,0
A1,16,ai,7918,24562.5,0.0,77264.2527,186593.1702705,0.0,0.0,highway,low,15.0,0,0.0,0
A1,17,ai,6991,25898.684210526317,0.0,71929.32944210527,173709.33060268423,0.0,0.0,highway,low,15.0,0,0.0,0
A1,18,ai,8351,27236.25,0.0,90346.95825000001,218187.90417375,0.0,0.0,highway,low,15.0,0,0.0,0
A1,19,ai,4887,28575.0,0.0,46202.165025,111578.228535375,0.0,0.0,highway,low,15.0,0,0.0,0
A1,20,ai,4599,29914.772727272728,0.0,45495.35635742424,109871.28560317952,0.0,0.0,highway,low,15.0,0,0.0,0
A1,21,ai,3345,31255.434782608696,0.0,34563.38167294686,83470.56674016666,0.0,0.0,highway,low,15.0,0,0.0,0
A1,22,ai,1576,32596.875,0.0,16955.095420787035,40946.555441200675,0.0,0.0,highway,low,15.0,0,0.0,0
A1,23,ai,1408,33939.0,0.0,15766.33355851852,38075.695543822214,0.0,0.0,highway,low,15.0,0,0.0,0
A1,0,ai,1343,2362.5,0.0,1069.3125599074076,2582.389832176389,0.0,0.0,highway,low,15.0,0,0.0,1
A1,1,ai,1637,3946.153846153846,0.0,2160.3208599358977,5217.174876745193,0.0,0.0,highway,low,15.0,0,0.0,1
A1,2,ai,1573,5558.823529411765,0.0,2910.5219949891066,7028.91061789869,0.0,0.0,highway,low,15.0,0,0.0,1
A1,3,ai,1640,7071.428571428572,0.0,3857.7385058201057,9316.438491555555,0.0,0.0,highway,low,15.0,0,0.0,1
A1,4,ai,1737,8532.0,0.0,4919.189204166667,11879.8419280625,0.0,0.0,highway,low,15.0,0,0.0,1
A1,5,ai,3010,9962.068965517241,0.0,9962.592980300127,24059.662047424805,0.0,0.0,highway,low,15.0,0,0.0,1
A1,6,ai,2975,11290.90909090909,0.0,11145.380228324917,26916.09325140467,0.0,0.0,highway,low,15.0,0,0.0,1
A1,7,ai,9354,12624.324324324325,0.0,47078.563913513506,113694.7318511351,0.0,0.0,highway,low,15.0,0,0.0,1
A1,8,ai,10589,13960.975609756097,0.0,58890.94949268292,142221.64302482925,0.0,0.0,highway,low,15.0,0,0.0,1
A1,9,ai,3121,15300.0,0.0,18994.4446432,45871.583813328,0.0,0.0,highway,low,15.0,0,0.0,1
A1,10,ai,6098,16640.816326530614,0.0,33647.93904081633,81259.77278357143,0.0,0.0,highway,low,15.0,0,0.0,1
A1,11,ai,5693,17983.01886792453,0.0,33934.53428301887,81951.90029349054,0.0,0.0,highway,low,15.0,0,0.0,1
A1,12,ai,6286,19326.315789473683,0.0,40254.41610526315,97214.41489421051,0.0,0.0,highway,low,15.0,0,0.0,1
A1,13,ai,6757,20670.491803278688,0.0,46274.60637704918,111753.17440057377,0.0,0.0,highway,low,15.0,0,0.0,1
A1,14,ai,6182,22015.384615384617,0.0,45081.06623076924,108870.77494730768,0.0,0.0,highway,low,15.0,0,0.0,1
A1,15,ai,6138,23360.869565217392,0.0,47474.837608695656,114651.73282499998,0.0,0.0,highway,low,15.0,0,0.0,1
A1,16,ai,7578,24706.84931506849,0.0,74378.47872328767,179624.02611673967,0.0,0.0,highway,low,15.0,0,0.0,1
A1,17,ai,8407,26018.18181818182,0.0,86892.56007272727,209845.53257563635,0.0,0.0,highway,low,15.0,0,0.0,1
A1,18,ai,7840,27333.333333333332,0.0,85130.1696,205589.35958399996,0.0,0.0,highway,low,15.0,0,0.0,1
A1,19,ai,3863,28651.764705882353,0.0,36598.81491510349,88386.13801997491,0.0,0.0,highway,low,15.0,0,0.0,1
A1,20,ai,3927,29942.696629213482,0.0,38885.061914038706,93907.42452240345,0.0,0.0,highway,low,15.0,0,0.0,1
A1,21,ai,4565,31238.709677419356,0.0,47164.77891741339,113902.9410855533,0.0,0.0,highway,low,15.0,0,0.0,1
A1,22,ai,1543,32539.17525773196,0.0,16572.970744701222,40023.72434845344,0.0,0.0,highway,low,15.0,0,0.0,1
A1,23,ai,1330,33843.56435643564,0.0,14877.726584002567,35929.70970036619,0.0,0.0,highway,low,15.0,0,0.0,1
A1,0,ai,1433,2700.0,0.0,1300.7843190740741,3141.394130563888,0.0,0.0,highway,low,15.0,0,0.0,2
A1,1,ai,1663,4500.0,0.0,2497.3957193518518,6031.210662234721,0.0,0.0,highway,low,15.0,0,0.0,2
