intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,2796,59.21163309820518,15.0,141.4997884160249,325.44951335685727,150,highway,medium,590,288,0.0,0.0,,,0
T1,1,traditional,2123,60.73468293994755,15.0,103.07228359626303,284.4795027256859,150,highway,medium,399,207,0.0,0.0,,,0
T1,2,traditional,2361,59.472874188679285,15.0,115.85028552925452,266.45565671728536,150,highway,medium,493,246,0.0,0.0,,,0
T1,3,traditional,2251,60.003912591940136,15.0,109.90519676618221,303.3383430746629,150,highway,medium,452,223,0.0,0.0,,,0
T1,4,traditional,2032,61.167052190534534,15.0,98.28631484030154,271.2702289592322,150,highway,medium,431,171,0.0,0.0,,,0
T1,5,traditional,5366,60.74192667418134,15.0,326.7178953391895,901.741391136163,150,highway,medium,1111,498,0.0,0.0,,,0
T1,6,traditional,4511,59.335967219093135,15.0,257.9988876047689,593.3974414909685,150,highway,medium,910,481,0.0,0.0,,,0
T1,7,traditional,14619,60.502252264468986,15.0,1069.3002461517917,2951.268679378945,150,highway,medium,2881,1491,0.0,0.0,,,0
T1,8,traditional,12880,60.51969927425209,15.0,942.3755157543374,2600.956423481971,150,highway,medium,2516,1234,0.0,0.0,,,0
T1,9,traditional,5294,59.86511685056889,15.0,385.87249570944437,887.5067401317219,150,highway,medium,1066,505,0.0,0.0,,,0
T1,10,traditional,6703,59.114886973614524,15.0,405.44779382040514,932.5299257869317,150,highway,medium,1354,656,0.0,0.0,,,0
T1,11,traditional,9216,59.89942586328469,15.0,559.871209366024,1287.703781541855,150,highway,medium,1845,936,0.0,0.0,,,0
T1,12,traditional,9968,59.9528597251862,15.0,605.7409744922473,1393.2042413321687,150,highway,medium,2014,943,0.0,0.0,,,0
T1,13,traditional,9614,59.4662975262841,15.0,582.7589890128785,1340.3456747296204,150,highway,medium,1949,959,0.0,0.0,,,0
T1,14,traditional,8014,60.90922731253659,15.0,489.57617885980926,1351.2302536530733,150,highway,medium,1594,785,0.0,0.0,,,0
T1,15,traditional,9368,59.77068777939984,15.0,568.7072876510131,1308.02676159733,150,highway,medium,1903,931,0.0,0.0,,,0
T1,16,traditional,13184,60.06914918590895,15.0,962.1705836441516,2655.5908108578583,150,highway,medium,2604,1307,0.0,0.0,,,0
T1,17,traditional,14771,60.17126539881827,15.0,1078.6209176164562,2976.9937326214185,150,highway,medium,2963,1479,0.0,0.0,,,0
T1,18,traditional,13338,60.422191024539664,15.0,975.1799232500301,2691.4965881700828,150,highway,medium,2557,1359,0.0,0.0,,,0
T1,19,traditional,6289,60.631730709049975,15.0,383.50749376938876,1058.4806828035128,150,highway,medium,1304,642,0.0,0.0,,,0
T1,20,traditional,6456,60.33026324223132,15.0,393.0723451138179,1084.8796725141374,150,highway,medium,1289,682,0.0,0.0,,,0
T1,21,traditional,5878,61.00838141012704,15.0,359.17915071609536,991.3344559764231,150,highway,medium,1144,594,0.0,0.0,,,0
T1,22,traditional,2967,60.86593383091747,15.0,153.7541306247136,424.3614005242095,150,highway,medium,581,257,0.0,0.0,,,0
