intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,3107,62.492508173539605,15.0,164.33040015402116,491.34789646052326,126.0,highway,high,638,345,0.0,0.0,,,0
T1,1,traditional,2460,63.11508346984025,15.0,124.64049142748297,372.6750693681741,126.0,highway,high,501,265,0.0,0.0,,,0
T1,2,traditional,3032,63.86864761310888,15.0,160.89307235469528,481.07028634053887,126.0,highway,high,593,326,0.0,0.0,,,0
T1,3,traditional,3503,63.36450054862664,15.0,191.52106055509722,572.6479710597406,126.0,highway,high,698,356,0.0,0.0,,,0
T1,4,traditional,3405,63.17752816642829,15.0,184.72170187123504,552.3178885949927,126.0,highway,high,690,349,0.0,0.0,,,0
T1,5,traditional,5983,62.34413266764073,15.0,368.25549743948915,1101.0839373440724,126.0,highway,high,1175,620,0.0,0.0,,,0
T1,6,traditional,5559,90.50148178338647,15.0,393.7389919239282,1177.2795858525453,180.0,highway,high,1156,569,0.0,0.0,,,0
T1,7,traditional,19042,90.41369684344484,15.0,1618.535932117132,4839.4224370302245,180.0,highway,high,3727,1836,0.0,0.0,,,0
T1,8,traditional,17577,89.49432445624494,15.0,1487.57775889653,4447.857499100624,180.0,highway,high,3489,1825,0.0,0.0,,,0
T1,9,traditional,6297,90.70009537453446,15.0,535.8473377687144,1602.183539928456,180.0,highway,high,1313,655,0.0,0.0,,,0
T1,10,traditional,10145,90.12634478912527,15.0,717.5644202298786,2145.517616487337,180.0,highway,high,2074,972,0.0,0.0,,,0
T1,11,traditional,11804,89.81097789095664,15.0,833.7147777874869,2492.8071855845856,180.0,highway,high,2338,1168,0.0,0.0,,,0
T1,12,traditional,12761,89.85362604872945,15.0,901.51564856599,2695.53178921231,180.0,highway,high,2495,1305,0.0,0.0,,,0
T1,13,traditional,13095,89.21809198960979,15.0,922.3279927733054,2757.760698392183,180.0,highway,high,2565,1311,0.0,0.0,,,0
T1,14,traditional,10732,90.06602542413108,15.0,758.8973059306618,2269.1029447326787,180.0,highway,high,2075,1019,0.0,0.0,,,0
T1,15,traditional,10981,89.5263269259067,15.0,774.5696929833305,2315.963382020158,180.0,highway,high,2108,1061,0.0,0.0,,,0
T1,16,traditional,17019,90.12036736424248,15.0,1444.4608858545587,4318.93804870513,180.0,highway,high,3459,1709,0.0,0.0,,,0
