intersection_id,hour,control_type,vehicle_count,wait_time,emergency_wait_time,fuel_consumption,emissions,cycle_time,road_type,congestion_level,pedestrian_count,bicycle_count,avg_pedestrian_wait,avg_bicycle_wait,ai_model_loss,ai_model_val_loss,day
T1,0,traditional,1625,62.059583434779164,15.0,76.54323663999776,228.8642775535933,126.0,highway,low,329,177,0.0,0.0,,,0
T1,1,traditional,1848,61.229156526990124,15.0,88.06482299160366,263.31382074489494,126.0,highway,low,338,175,0.0,0.0,,,0
T1,2,traditional,1607,62.832806573278496,15.0,75.99259314474517,227.21785350278805,126.0,highway,low,330,175,0.0,0.0,,,0
T1,3,traditional,1435,62.614941541738695,15.0,66.81378976298616,199.7732313913286,126.0,highway,low,272,133,0.0,0.0,,,0
T1,4,traditional,1668,61.80381248943512,15.0,78.65284201086021,235.171997612472,126.0,highway,low,318,168,0.0,0.0,,,0
T1,5,traditional,3575,62.369181784488596,15.0,195.30138076750634,583.9511284948439,126.0,highway,low,747,363,0.0,0.0,,,0
T1,6,traditional,3255,88.36392852172654,15.0,201.7691957462406,603.2898952812594,180.0,highway,low,695,305,0.0,0.0,,,0
T1,7,traditional,8272,89.95817093375513,15.0,701.5528006056535,2097.642873810904,180.0,highway,low,1670,796,0.0,0.0,,,0
T1,8,traditional,9610,90.04436153472754,15.0,815.4812204820977,2438.2888492414722,180.0,highway,low,1957,951,0.0,0.0,,,0
T1,9,traditional,3605,89.62486887576273,15.0,287.5505887216692,859.7762602777909,180.0,highway,low,700,354,0.0,0.0,,,0
T1,10,traditional,6801,90.44839605640291,15.0,481.76620075056815,1440.4809402441986,180.0,highway,low,1398,677,0.0,0.0,,,0
T1,11,traditional,6439,89.96822517173945,15.0,454.96801185351603,1360.3543554420128,180.0,highway,low,1273,626,0.0,0.0,,,0
T1,12,traditional,6041,90.4104550740092,15.0,427.8461190535151,1279.2598959700101,180.0,highway,low,1230,592,0.0,0.0,,,0
T1,13,traditional,6974,91.44460819360667,15.0,496.29404345348894,1483.919189925932,180.0,highway,low,1394,660,0.0,0.0,,,0
T1,14,traditional,5849,88.93152840790498,15.0,411.2611511809507,1229.6708420310426,180.0,highway,low,1191,555,0.0,0.0,,,0
T1,15,traditional,7267,89.84254759281663,15.0,513.2864921085371,1534.7266114045258,180.0,highway,low,1468,740,0.0,0.0,,,0
T1,16,traditional,9080,88.81520914141862,15.0,766.0870712056161,2290.600342904792,180.0,highway,low,1784,910,0.0,0.0,,,0
T1,17,traditional,8505,90.17102102855725,15.0,722.0080927911432,2158.804197445518,180.0,highway,low,1723,854,0.0,0.0,,,0
T1,18,traditional,7495,91.04052210091213,15.0,638.8314660926886,1910.106083617139,180.0,highway,low,1516,715,0.0,0.0,,,0
